,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000581418,7.421183261895209,-3.4313376198649603,7.212255503973964,1.602901317920447e-12,1.414236895339657e-10,15.39368493748169,ENST00000581418,GPS1,ENST00000581418 - GPS1,22.679260840897708,True,True,2,False,False,2
ENST00000453373,6.670350495518177,-3.4377703482668287,7.004092082602476,6.4652788448696496e-12,5.169205171946588e-10,14.315031144255277,ENST00000453373,CHRM2,ENST00000453373 - CHRM2,21.383131991740722,True,True,2,False,False,2
ENST00000612235,9.988287492930528,-3.3407563205044952,6.830320078277891,2.0187480630633784e-11,1.4971344919311323e-09,13.138037746003956,ENST00000612235,CADM1,ENST00000612235 - CADM1,20.31971289457502,True,True,2,True,True,3
ENST00000393413,7.798696562789419,-3.416428350553472,6.503927134965866,1.607463695120739e-10,1.0212095320757058e-08,11.607513299734268,ENST00000393413,MDM2,ENST00000393413 - MDM2,18.399693003419877,True,True,2,False,False,2
ENST00000621109,7.87564969956439,-3.405861204173373,6.471610704155646,1.9650127377514162e-10,1.2282088036915308e-08,11.438651037184703,ENST00000621109,PSG9,ENST00000621109 - PSG9,18.215123893102405,True,True,2,False,True,3
ENST00000492888,8.229996877254251,-3.3632637102932623,6.3271666576628025,4.773138222012391e-10,2.7968812715028008e-08,10.693715147563694,ENST00000492888,KIAA0319L,ENST00000492888 - KIAA0319L,17.392175779148772,True,True,2,True,True,3
ENST00000510735,8.346157378982724,-3.3645563837412333,6.1637628272688785,1.27662222843622e-09,6.973700622039696e-08,9.887538363534809,ENST00000510735,NUDT6,ENST00000510735 - NUDT6,16.47853472434621,True,True,2,False,False,2
ENST00000460186,7.006226826186465,-3.4100206451762687,6.051937166960149,2.472006487940179e-09,1.2842034054701422e-07,9.430762686469418,ENST00000460186,FBXL2,ENST00000460186 - FBXL2,15.867957042761768,True,True,2,False,False,2
ENST00000495431,6.93313014158255,-3.4145722488954324,6.001678825641003,3.3158303836047552e-09,1.6818586594926443e-07,9.194915204268984,ENST00000495431,CEACAMP10,ENST00000495431 - CEACAMP10,15.5981961241556,True,True,2,False,False,2
ENST00000397022,5.717909191478868,-3.4283246826865916,5.7639241156925305,1.2935177311876567e-08,5.915842735888175e-07,8.150352970436327,ENST00000397022,HFE,ENST00000397022 - HFE,14.340461689308233,True,True,2,True,True,3
ENST00000431403,7.153981227249015,-3.3846431520952818,5.72593033434547,1.6009251116516312e-08,7.207035524113597e-07,7.900755691312256,ENST00000431403,EYA4,ENST00000431403 - EYA4,14.14303794591569,True,True,2,False,False,2
ENST00000417397,8.039710523834277,-1.1860565516215733,5.7072209488822505,1.777374872493767e-08,7.915361257163742e-07,7.670201109546463,ENST00000417397,,ENST00000417397 - nan,14.04929031657421,True,True,2,False,False,2
ENST00000546582,5.39782151561438,-3.4188924221515324,5.703993481867613,1.8096701636005075e-08,8.047114434926111e-07,7.897040919190354,ENST00000546582,TMTC1,ENST00000546582 - TMTC1,14.032782079076984,True,True,2,False,False,2
ENST00000584634,6.266166866880089,-3.3949127046553325,5.688309266512261,1.9749225409736104e-08,8.70011564185659e-07,7.7724855903035115,ENST00000584634,NFE2L1,ENST00000584634 - NFE2L1,13.954759333218698,True,True,2,True,False,2
