,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000473956,8.798532170550725,-3.4045990374884867,10.044303342500427,4.1475382274275017e-22,5.015790018201123e-20,35.41905964589951,ENST00000473956,CPA4,ENST00000473956 - CPA4,44.439110919826646,True,True,2,False,False,2
ENST00000433153,8.688861472075066,-3.396284723398085,9.55074098872331,2.8634661509273156e-20,2.8592287346501585e-18,31.77762343236076,ENST00000433153,HLA-C,ENST00000433153 - HLA-C,40.39597975862866,True,True,2,True,True,3
ENST00000470133,8.759901429599603,-3.3718655667868482,9.177096907212793,6.372917650281042e-19,5.4684299544820026e-17,29.088983641369726,ENST00000470133,PLOD1,ENST00000470133 - PLOD1,37.44495503409651,True,True,2,False,True,3
ENST00000470542,9.739651757145095,-3.3749411487285426,8.911461905859586,5.470367718694861e-18,4.1502104937709876e-16,27.13922128774618,ENST00000470542,CPA4,ENST00000470542 - CPA4,35.41820243355781,True,True,2,False,False,2
ENST00000592338,9.298165353944945,-3.337720930036093,8.225561438236818,1.1277324394886356e-15,6.720968412202997e-14,22.584994683659396,ENST00000592338,CNN1,ENST00000592338 - CNN1,30.3309590488055,True,True,2,False,False,2
ENST00000625615,7.283066076565585,-3.383531155538494,8.109344133366344,2.6922805618042988e-15,1.534694688504226e-13,22.007882945476958,ENST00000625615,PTPRK,ENST00000625615 - PTPRK,29.505274747663908,True,True,2,True,True,3
ENST00000527513,6.804717431202732,-3.41382987356321,7.92421702198981,1.055377778093375e-14,5.64397405819398e-13,20.861863995542194,ENST00000527513,BSDC1,ENST00000527513 - BSDC1,28.203017771293762,True,True,2,False,False,2
ENST00000441303,9.757255956433552,-3.2616375353360785,7.911866376331638,1.1550618380142655e-14,6.158578137578845e-13,20.545732333131056,ENST00000441303,DCN,ENST00000441303 - DCN,28.115760279842238,True,True,2,False,True,3
ENST00000477325,7.675328559829204,0.07555889990920193,7.456490334070309,2.977300155925643e-13,1.3488411510070456e-11,17.666459456447512,ENST00000477325,RPSA,ENST00000477325 - RPSA,25.02919020578759,True,True,2,False,False,2
ENST00000517486,8.785155665768531,-3.341105348786087,7.424329029089874,3.723560676833248e-13,1.6716234998194742e-11,17.62202670247906,ENST00000517486,ANXA6,ENST00000517486 - ANXA6,24.814640713162518,True,True,2,False,False,2
ENST00000520212,8.763113466632655,2.2985470635029484,7.32718043033544,7.283125306129495e-13,3.150526492308605e-11,16.7561661172041,ENST00000520212,MAPK9,ENST00000520212 - MAPK9,24.180866443647933,True,True,2,False,False,2
ENST00000548725,8.951767903406605,0.23122523258744607,7.285350398970676,9.70098461018127e-13,4.121379905841284e-11,16.591009282080503,ENST00000548725,MYL6,ENST00000548725 - MYL6,23.91224798704688,True,True,2,False,False,2
ENST00000529303,8.480993776661677,-3.32081858444059,7.177072392721546,2.0248743218265443e-12,8.214598319127609e-11,16.17883495526393,ENST00000529303,PAMR1,ENST00000529303 - PAMR1,23.22252316866901,True,True,2,False,False,2
ENST00000593998,6.512463041711891,-3.360468956136029,6.811190485261879,2.276873994845364e-11,8.141172740782292e-10,14.205749077797774,ENST00000593998,ANGPTL4,ENST00000593998 - ANGPTL4,20.92891668895411,True,True,2,False,True,3
ENST00000421042,5.785237639791033,-3.4183637146731907,6.755010477903063,3.2711958780750314e-11,1.1437051009553951e-09,13.932825714120716,ENST00000421042,ABCF1,ENST00000421042 - ABCF1,20.588992756104638,True,True,2,False,False,2
ENST00000412443,5.785237639791033,-3.4183637146731907,6.755010477903063,3.2711958780750314e-11,1.1437051009553951e-09,13.932825714120716,ENST00000412443,ABCF1,ENST00000412443 - ABCF1,20.588992756104638,True,True,2,False,False,2
