,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000633941,6.673558396782102,-3.393732373577518,6.498474478215639,1.66113428833307e-10,1.4476899099143822e-08,11.94287707796768,ENST00000633941,GPI,ENST00000633941 - GPI,18.05071162353397,True,True,2,False,True,3
ENST00000530845,6.213475984576789,-3.4062285003891017,6.209334653938664,9.714961192646529e-10,7.617008481572543e-08,10.496467350187991,ENST00000530845,CCDC81,ENST00000530845 - CCDC81,16.390297039056684,True,True,2,False,False,2
ENST00000367443,6.781254729759706,-3.3862553486675644,6.127215402192746,1.5847397033556794e-09,1.194664374934267e-07,10.055401516729024,ENST00000367443,RO60,ENST00000367443 - RO60,15.940230362818376,True,True,2,False,False,2
ENST00000532215,5.17402010806702,-3.4157604754761866,5.948294124309755,4.515896641162597e-09,3.152209106857917e-07,9.292848073509882,ENST00000532215,CCDC81,ENST00000532215 - CCDC81,14.969992140154933,True,True,2,False,False,2
ENST00000545364,5.156633404000319,-3.4071138976917865,5.884671238520724,6.512127833794396e-09,4.3957726555543714e-07,8.985366488562539,ENST00000545364,PKD1P5,ENST00000545364 - PKD1P5,14.637452331961196,True,True,2,False,False,2
ENST00000422275,4.278409243096897,-3.4142397084740725,5.65843748964653,2.3296996768444167e-08,1.419785773637896e-06,8.008526444148705,ENST00000422275,DDR1,ENST00000422275 - DDR1,13.465004561367452,True,True,2,True,False,2
ENST00000421499,4.278409243096897,-3.4142397084740725,5.65843748964653,2.3296996768444167e-08,1.419785773637896e-06,8.008526444148705,ENST00000421499,DDR1,ENST00000421499 - DDR1,13.465004561367452,True,True,2,True,False,2
ENST00000316793,7.486949414021836,2.300185940961716,5.588924415561105,3.4173961134850924e-08,2.017770215683727e-06,7.271169377622939,ENST00000316793,OXTR,ENST00000316793 - OXTR,13.113517509868204,True,True,2,False,False,2
ENST00000534731,6.814816899074186,-3.3676703663558367,5.51695728973975,5.0596827557108076e-08,2.897176622858568e-06,7.173057562258129,ENST00000534731,NOX4,ENST00000534731 - NOX4,12.751773873531683,True,True,2,False,False,2
ENST00000474615,5.238228771085968,-3.4113605465025856,5.454957224107836,7.070350672144608e-08,3.958152065786146e-06,6.979092872628534,ENST00000474615,OXTR,ENST00000474615 - OXTR,12.43973329166691,True,True,2,False,False,2
ENST00000504018,5.688914004852048,-3.3712680266860757,5.444856314403464,7.464201747615153e-08,4.160788287618664e-06,6.902363247363624,ENST00000504018,NREP,ENST00000504018 - NREP,12.38980600942646,True,True,2,False,False,2
ENST00000553949,4.8193452867657225,-3.4043214583148105,5.196173326804655,2.7595668277645517e-07,1.3727400067876743e-05,5.870709916224844,ENST00000553949,SHMT2,ENST00000553949 - SHMT2,11.196116717522905,True,True,2,False,False,2
ENST00000367718,8.781992280082136,-0.9472988738147337,5.187445152597767,2.8864199001238954e-07,1.4294559225145127e-05,5.585933058022008,ENST00000367718,TNFSF4,ENST00000367718 - TNFSF4,11.155631566862995,True,True,2,True,True,3
ENST00000526723,4.568684093645696,-3.415505971837537,5.133751866967053,3.800279280638444e-07,1.8476161297374726e-05,5.623318957691011,ENST00000526723,CSRP1,ENST00000526723 - CSRP1,10.899029235331472,True,True,2,False,False,2
ENST00000449615,5.493181727749148,-3.381285205101914,5.1138167789953695,4.2062621013092953e-07,2.0316884644219973e-05,5.472041389646241,ENST00000449615,OXTR,ENST00000449615 - OXTR,10.804058261760856,True,True,2,False,False,2
ENST00000517352,6.102775180828946,-0.8270466816699922,5.1001237857916895,4.509096963760991e-07,2.1632978635511118e-05,5.298168539449348,ENST00000517352,TNFRSF11B,ENST00000517352 - TNFRSF11B,10.741291618949923,True,True,2,False,True,3
ENST00000467693,3.5206936798121444,-3.430727594263977,5.084668154325207,4.876253795980789e-07,2.3262890899861647e-05,5.51526174381961,ENST00000467693,TOPORSLP,ENST00000467693 - TOPORSLP,10.668651132274148,True,True,2,False,False,2
ENST00000479053,5.738782913276448,1.298397046329069,5.075628926350746,5.104208437214966e-07,2.4240023305031328e-05,5.144605139142924,ENST00000479053,RECK,ENST00000479053 - RECK,10.627505435334937,True,True,2,False,True,3
ENST00000409504,4.599956136445798,-3.399319194535423,5.066314211316969,5.349875050226261e-07,2.5292073830867975e-05,5.334853002987225,ENST00000409504,PDE11A,ENST00000409504 - PDE11A,10.585019498632995,True,True,2,False,False,2
ENST00000593998,4.259135075150579,-3.384506487678777,5.057276280341446,5.599143367213689e-07,2.6330755091393285e-05,5.323899389832844,ENST00000593998,ANGPTL4,ENST00000593998 - ANGPTL4,10.54477290688043,True,True,2,False,True,3
ENST00000418055,5.393659723216684,-3.368428526810952,5.0481110052930775,5.863370825775848e-07,2.7442917115617616e-05,5.199679311544204,ENST00000418055,P4HA2,ENST00000418055 - P4HA2,10.503402451878785,True,True,2,False,True,3
ENST00000376773,4.083435640734409,-3.4227929052993273,4.990272881480917,7.830766528604485e-07,3.57677288804997e-05,5.056758983008643,ENST00000376773,PPP1R11,ENST00000376773 - PPP1R11,10.238464499007092,True,True,2,False,False,2
ENST00000571617,4.174738158154799,-3.4131078184546473,4.980347522919768,8.227031301548638e-07,3.7443291975796324e-05,5.006364520739055,ENST00000571617,P4HB,ENST00000571617 - P4HB,10.192682983516248,True,True,2,False,True,3
ENST00000619287,5.446311854489927,-3.3815990098789417,4.954787351399459,9.338673141780668e-07,4.19453827227494e-05,4.812775535198216,ENST00000619287,OSCAR,ENST00000619287 - OSCAR,10.079142197312617,True,True,2,False,True,3
ENST00000581641,4.230768004501886,0.640151342401812,4.922347152560893,1.0959573340822397e-06,4.857662494751776e-05,4.5838599878623185,ENST00000581641,TWSG1,ENST00000581641 - TWSG1,9.932368110918182,True,True,2,False,False,2
ENST00000383197,5.123691391075381,-3.351127916613182,4.8901066727577716,1.2837685812915277e-06,5.614667321309786e-05,4.563888573201773,ENST00000383197,TAPBP,ENST00000383197 - TAPBP,9.787543126743476,True,True,2,True,False,2
ENST00000493259,8.781736813204741,-3.311284680234633,4.866658056866405,1.4394765901088005e-06,6.226872313152532e-05,4.345246301289441,ENST00000493259,CPA4,ENST00000493259 - CPA4,9.684051294645453,True,True,2,False,False,2
ENST00000496339,5.06285237974181,-3.397700964702443,4.829980145255704,1.7201321370230343e-06,7.314811610425764e-05,4.3256679919864744,ENST00000496339,GABBR1,ENST00000496339 - GABBR1,9.523024184701853,True,True,2,False,False,2
ENST00000431493,6.536079078659459,-3.3391152719710124,4.824568177176597,1.7657683234248233e-06,7.483866430207098e-05,4.241952497095427,ENST00000431493,OXTR,ENST00000431493 - OXTR,9.500175904097782,True,True,2,False,False,2
ENST00000532466,4.783079826234072,-3.4152772455980047,4.819886523196225,1.8061850759500179e-06,7.638807803642745e-05,4.303351267943246,ENST00000532466,CCDC81,ENST00000532466 - CCDC81,9.479683920611963,True,True,2,False,False,2
ENST00000533188,3.6821255272137914,-3.42953650940348,4.815911619305239,1.8411985789083543e-06,7.775811997449469e-05,4.370449362143143,ENST00000533188,CSRP1,ENST00000533188 - CSRP1,9.461907575387098,True,True,2,False,False,2
ENST00000263012,4.218983744833833,-3.409110317509903,4.809255184010968,1.9013016099038406e-06,7.987977914665815e-05,4.299507646103027,ENST00000263012,NOMO3,ENST00000263012 - NOMO3,9.434987814234477,True,True,2,True,True,3
ENST00000413272,4.18288795021793,2.0811301661085024,4.79854672005046,2.00197592910591e-06,8.35576345143417e-05,4.053275969289246,ENST00000413272,NUGGC,ENST00000413272 - NUGGC,9.3899739305045,True,True,2,False,False,2
ENST00000627440,4.924501571062403,-3.3657296216713335,4.79102695729375,2.0757193902519187e-06,8.65138861258577e-05,4.176822156498071,ENST00000627440,SNAP23,ENST00000627440 - SNAP23,9.355205623663613,True,True,2,False,False,2
