,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000524478,7.8234849658369665,-3.40586900877552,6.275311059384005,6.526484461735351e-10,7.145678156580753e-08,9.743623247336178,ENST00000524478,MMP3,ENST00000524478 - MMP3,16.45417302362726,True,True,2,False,False,2
ENST00000316793,7.479611602829387,2.300880335902407,5.465819416487013,6.666542061815722e-08,4.688318739532591e-06,5.9057292990238555,ENST00000316793,OXTR,ENST00000316793 - OXTR,12.270436517486182,True,True,2,False,False,2
ENST00000249887,8.202456740535172,0.05012225773061551,5.449641001210674,7.272037184088003e-08,5.070104171525247e-06,5.905028291586949,ENST00000249887,ACKR4,ENST00000249887 - ACKR4,12.19214919392034,True,True,2,False,False,2
ENST00000592683,5.330350682768588,-3.426303720771911,5.341646920749517,1.291924658630193e-07,8.470308832894664e-06,5.850262301443,ENST00000592683,TUBB6,ENST00000592683 - TUBB6,11.678943587993999,True,True,2,False,True,3
ENST00000409662,8.190040017056646,-3.2929920042630383,5.142282985345718,3.637154335788939e-07,2.161855604805133e-05,4.866814209118793,ENST00000409662,SLC38A11,ENST00000409662 - SLC38A11,10.741958535770326,True,True,2,False,False,2
ENST00000409058,9.792433912536888,-3.2887038014612013,5.119507135951975,4.0849449336679234e-07,2.3991946940450682e-05,4.695084275615317,ENST00000409058,SLC38A11,ENST00000409058 - SLC38A11,10.63779232807175,True,True,2,False,False,2
ENST00000531859,6.74030846126307,-3.3468284718838714,5.069503870308764,5.262827190681977e-07,2.9875684653898175e-05,4.665726060085913,ENST00000531859,CHID1,ENST00000531859 - CHID1,10.418465630689902,True,True,2,False,False,2
ENST00000303735,9.226832382962058,-1.3592128794420444,4.919908593189985,1.1088687898062272e-06,5.8096897276741786e-05,3.875869258445084,ENST00000303735,SLC38A11,ENST00000303735 - SLC38A11,9.753398298686594,True,True,2,False,False,2
ENST00000592338,5.9204349589985235,-3.37082346274077,4.8059210249014965,1.9316127769958838e-06,9.496041772592294e-05,3.707081604714615,ENST00000592338,CNN1,ENST00000592338 - CNN1,9.262050408705361,True,True,2,False,False,2
ENST00000520036,8.15403785292152,-3.1773637594227204,4.705236842172608,3.1246149737149307e-06,0.00014506291711172345,3.231623108793208,ENST00000520036,ACTBP6,ENST00000520036 - ACTBP6,8.83834299854057,True,True,2,False,False,2
ENST00000465898,6.190775459102689,-3.365019642719003,4.688327054547534,3.384582984221134e-06,0.00015579226730677413,3.2617784307526563,ENST00000465898,SLC38A11,ENST00000465898 - SLC38A11,8.76698705793666,True,True,2,False,False,2
ENST00000620940,10.469627525239854,-3.2996900835748963,4.661264549732145,3.844414129071527e-06,0.00017425662984638308,2.986852628875183,ENST00000620940,RPS9,ENST00000620940 - RPS9,8.654981461148544,True,True,2,False,False,2
ENST00000517352,5.920597473565765,-0.8266278901142985,4.522367406263443,7.3190938571842805e-06,0.0003102794153601568,2.5727560668259546,ENST00000517352,TNFRSF11B,ENST00000517352 - TNFRSF11B,8.07803732657647,True,True,2,False,True,3
ENST00000369872,8.420380931981182,-0.13324000072805411,4.522013797526681,7.330944701521637e-06,0.0003107078670830974,2.466500214444565,ENST00000369872,SYPL2,ENST00000369872 - SYPL2,8.07665742137377,True,True,2,False,False,2
ENST00000381578,5.852800672369224,-1.0240175616379878,4.483341173319043,8.744177259592558e-06,0.00036157213563481425,2.4484601220912854,ENST00000381578,SHOX,ENST00000381578 - SHOX,7.925048990947454,True,True,2,False,False,2
