,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000368708,11.92068027615052,0.3392229376268826,21.04781624805184,5.07908969476424e-75,1.3754174893421561e-70,159.08047057555586,ENST00000368708,S100A2,ENST00000368708 - S100A2,160.86219919593802,True,True,2,False,False,2
ENST00000246533,7.836238490798199,0.6861939042894033,19.80543629169285,2.3608776476536497e-68,3.196628334923042e-64,143.04298536507562,ENST00000246533,CAPNS1,ENST00000246533 - CAPNS1,146.20334934262425,True,True,2,False,True,3
ENST00000634800,9.66031961548094,-2.147223480657271,19.05168822546952,2.3602229346371248e-64,2.1304945689991112e-60,133.6102205201894,ENST00000634800,LGALS7,ENST00000634800 - LGALS7,137.39875143485543,True,True,2,False,False,2
ENST00000215071,9.652697158071158,-2.093337700273072,18.9155212591334,1.2338180990867202e-63,8.352948530817096e-60,132.03658390088458,ENST00000215071,PSMD8,ENST00000215071 - PSMD8,136.03249098564814,True,True,2,False,False,2
ENST00000587184,10.055607013867704,-1.9443173505213913,18.76736004272526,7.433805096835428e-63,4.026148840446068e-59,130.58445498535772,ENST00000587184,LAMA3,ENST00000587184 - LAMA3,134.4597101903067,True,True,2,False,True,3
ENST00000528957,8.104034475880843,2.0018821456406646,18.580641318371942,7.106874979879922e-62,3.2075695742524716e-58,129.13185879717076,ENST00000528957,RPL8,ENST00000528957 - RPL8,132.3844218852669,True,True,2,False,False,2
ENST00000621065,9.443609004576716,-2.1283578954649007,18.370484647515077,8.94950772039515e-61,3.462180986690009e-57,125.52973338053425,ENST00000621065,HMOX2,ENST00000621065 - HMOX2,130.00545156719966,True,True,2,True,False,2
ENST00000336916,10.729825785790627,-0.8473047181111082,18.140071013886747,1.4243495706761427e-59,4.6258629307875625e-56,123.8909908911188,ENST00000336916,FN1,ENST00000336916 - FN1,127.41310227447624,True,True,2,False,True,3
ENST00000545234,10.084139310621975,-1.7600485262923524,18.13369887685022,1.537399053806797e-59,4.6258629307875625e-56,123.27241203502659,ENST00000545234,PTHLH,ENST00000545234 - PTHLH,127.41310227447624,True,True,2,False,False,2
ENST00000334232,9.675539354497818,-1.9112585198255332,18.112496245377052,1.982121371422573e-59,5.367584673812328e-56,122.77313418559068,ENST00000334232,EDARADD,ENST00000334232 - EDARADD,127.26438718174076,True,True,2,False,False,2
ENST00000536633,9.28990061579728,-2.029315888623713,17.65639717272033,4.5784166450158157e-57,1.1271229340638936e-53,117.24926676162912,ENST00000536633,FAM83A,ENST00000536633 - FAM83A,121.91734161877362,True,True,2,False,False,2
ENST00000457586,8.749912390861732,-1.370649246219609,17.64101698172225,5.496323566077442e-57,1.2403370180781425e-53,117.15809698844846,ENST00000457586,PRNP,ENST00000457586 - PRNP,121.82162679722266,True,True,2,True,True,3
ENST00000611028,9.316988953168336,-2.11882126881941,17.61111797093908,7.839263137764825e-57,1.6329788136205494e-53,116.68896035933578,ENST00000611028,FOLR3,ENST00000611028 - FOLR3,121.54660408868071,True,True,2,False,True,3
ENST00000397119,9.208223762616287,-2.1545196718402004,17.593627116611476,9.648119805654586e-57,1.8662220309794729e-53,116.41262723884165,ENST00000397119,DYNC1I2,ENST00000397119 - DYNC1I2,121.41309384567457,True,True,2,False,False,2
ENST00000256644,8.638679969914655,-1.066993339871609,17.58745615348092,1.0381198744139615e-56,1.8741524132753384e-53,116.60562147401625,ENST00000256644,LAMTOR5,ENST00000256644 - LAMTOR5,121.40885341771892,True,True,2,False,False,2
ENST00000539239,9.214624559732306,-1.233594876556656,17.554183102613884,1.5405287086941683e-56,2.60734483946488e-53,116.41690675575066,ENST00000539239,PTHLH,ENST00000539239 - PTHLH,121.07867752804063,True,True,2,False,False,2
ENST00000222572,9.346065177587208,-2.1091091371267607,17.541937034762675,1.781285620190594e-56,2.837483211456546e-53,115.91654199025112,ENST00000222572,PON2,ENST00000222572 - PON2,120.9940924625617,True,True,2,False,True,3
ENST00000521764,9.503306461198767,-1.919986214956328,17.081921968683336,4.059827282687056e-54,6.107784600842526e-51,110.83684462993948,ENST00000521764,NACA2,ENST00000521764 - NACA2,115.62227562104977,True,True,2,False,False,2
ENST00000619842,9.020473866989402,-2.159801761313246,16.98373891060723,1.2847605097293392e-53,1.8311218212352898e-50,109.36786735062255,ENST00000619842,MBOAT7,ENST00000619842 - MBOAT7,114.5243258535987,True,True,2,False,False,2
ENST00000431533,8.9966006251809,-1.4957226653803968,16.7343306315321,2.3708703800124978e-52,3.210158494536922e-49,106.86969882863178,ENST00000431533,RPL28,ENST00000431533 - RPL28,111.66034924554009,True,True,2,False,True,3
ENST00000395868,9.283492696311503,-1.110662851829207,16.65231767700448,6.161443405683951e-52,7.945327972662924e-49,106.18908472928211,ENST00000395868,PTHLH,ENST00000395868 - PTHLH,110.75408547718605,True,True,2,False,False,2
ENST00000421499,8.986830517228718,-2.159281293943281,16.644206557314895,6.771132616876193e-52,8.33464869386397e-49,105.52056908207688,ENST00000421499,DDR1,ENST00000421499 - DDR1,110.7062481897004,True,True,2,True,False,2
ENST00000311208,11.416044902240966,0.36999415238761363,16.507981424229076,3.2940981839989514e-51,3.87844255750833e-48,105.23547453664631,ENST00000311208,KRT17,ENST00000311208 - KRT17,109.16865079336668,True,True,2,False,False,2
