,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000522271,6.5962310715541905,-3.42655868952479,6.502113129850957,1.6226240496603659e-10,1.642316805172153e-08,11.228426724379403,ENST00000522271,TRPA1,ENST00000522271 - TRPA1,17.924572812937896,True,True,2,False,False,2
ENST00000529303,8.369733802903125,-3.336623489735004,6.173438660701025,1.2032082980609167e-09,1.0269991058139888e-07,9.496913680549257,ENST00000529303,PAMR1,ENST00000529303 - PAMR1,16.09145459068999,True,True,2,False,False,2
ENST00000621109,6.577073597003468,-3.400487563168669,5.602376048224689,3.1727238886886e-08,1.9907585157993395e-06,7.053816511903555,ENST00000621109,PSG9,ENST00000621109 - PSG9,13.126994828134048,True,True,2,False,True,3
ENST00000520596,6.403443098449838,-3.396380659624043,5.3940307101821166,9.788282938933184e-08,5.4779942494809975e-06,6.174223968116146,ENST00000520596,TRPA1,ENST00000520596 - TRPA1,12.11477153687184,True,True,2,False,False,2
ENST00000531859,6.932924357677725,-3.3456722571993387,5.195076116304836,2.7742505780173456e-07,1.403561206946032e-05,5.324286351030012,ENST00000531859,CHID1,ENST00000531859 - CHID1,11.173912738879714,True,True,2,False,False,2
ENST00000454092,10.014253137806977,-2.95316472191647,5.035297404757571,6.251132580530489e-07,2.9211745891012046e-05,4.532720426709492,ENST00000454092,MTND4LP30,ENST00000454092 - MTND4LP30,10.440939673032002,True,True,2,False,False,2
ENST00000592338,6.222504080120635,-3.3691404438186967,5.02062133822873,6.728100923119992e-07,3.123578280012778e-05,4.663491170110407,ENST00000592338,CNN1,ENST00000592338 - CNN1,10.373946235699105,True,True,2,False,False,2
ENST00000262209,11.761901847415354,-1.456648148980927,4.8995408316528355,1.2254769021380547e-06,5.353152364866712e-05,3.8946881005669844,ENST00000262209,TRPA1,ENST00000262209 - TRPA1,9.835239850510536,True,True,2,False,False,2
ENST00000456523,5.933519012742243,1.7238040665082732,4.855423029571047,1.5199764913320947e-06,6.482224856594064e-05,3.8237790391950854,ENST00000456523,FGF5,ENST00000456523 - FGF5,9.643861671467459,True,True,2,False,False,2
ENST00000517352,6.037192932130262,-0.8258397073902215,4.59942958192109,5.1311085100742285e-06,0.0001925906332807802,2.9722325500039197,ENST00000517352,TNFRSF11B,ENST00000517352 - TNFRSF11B,8.554943692800629,True,True,2,False,True,3
ENST00000327268,6.247491474637232,1.836939662690268,4.569492272050886,5.8938406486602176e-06,0.00021827550889599512,2.778230888076404,ENST00000327268,SLC16A6,ENST00000327268 - SLC16A6,8.429752490825864,True,True,2,False,False,2
ENST00000519720,4.196099918400978,-3.4365597451651135,4.521543091483215,7.346749275302786e-06,0.00026503344830116406,2.9113507633454363,ENST00000519720,TRPA1,ENST00000519720 - TRPA1,8.235654519938734,True,True,2,False,False,2
ENST00000582874,5.140506273044779,-3.3797859896959688,4.508687272801694,7.791224516239088e-06,0.00027964891606382556,2.792048913536381,ENST00000582874,STARD3,ENST00000582874 - STARD3,8.18197561274987,True,True,2,False,False,2
ENST00000567056,3.6827102743506464,0.6768667010019862,4.506918748385194,7.854349610647384e-06,0.0002818578610480021,2.6805504851791735,ENST00000567056,WFDC1,ENST00000567056 - WFDC1,8.174107652933309,True,True,2,False,False,2
ENST00000548940,4.401141119000348,-3.4373271717903284,4.49766530006805,8.192711440107061e-06,0.00029287915815671517,2.8078650400876963,ENST00000548940,ANO4,ENST00000548940 - ANO4,8.13575046351891,True,True,2,False,False,2
ENST00000523582,10.205214755914627,-1.334899212546832,4.4915205042222555,8.425071793885152e-06,0.0002999217803907925,2.4762493598300397,ENST00000523582,TRPA1,ENST00000523582 - TRPA1,8.11198884933527,True,True,2,False,False,2
ENST00000462493,5.961665950176574,-1.016409710022526,4.44444754076409,1.0426702613154745e-05,0.0003626969530749724,2.434064612671432,ENST00000462493,RIPOR3,ENST00000462493 - RIPOR3,7.921942912386269,True,True,2,False,False,2
ENST00000394439,8.075593608492913,1.8495653393541862,4.382787012189485,1.374494791400144e-05,0.00046372538666828795,2.093198058103538,ENST00000394439,PDE5A,ENST00000394439 - PDE5A,7.676218020020864,True,True,2,False,False,2
ENST00000296641,6.221503063434897,1.2286925599313143,4.360868341287188,1.5151388369067398e-05,0.0005047537640221751,2.0778839033046665,ENST00000296641,F2RL2,ENST00000296641 - F2RL2,7.591439843598191,True,True,2,False,False,2
ENST00000370207,7.6773450255196405,0.4923000449367665,4.352833825011466,1.5700585701268368e-05,0.0005200519774044519,2.0320583993455728,ENST00000370207,F3,ENST00000370207 - F3,7.561581794837101,True,True,2,False,True,3
ENST00000261180,6.399100410196028,1.5199386758607427,4.340378173719156,1.6589757128812753e-05,0.0005457493953643931,1.9976779300229088,ENST00000261180,TRHDE,ENST00000261180 - TRHDE,7.5133506704333355,True,True,2,True,True,3
ENST00000378076,7.678624260187016,1.2635715458993777,4.32430867288059,1.7808148645048676e-05,0.0005818547995294188,1.920367166635871,ENST00000378076,ITGA8,ENST00000378076 - ITGA8,7.4492896267041235,True,True,2,True,True,3
ENST00000495431,4.652440295482073,-3.415473837429731,4.323329420283832,1.788509393960871e-05,0.0005841545826963947,2.168472230240784,ENST00000495431,CEACAMP10,ENST00000495431 - CEACAMP10,7.445344913764021,True,True,2,False,False,2
ENST00000222390,9.317728274899562,-0.21510671869728173,4.32038689240206,1.811821975164432e-05,0.0005910102899979698,1.9027302631889933,ENST00000222390,HGF,ENST00000222390 - HGF,7.433677129545671,True,True,2,False,False,2
ENST00000491397,3.998742746830353,0.8095957955288978,4.310486474398486,1.8924087244930542e-05,0.0006148205736755328,1.9858820185087893,ENST00000491397,AMY2B,ENST00000491397 - AMY2B,7.394180082846187,True,True,2,False,False,2
