,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000571312,11.456262254583448,-3.2992169952165264,6.5717922174367525,1.0493797933745069e-10,1.0663566393186602e-08,11.265773586997494,ENST00000571312,KRT34,ENST00000571312 - KRT34,18.356432915700633,True,True,2,False,False,2
ENST00000601041,9.840978412397137,-3.3664259269709156,6.471528515096116,1.9623296996496417e-10,1.8925910307351845e-08,10.892307354605144,ENST00000601041,PSG4,ENST00000601041 - PSG4,17.78273393799493,True,True,2,False,True,3
ENST00000402845,6.109327364032027,-3.428465640339547,6.093400904230955,1.9342040886426483e-09,1.5092044657663023e-07,9.375814549653409,ENST00000402845,CACNA1C,ENST00000402845 - CACNA1C,15.706512982825855,True,True,2,False,False,2
ENST00000479203,8.300305142118525,-3.337600834645502,5.953322316559201,4.38396551771165e-09,3.1979610215523444e-07,8.565588191686661,ENST00000479203,HLA-B,ENST00000479203 - HLA-B,14.955582225003468,True,True,2,True,True,3
ENST00000316793,7.743012339871486,2.302479390637667,5.642092151168128,2.549047020855925e-08,1.6022478479435112e-06,6.926568454331212,ENST00000316793,OXTR,ENST00000316793 - OXTR,13.344103009709483,True,True,2,False,False,2
ENST00000592338,7.058950619674141,-3.364995821807487,5.618284098345742,2.9068799559296083e-08,1.8004866753458855e-06,7.153130641225862,ENST00000592338,CNN1,ENST00000592338 - CNN1,13.227453554414781,True,True,2,False,False,2
ENST00000381578,7.053610585826217,-1.0178893703238334,5.304674041830431,1.569295382427426e-07,8.26331664924895e-06,5.6872827077111,ENST00000381578,SHOX,ENST00000381578 - SHOX,11.70368451963747,True,True,2,False,False,2
ENST00000366175,9.120107042904655,-1.3583180951264509,5.205666148520402,2.6268109758748906e-07,1.3085279642014808e-05,5.20491782173679,ENST00000366175,PSG5,ENST00000366175 - PSG5,11.24402265102101,True,True,2,False,True,3
ENST00000249887,7.662657819810026,0.04784127827872442,5.1177756254776225,4.121087085941554e-07,1.9718344591493008e-05,4.8737443274905194,ENST00000249887,ACKR4,ENST00000249887 - ACKR4,10.833961157978074,True,True,2,False,False,2
ENST00000503632,9.434139797162736,-3.071212875573731,4.957507780655273,9.211113586275226e-07,4.06347431848619e-05,4.307327253219644,ENST00000503632,GAPDHP38,ENST00000503632 - GAPDHP38,10.110887113826774,True,True,2,False,False,2
ENST00000517352,6.361923230156407,-0.8241685264044801,4.823458949335682,1.774798985428104e-06,7.315029895146245e-05,3.8235179454252,ENST00000517352,TNFRSF11B,ENST00000517352 - TNFRSF11B,9.52299434367857,True,True,2,False,True,3
ENST00000531859,6.267692934870957,-3.3487843851537704,4.745132732693753,2.585133122535754e-06,0.00010251675732770016,3.643145070262296,ENST00000531859,CHID1,ENST00000531859 - CHID1,9.185484286624307,True,True,2,False,False,2
ENST00000638093,8.42532898549931,-3.2510422504292835,4.695261579031884,3.275551452622839e-06,0.0001267087152148582,3.372431480704787,ENST00000638093,GAPDHP72,ENST00000638093 - GAPDHP72,8.973619686776654,True,True,2,False,False,2
ENST00000251646,9.15766600755018,-3.2284660449338793,4.673433060125134,3.630676000739777e-06,0.00013911682083626176,3.26194413536461,ENST00000251646,KRT33B,ENST00000251646 - KRT33B,8.880196540132621,True,True,2,False,False,2
ENST00000570596,9.15766600755018,-3.2284660449338793,4.673433060125134,3.630676000739777e-06,0.00013911682083626176,3.26194413536461,ENST00000570596,KRT33B,ENST00000570596 - KRT33B,8.880196540132621,True,True,2,False,False,2
ENST00000525697,4.613132249228053,0.34234555268179234,4.647004008926418,4.110295910737667e-06,0.00015545470750640445,3.1974901808621308,ENST00000525697,SBF2,ENST00000525697 - SBF2,8.769156138827624,True,True,2,False,False,2
ENST00000619987,5.466786574018107,1.4474156138075518,4.64621815905095,4.125450027284579e-06,0.00015589545313117643,3.12721917858467,ENST00000619987,MESD,ENST00000619987 - MESD,8.76632494761658,True,True,2,False,False,2
ENST00000620940,10.26514416747068,-3.300351187732663,4.5786030802719475,5.650894732028693e-06,0.00020568610216278364,2.8867436922207608,ENST00000620940,RPS9,ENST00000620940 - RPS9,8.489159327210718,True,True,2,False,False,2
ENST00000220244,10.26065190309741,2.2845767229623695,4.552223743076921,6.382082912759518e-06,0.0002291632174455411,2.6572458229125164,ENST00000220244,CEMIP,ENST00000220244 - CEMIP,8.381076068351657,True,True,2,False,False,2
ENST00000521013,6.343807437876084,-0.8719444757022711,4.503916411387998,7.962636357841714e-06,0.0002799353049616127,2.661844499940144,ENST00000521013,RDH10,ENST00000521013 - RDH10,8.180952035200571,True,True,2,True,False,2
