ENST00000380851 - IDH3B,ENST00000409676 - TFPI,ENST00000264246 - CD80,ENST00000541345 - HPN,ENST00000375547 - PROZ,,ENST00000588884 - CD300LG,ENST00000470711 - LMAN1L,ENST00000334371 - LCE1F,ENST00000585321 - TNNT1
ENST00000610545 - ENOPH1,ENST00000627587 - PDLIM5,ENST00000495709 - A2M,ENST00000299022 - LIPC,ENST00000553106 - PAH,,ENST00000329168 - missing,ENST00000521150 - SLIT3,ENST00000444553 - PHF2P2,ENST00000538371 - PODNL1
ENST00000559651 - ANKRD9,ENST00000358923 - PDE4D,ENST00000554950 - WARS1,ENST00000448220 - MST1,ENST00000566998 - ACSM2B,,ENST00000404754 - AGTR1,ENST00000466007 - HHATL,ENST00000372126 - GPR15LG,ENST00000587465 - TNNT1
ENST00000231357 - IRX4,ENST00000512044 - DLC1,ENST00000463807 - SAMSN1,ENST00000422262 - SARDH,ENST00000301691 - SOST,,ENST00000452684 - SOD2,ENST00000526167 - CRYAB,ENST00000527656 - LRP4,ENST00000575500 - CARD14
ENST00000397301 - TNNT3,ENST00000554390 - PPP4R3A,ENST00000291707 - SIGLEC12,ENST00000617323 - LINC02362,ENST00000295897 - ALB,,ENST00000488093 - MEST,ENST00000441594 - HHATL,ENST00000409029 - LYPD6B,ENST00000587358 - FOSB
ENST00000456238 - LMOD2,ENST00000533855 - ABI3BP,ENST00000354822 - NKX2-1,ENST00000292609 - PGLYRP2,ENST00000439260 - SLC13A1,,ENST00000425941 - SRSF7,ENST00000581072 - MIR133A1HG,ENST00000543008 - CALML3-AS1,ENST00000297163 - SMAD5-AS1
ENST00000493000 - FYB2,ENST00000366548 - EXO1,ENST00000408919 - SH3BP5,ENST00000457318 - HAO2,ENST00000514376 - CTD-3080P12.3,,ENST00000637729 - SASH1,ENST00000515496 - CAMK2D,ENST00000478375 - TFAP2A,ENST00000613726 - IRX4
ENST00000535334 - ARL13B,ENST00000578542 - PRR11,ENST00000370830 - BMP5,ENST00000359033 - CYP2D6,ENST00000508166 - GBA3,,ENST00000319136 - APOL1,ENST00000616016 - SAMD11,ENST00000526823 - CARD18,ENST00000589927 - CYP4F8
ENST00000615392 - FBXO8,ENST00000394697 - ADCY7,ENST00000571495 - PAFAH1B1,ENST00000435101 - CYP2D7,ENST00000263334 - PAX8,,ENST00000513665 - AFAP1L1,ENST00000523147 - PTP4A3,ENST00000573674 - SLC52A1,ENST00000344731 - SERPINB13
ENST00000342018 - GTF3C5,ENST00000504734 - CANX,ENST00000549638 - KRT7,ENST00000498375 - FGB,ENST00000557913 - WDR72,,ENST00000476370 - CBLB,ENST00000560606 - RBPMS2,ENST00000415669 - SAPCD1,ENST00000361779 - IL1RN
ENST00000534319 - HSPA8,ENST00000558964 - NEO1,ENST00000290866 - ACE,ENST00000590431 - TM6SF2,ENST00000555539 - LINC02274,,ENST00000428777 - KLF7-IT1,ENST00000445792 - PPP2R3B,ENST00000542839 - RP1-34M23.5,ENST00000421351 - PERP
ENST00000565457 - CNEP1R1,ENST00000539780 - BCAT1,ENST00000304361 - CLEC12A,ENST00000264717 - GCKR,ENST00000577168 - UMOD,,ENST00000624995 - SLC27A3,ENST00000241125 - GJA3,ENST00000486756 - DMKN,ENST00000266088 - SLC5A1
ENST00000528302 - SF3B2,ENST00000541717 - MELK,ENST00000358356 - RUNX1,ENST00000608469 - CFHR4,ENST00000541345 - HPN,,ENST00000496110 - MTARC1,ENST00000369252 - ABLIM1,ENST00000449889 - JUP,ENST00000343959 - FAM25A
ENST00000489871 - PLA2G5,ENST00000560409 - SEC11A,ENST00000485563 - ALPP,ENST00000534620 - RP11-115C10.1,ENST00000587847 - SMIM24,,ENST00000368122 - ACKR1,ENST00000551177 - ASPG,ENST00000379410 - PLEKHN1,ENST00000525390 - TP53AIP1
ENST00000507811 - nan,ENST00000477813 - NAA50,ENST00000480825 - CSF3R,ENST00000403665 - F11,ENST00000418041 - LINC01781,,ENST00000586160 - CYGB,ENST00000309664 - LMAN1L,ENST00000534827 - RP11-252C15.1,ENST00000489805 - TFAP2A
ENST00000595167 - HRC,ENST00000562848 - AC012531.25,ENST00000449399 - SERPINA1,ENST00000382134 - FETUB,ENST00000526279 - NHERF4,,ENST00000428530 - IGFBP3,ENST00000504073 - SGCA,ENST00000455833 - IFFO2,ENST00000379410 - PLEKHN1
ENST00000521848 - NKX2-5,ENST00000506572 - CCNB1,ENST00000409539 - INMT,ENST00000520335 - BHMT,ENST00000311177 - HOXB9,,ENST00000370818 - GPC3,ENST00000461280 - KCNH2,ENST00000538992 - ETV7,ENST00000494313 - AQP3
ENST00000587767 - AC002398.12,ENST00000473730 - MME,ENST00000355754 - GBP4,ENST00000566821 - HP,ENST00000351270 - HABP2,,ENST00000520597 - GPX3,ENST00000390665 - PPP2R3B,ENST00000396996 - TGM5,ENST00000393054 - ATP6V0A4
ENST00000374434 - MYOM3,ENST00000235790 - KDM5B,ENST00000460185 - HLA-DQB1,ENST00000435757 - LPAL2,ENST00000436453 - SLC6A13,,ENST00000563759 - LINC01960,ENST00000553938 - SPTB,ENST00000434240 - nan,ENST00000252245 - KRT75
ENST00000471548 - ACE2,ENST00000599371 - PSG4,ENST00000577675 - CSF3,ENST00000374029 - GJB1,ENST00000414885 - AC013463.2,,ENST00000287814 - TIMP4,ENST00000590662 - ALPK2,ENST00000486694 - NECTIN4,ENST00000535653 - MYEOV
ENST00000394243 - SYNPO,ENST00000475111 - TMEM30A,ENST00000457018 - CLEC1A,ENST00000640696 - ABCC6,ENST00000419232 - SLC39A5,,ENST00000634796 - LINC02381,ENST00000533768 - PDE4DIP,ENST00000624091 - CDHR1,ENST00000377256 - CTNNBIP1
ENST00000438742 - TNNT2,ENST00000624301 - UHRF1,ENST00000233997 - AZU1,ENST00000465384 - FUOM,ENST00000482991 - HAO2,,ENST00000504498 - ADH1B,ENST00000379799 - PAM,ENST00000368755 - SPRR2B,ENST00000589776 - NKPD1
ENST00000482510 - PSMD6,ENST00000614960 - KIF14,ENST00000479363 - DNAH12,ENST00000307289 - SYVN1,ENST00000409878 - SLC23A3,,ENST00000506782 - BTNL9,ENST00000278317 - TNNT3,ENST00000623527 - CDHR1,ENST00000467205 - ADGRF2
ENST00000625262 - TRDN-AS1,ENST00000559519 - PCLAF,ENST00000495027 - DNAH12,ENST00000377850 - SLC17A2,ENST00000483510 - SLC47A2,,ENST00000488263 - CRBN,ENST00000514096 - LIMCH1,ENST00000270800 - IL22RA1,ENST00000404459 - LIPN
ENST00000463084 - COL4A2,ENST00000430015 - NAV1,ENST00000509092 - PDGFRA,ENST00000326341 - ADORA2A-AS1,ENST00000371129 - ANGPTL3,,ENST00000278175 - ADM,ENST00000309881 - CD36,ENST00000344227 - CARD14,ENST00000532895 - CARD18
ENST00000434895 - MYL7,ENST00000395673 - EXT2,ENST00000492479 - PTPRE,ENST00000508166 - GBA3,ENST00000413269 - TMEM252-DT,,ENST00000495813 - SLC2A3,ENST00000542091 - ADGRD1,ENST00000530950 - CARD18,ENST00000327813 - KREMEN1
ENST00000421373 - FBLN2,ENST00000533917 - NAV2,ENST00000548148 - ARHGAP9,ENST00000561529 - TAT-AS1,ENST00000575690 - ACSM2A,,ENST00000639560 - TNNT3,ENST00000309874 - RP11-23P13.6,ENST00000381477 - MLANA,ENST00000469960 - DMKN
ENST00000486277 - PLA2G5,ENST00000470597 - ADAMTS6,ENST00000481345 - RAMP3,ENST00000359637 - CFH,ENST00000617811 - HNF1B,,ENST00000471629 - CCN5,ENST00000578562 - MYL12A,ENST00000448587 - TINCR,ENST00000527656 - LRP4
ENST00000455893 - CPVL,ENST00000481853 - TIPARP,ENST00000544153 - CLIC5,ENST00000370449 - missing,ENST00000613499 - KCNJ15,,ENST00000519214 - GPX3,ENST00000497589 - SLC4A3,ENST00000259870 - C6orf15,ENST00000300283 - CKMT1B
ENST00000445079 - TNNT2,ENST00000265148 - CENPE,ENST00000557094 - WARS1,ENST00000592257 - APOC2,ENST00000512148 - CFI,,ENST00000217740 - RNF125,ENST00000467888 - EPAS1,ENST00000435575 - TMEM40,ENST00000388918 - TYRP1
ENST00000513665 - AFAP1L1,ENST00000520349 - LOXL2,ENST00000394626 - STEAP2,ENST00000432950 - AKR1C6P,ENST00000557089 - HSP90AA1,,ENST00000631460 - CELF2,ENST00000513210 - MACROH2A1,ENST00000504171 - NSG1,ENST00000618175 - HYAL1
ENST00000577789 - FLOT2,ENST00000444092 - HDLBP,ENST00000409369 - IL18RAP,ENST00000266736 - AMDHD1,ENST00000557586 - RHPN2P1,,ENST00000283147 - BMP6,ENST00000539306 - ATP1B4,ENST00000404459 - LIPN,ENST00000623527 - CDHR1
ENST00000594182 - NOP53,ENST00000428670 - ATP2B1,ENST00000374213 - CD52,ENST00000541084 - F7,ENST00000625904 - HAVCR1,,ENST00000305249 - TACR1,ENST00000454682 - NACA,ENST00000431096 - MIR205HG,ENST00000222462 - WNT16
ENST00000506769 - LINC02208,ENST00000339360 - RAP1GDS1,ENST00000220244 - CEMIP,ENST00000523508 - BHMT,ENST00000472775 - TMEM213,,ENST00000622526 - CCL14,ENST00000526182 - PDE4DIP,ENST00000435145 - HLA-DQB2,ENST00000372956 - XKRX
ENST00000560131 - TPM1,ENST00000518865 - HAS2-AS1,ENST00000523864 - STARD8,ENST00000557004 - SERPINA4,ENST00000428220 - PTH1R,,ENST00000345866 - LILRB5,ENST00000592464 - SBK3,ENST00000379407 - PLEKHN1,ENST00000471318 - TMEM237
ENST00000555864 - RP11-386M24.3,ENST00000475720 - HPRT1,ENST00000436504 - LILRB3,ENST00000624901 - LOC102724652,ENST00000394899 - ADH6,,ENST00000372263 - PLAC9,ENST00000544791 - MYBPC3,ENST00000421351 - PERP,ENST00000540947 - CES4A
ENST00000354147 - PPA2,ENST00000327883 - ADAMTSL1,ENST00000415237 - SUGCT-AS1,ENST00000436784 - GLYCTK,ENST00000582596 - nan,,ENST00000315330 - CLEC1A,ENST00000628543 - XIRP2,ENST00000488892 - DMKN,ENST00000301607 - EVPL
ENST00000597608 - DMAC2,ENST00000396224 - MAGED2,ENST00000233954 - IL1RL1,ENST00000435442 - nan,ENST00000569644 - RP11-545A16.1,,ENST00000315901 - RBP7,ENST00000424301 - CKMT2,ENST00000394217 - KCNK7,ENST00000470004 - KRT15
ENST00000632460 - COBL,ENST00000596351 - LTBP4,ENST00000376075 - COX4I2,ENST00000520390 - RP11-115J16.1,ENST00000615446 - missing,,ENST00000247182 - missing,ENST00000360731 - CLIC6,ENST00000303749 - SDR16C5,ENST00000378288 - TP73
ENST00000638471 - MYOC,ENST00000520394 - TENM2,ENST00000400882 - CCRL2,ENST00000482026 - UGT1A3,ENST00000639832 - KIF12,,ENST00000327726 - CFD,ENST00000445033 - RBMS3,ENST00000551073 - PLA2G4E,ENST00000623381 - RP11-58O9.2
ENST00000592388 - VAT1,ENST00000380026 - CENPE,ENST00000367755 - FMO3,ENST00000610493 - CCL16,ENST00000449139 - STRA6,,ENST00000498625 - PLSCR4,ENST00000372066 - LDB3,ENST00000374211 - CRYBG2,ENST00000265843 - EXPH5
ENST00000416030 - DPP3P2,ENST00000552516 - TGFBR1,ENST00000515506 - CNOT6L,ENST00000547929 - NDUFA6-DT,ENST00000495320 - DDC,,ENST00000639373 - GYG2,ENST00000469069 - PLA2G5,ENST00000225512 - WNT3,ENST00000463983 - AQP3
ENST00000515319 - ZBED1,ENST00000490242 - ITGBL1,ENST00000300226 - MS4A8,ENST00000484992 - ALB,ENST00000375920 - APOM,,ENST00000329066 - TPO,ENST00000526021 - GATA4,ENST00000265294 - GABRP,ENST00000404190 - LIPK
ENST00000424301 - CKMT2,ENST00000442711 - INHBA,ENST00000421019 - PELATON,ENST00000628722 - ITIH1,ENST00000520249 - SLC26A7,,ENST00000617544 - GALNT15,ENST00000438031 - TMED2,ENST00000525390 - TP53AIP1,ENST00000588319 - KRT16
ENST00000579716 - COPS3,ENST00000226317 - CXCL6,ENST00000464092 - CFAP157,ENST00000529037 - HPX,ENST00000432867 - GGT1,,ENST00000321023 - VWF,ENST00000553144 - ATP2A2,ENST00000449260 - PMEL,ENST00000379701 - BAG1
ENST00000541041 - MACROD1,ENST00000396886 - MPP4,ENST00000489245 - KLHL6,ENST00000484422 - PLGLB2,ENST00000313049 - PTH1R,,ENST00000494563 - ITGB1BP1,ENST00000473364 - MBNL3,ENST00000536300 - SP6,ENST00000534972 - BPIFC
ENST00000328278 - LRRC14B,ENST00000521166 - FAM91A1,ENST00000341918 - CXCL17,ENST00000514376 - CTD-3080P12.3,ENST00000493422 - GSTA2,,ENST00000502879 - DAB2,ENST00000593580 - HAMP,ENST00000533302 - TRIM29,ENST00000382263 - TNFRSF19
ENST00000479820 - SEMA6C,ENST00000492120 - AHR,ENST00000614547 - CDH5,ENST00000078445 - CREB3L3,ENST00000554810 - LINC02303,,ENST00000311330 - CD248,ENST00000468916 - POPDC2,ENST00000330912 - TREX2,ENST00000602781 - DMKN
ENST00000370101 - SRPK3,ENST00000484800 - MCM10,ENST00000537931 - BCL6B,ENST00000612382 - GHR,ENST00000490087 - GGT1,,ENST00000429192 - ELN,ENST00000599689 - SHD,ENST00000609981 - PLCH2,ENST00000334269 - LCE5A
ENST00000571217 - XAF1,ENST00000434713 - STAG1,ENST00000594315 - PCAT19,ENST00000406007 - HAAO,ENST00000589835 - PRODH2,,ENST00000517973 - GPX3,ENST00000617568 - LINC02334,ENST00000589362 - EPS8L1,ENST00000536300 - SP6
ENST00000426666 - HHATL,ENST00000374948 - BIRC5,ENST00000469269 - TGM2,ENST00000367076 - C4BPB,ENST00000379811 - MT1G,,ENST00000372865 - CCN5,ENST00000519631 - MYOM2,ENST00000594458 - KLK11,ENST00000474952 - TFAP2A
ENST00000583772 - MRPL58,ENST00000493782 - U2SURP,ENST00000624925 - RP11-609N14.4,ENST00000478147 - GCKR,ENST00000582543 - LINC02675,,ENST00000553843 - RHOXF1-AS1,ENST00000296098 - TRIM54,ENST00000594768 - KLK11,ENST00000521414 - NDRG1
ENST00000488119 - DDAH2,ENST00000618166 - SCAMP1,ENST00000347545 - ARHGEF1,ENST00000627268 - RP11-573D15.8,ENST00000636529 - MVK,,ENST00000499583 - LINC02202,ENST00000406363 - HSPB7,ENST00000327813 - KREMEN1,ENST00000440276 - MIR205HG
ENST00000526182 - PDE4DIP,ENST00000393043 - CLTC,ENST00000331817 - KRT7,ENST00000406725 - TMPRSS6,ENST00000534731 - NOX4,,ENST00000376802 - HLA-A,ENST00000522603 - ASPH,ENST00000507389 - RP11-485M7.3,ENST00000392712 - TUFT1
ENST00000478442 - RABGAP1L,ENST00000494653 - CEP104,ENST00000494258 - CFLAR,ENST00000575558 - ACSM2A,ENST00000521408 - RP11-521M14.1,,ENST00000553276 - ITGA7,ENST00000377867 - ASB10,ENST00000230529 - CCN6,ENST00000374382 - GDPD2
ENST00000241125 - GJA3,ENST00000468300 - BRCA1,ENST00000498007 - HLA-B,ENST00000429697 - KHK,ENST00000369887 - CYP17A1,,ENST00000441790 - LYPLAL1-AS1,ENST00000358511 - COL6A6,ENST00000392712 - TUFT1,ENST00000519278 - NDRG1
ENST00000331952 - C14orf180,ENST00000505979 - ARNT,ENST00000522590 - IPCEF1,ENST00000244527 - SLC17A1,ENST00000599363 - HPN,,ENST00000603865 - DGAT2,ENST00000559108 - TPM1,ENST00000587715 - EPS8L1,ENST00000354841 - FMO1
ENST00000312108 - CPT1B,ENST00000567300 - MT2A,ENST00000417748 - CFLAR,ENST00000360488 - SLC17A2,ENST00000358587 - FRMD1,,ENST00000461714 - MYO1B,ENST00000551871 - ASPG,ENST00000596427 - AC016629.3,ENST00000368762 - SPRR1A
ENST00000404390 - INPP5J,ENST00000520648 - STC2,ENST00000540125 - GPRC5A,ENST00000498140 - UPB1,ENST00000621085 - ALB,,ENST00000624364 - RP11-736K20.4,ENST00000491736 - SLC25A4,ENST00000490800 - CLDN1,ENST00000474254 - CPA4
ENST00000471515 - CHKB,ENST00000562710 - LINC00565,ENST00000477754 - ARHGEF2,ENST00000433712 - TRPM8,ENST00000565232 - ACSM2B,,ENST00000563425 - CDH5,ENST00000495001 - ARMH3,ENST00000593681 - KLK11,ENST00000280115 - LYPD6B
ENST00000409195 - XIRP2,ENST00000618057 - ITGBL1,ENST00000484729 - HLA-DQB1,ENST00000565807 - HP,ENST00000419628 - LINC01671,,ENST00000596007 - ACTA2-AS1,ENST00000361373 - LDB3,ENST00000434861 - MFSD2A,ENST00000455827 - CLEC2A
ENST00000449246 - TRAK1,ENST00000276533 - GINS4,ENST00000379433 - NEDD9,ENST00000592176 - APOC1,ENST00000562923 - CLEC18C,,ENST00000503329 - LVRN,ENST00000438270 - CYB5R3,ENST00000226444 - SULT1E1,ENST00000311946 - NIPAL4
ENST00000377308 - CFAP61,ENST00000247191 - DLGAP5,ENST00000483692 - EPAS1,ENST00000546162 - ABCC6P1,ENST00000602934 - LINC02532,,ENST00000379446 - NEDD9,ENST00000634447 - SLC12A7,ENST00000257247 - AHNAK,ENST00000331563 - PKP3
ENST00000511207 - CCNH,ENST00000348459 - HELLS,ENST00000575471 - ZNF267,ENST00000472290 - GCKR,ENST00000461414 - PLG,,ENST00000318442 - ZNF366,ENST00000611688 - missing,ENST00000222462 - WNT16,ENST00000429837 - DMKN
ENST00000421976 - LINC01936,ENST00000304808 - PAFAH1B2,ENST00000487162 - TYMP,ENST00000452481 - HNF4A-AS1,ENST00000618120 - RHBG,,ENST00000349697 - KCNMB3,ENST00000486293 - TMEM182,ENST00000264218 - NMU,ENST00000461472 - GATA3
ENST00000519108 - HDAC2,ENST00000513710 - WDR36,ENST00000620239 - OASL,ENST00000451757 - SLC22A7,ENST00000503442 - GBA3,,ENST00000239461 - PRRX1,ENST00000373614 - GHRH,ENST00000423620 - ESRP1,ENST00000372117 - CDHR1
ENST00000482655 - GTF3A,ENST00000557906 - ANXA2,ENST00000620391 - ITGB6,ENST00000494828 - MST1,ENST00000405243 - RAPGEF5,,ENST00000249749 - DLL4,ENST00000632460 - COBL,ENST00000375471 - PADI1,ENST00000566612 - CDH1
ENST00000495822 - CTSL,ENST00000565768 - MT1L,ENST00000221978 - NKG7,ENST00000304621 - TTC39C,ENST00000607574 - SMIM32,,ENST00000508477 - LIFR,ENST00000316436 - LSMEM2,ENST00000301607 - EVPL,ENST00000571007 - KREMEN2
ENST00000289672 - PKD1L1,ENST00000556092 - SEC23A,ENST00000450110 - AGER,ENST00000609152 - HNF4A-AS1,ENST00000565235 - CDH16,,ENST00000372267 - PLAC9,ENST00000584868 - C19orf47,ENST00000500447 - MIR210HG,ENST00000431554 - RP11-411K7.1
ENST00000515345 - HAND2-AS1,ENST00000367173 - NFASC,ENST00000396333 - GPRC5D,ENST00000601355 - SLC27A5,ENST00000473157 - SLC2A4RG,,ENST00000540056 - MGST1,ENST00000541707 - LINC02384,ENST00000526090 - TMPRSS13,ENST00000636330 - ESPN
ENST00000367320 - TNNT2,ENST00000263201 - CDC45,ENST00000479529 - CCDC17,ENST00000366837 - EPHX1,ENST00000347936 - SLC22A18,,ENST00000469312 - LINC01140,ENST00000571771 - DHRS7C,ENST00000251645 - KRT31,ENST00000259470 - CTSV
ENST00000446581 - MYL7,ENST00000396679 - CENPK,ENST00000401931 - CXCL8,ENST00000393096 - SERPINA10,ENST00000392665 - KCNJ1,,ENST00000340465 - GFRAL,ENST00000355497 - LMX1B,ENST00000585321 - TNNT1,ENST00000431011 - LCE6A
ENST00000495836 - AAK1,ENST00000330295 - CTHRC1,ENST00000479522 - FAS,ENST00000570698 - ACSM2A,ENST00000260227 - MMP7,,ENST00000563523 - PECAM1,ENST00000337836 - C6,ENST00000404733 - ATG9B,ENST00000529413 - VAV3
ENST00000542255 - ACADVL,ENST00000534762 - BCLAF1,ENST00000520605 - SFTPC,ENST00000447411 - SLC38A4,ENST00000326152 - HSD11B2,,ENST00000636471 - ZEB2,ENST00000479438 - PPP2R3B,ENST00000293599 - AQP5,ENST00000335987 - OVOL1
ENST00000507592 - GATB,ENST00000515091 - SPOCK1,ENST00000493336 - ALOX5,ENST00000439485 - SLC17A4,ENST00000629817 - AC013463.2,,ENST00000406028 - CLDN5,ENST00000379677 - LINC01460,ENST00000328600 - NLRP10,ENST00000437221 - TP63
ENST00000342754 - NEXN,ENST00000366955 - CENPF,ENST00000584284 - CD7,ENST00000392928 - ACMSD,ENST00000597419 - HPN,,ENST00000497382 - VIT,ENST00000546170 - LINC01479,ENST00000594827 - KLK11,ENST00000303749 - SDR16C5
ENST00000463642 - LRRC77P,ENST00000549985 - ELK3,ENST00000468262 - TGM2,ENST00000576168 - HP,ENST00000361921 - DIO1,,ENST00000468789 - MECOM,ENST00000370046 - KCNIP2,ENST00000335987 - OVOL1,ENST00000264731 - TP63
ENST00000557054 - APEX1,ENST00000609606 - CSNK2A1,ENST00000575806 - TMEM100,ENST00000503416 - ADH4,ENST00000430002 - PTH1R,,ENST00000231721 - SEMA3G,ENST00000455702 - TNNT2,ENST00000527815 - missing,ENST00000584982 - ANXA8L1
ENST00000522543 - ANK1,ENST00000562325 - CDH11,ENST00000374217 - UBXN11,ENST00000563241 - CES1,ENST00000425734 - TMEM246-AS1,,ENST00000483882 - NR1H3,ENST00000414766 - TTN,ENST00000587465 - TNNT1,ENST00000391967 - LAD1
ENST00000437787 - CD99L2,ENST00000340848 - TBC1D16,ENST00000273371 - PLA1A,ENST00000399137 - CLDN14,ENST00000374278 - SLC30A2,,ENST00000531391 - PKD1L2,ENST00000491636 - FGF12,ENST00000345063 - TPRG1,ENST00000344227 - CARD14
ENST00000376263 - HNRNPK,ENST00000565905 - ARHGAP11A,ENST00000358164 - ITGAL,ENST00000548310 - AMDHD1,ENST00000339953 - CLEC18B,,ENST00000519732 - ABCA10,ENST00000470795 - PCOLCE2,ENST00000595585 - KLK5,ENST00000293599 - AQP5
ENST00000566813 - CSNK2A2,ENST00000637810 - ARID1B,ENST00000219596 - MEFV,ENST00000357880 - LINC01554,ENST00000467610 - BHLHE40,,ENST00000562025 - PMM2,ENST00000577617 - C19orf47,ENST00000368710 - S100A2,ENST00000528626 - TMPRSS13
ENST00000377901 - TMEM71,ENST00000527096 - PLEC,ENST00000463727 - PTPRE,ENST00000457470 - SLC22A1,ENST00000348729 - SLC23A1,,ENST00000470853 - ELAPOR2,ENST00000554864 - DTNA,ENST00000474952 - TFAP2A,ENST00000543008 - CALML3-AS1
ENST00000318007 - PDLIM5,ENST00000498086 - ATP11B,ENST00000487283 - ZAP70,ENST00000495622 - ITIH3,ENST00000422263 - CA12,,ENST00000524029 - LPL,ENST00000528590 - NCAM1,ENST00000265843 - EXPH5,ENST00000263182 - BBOX1
ENST00000480756 - BGN,ENST00000514317 - GPX8,ENST00000463516 - MYO1G,ENST00000377115 - FOXA2,ENST00000397925 - TREH,,ENST00000200676 - CETP,ENST00000375718 - HSPB7,ENST00000331563 - PKP3,ENST00000521141 - RP11-459E5.1
ENST00000590592 - FHOD3,ENST00000513570 - ZBTB38,ENST00000381603 - SIRPB1,ENST00000372808 - GNMT,ENST00000634824 - DMRT2,,ENST00000587694 - RAMP2-AS1,ENST00000487961 - ASB18,ENST00000603821 - FBXW7,ENST00000368708 - S100A2
ENST00000341124 - POPDC2,ENST00000534070 - CHEK1,ENST00000546069 - A2M,ENST00000278187 - GAS2,ENST00000493639 - GUCY1B2,,ENST00000619223 - NLRP1,ENST00000334011 - OIT3,ENST00000459947 - UBR4,ENST00000377950 - LYPD5
ENST00000616393 - ZCCHC17,ENST00000429160 - UBXN7,ENST00000560270 - FGF7,ENST00000623509 - CTD-2619J13.5,ENST00000353004 - MAL,,ENST00000394168 - BICRAL,ENST00000527328 - HSF1,ENST00000599035 - LGALS7,ENST00000423620 - ESRP1
ENST00000375718 - HSPB7,ENST00000480838 - FAP,ENST00000468422 - GNAI2,ENST00000481362 - CYP3A43,ENST00000565137 - AC026471.6,,ENST00000605613 - PALMD,ENST00000409137 - PPP1R1C,ENST00000584982 - ANXA8L1,ENST00000323523 - TMEM45A
ENST00000472464 - CCZ1B,ENST00000448083 - FOSL1,ENST00000491755 - CCDC17,ENST00000504125 - ADH4,ENST00000453666 - LHFPL3-AS2,,ENST00000417621 - IGFBP3,ENST00000522425 - ENO3,ENST00000433389 - ESRP1,ENST00000411578 - MST1R
ENST00000355810 - ART3,ENST00000491026 - MME,ENST00000636471 - ZEB2,ENST00000322679 - DIO1,ENST00000319441 - PCK1,,ENST00000460872 - ABCA9,ENST00000595167 - HRC,ENST00000264728 - TMEM40,ENST00000375579 - CENPP
ENST00000169293 - MASP1,ENST00000370756 - PTGFR,ENST00000503546 - GFPT2,ENST00000406856 - TMPRSS6,ENST00000486436 - TINAG,,ENST00000239117 - KCNIP2,ENST00000520375 - RP11-213G6.2,ENST00000399413 - AC129492.6,ENST00000225740 - ALDH3A1
ENST00000504720 - THBS4,ENST00000271452 - NUF2,ENST00000295683 - CXCR1,ENST00000231887 - EHHADH,ENST00000431635 - EBNA1BP2,,ENST00000442925 - ACKR2,ENST00000376476 - NPPA,ENST00000436178 - IDE,ENST00000594669 - KLK8
ENST00000409137 - PPP1R1C,ENST00000524411 - AASDHPPT,ENST00000638797 - CCDC187,ENST00000503364 - GC,ENST00000598044 - NAPSA,,ENST00000594624 - LIPE-AS1,ENST00000446458 - RP3-332B22.1,ENST00000376238 - SLC28A3,ENST00000504171 - NSG1
ENST00000447119 - UNC5B-AS1,ENST00000369251 - MMS22L,ENST00000361175 - PAPSS2,ENST00000433069 - APOA5,ENST00000331555 - RHEX,,ENST00000524554 - CAPN11,ENST00000586949 - RP11-879F14.2,ENST00000404190 - LIPK,ENST00000270800 - IL22RA1
ENST00000376480 - NPPA,ENST00000374821 - NRP1,ENST00000476559 - RPGR,ENST00000564492 - LINC00261,ENST00000615425 - AQP6,,ENST00000324106 - CD28,ENST00000470985 - LDHB,ENST00000503864 - HOPX,ENST00000324907 - GRHL1
ENST00000432207 - CD36,ENST00000473614 - FN1,ENST00000507598 - DTHD1,ENST00000615287 - missing,ENST00000317391 - GLYATL1,,ENST00000554901 - SPTLC2,ENST00000555948 - TNNI1,ENST00000449337 - RORA,ENST00000228811 - PRR4
ENST00000618257 - MAN2C1,ENST00000528490 - ABI3BP,ENST00000367964 - FCGR3B,ENST00000526712 - MOGAT2,ENST00000399246 - SLC4A1,,ENST00000460209 - IGFBP3,ENST00000454642 - CDH19,ENST00000379328 - GATA3,ENST00000553030 - BEST2
ENST00000607522 - FHL2,ENST00000455521 - ZNF780A,ENST00000355524 - FCAR,ENST00000470767 - C4BPB,ENST00000477859 - ITGB8,,ENST00000508018 - EPS8,ENST00000567791 - RRAD,ENST00000377950 - LYPD5,ENST00000444553 - PHF2P2
ENST00000450716 - FGF12,ENST00000520880 - CTHRC1,ENST00000489175 - KCNE1,ENST00000397748 - FTCD,ENST00000314251 - SLC2A2,,ENST00000464313 - PTPN12,ENST00000592182 - TTN-AS1,ENST00000411578 - MST1R,ENST00000508608 - CAST
ENST00000583848 - ACADVL,ENST00000525139 - ANO3,ENST00000559816 - HDC,ENST00000619318 - CTD-2619J13.27,ENST00000429697 - KHK,,ENST00000522377 - NDRG1,ENST00000565399 - RP11-63E9.1,ENST00000323523 - TMEM45A,ENST00000226444 - SULT1E1
ENST00000250896 - MKNK2,ENST00000303924 - HAS2,ENST00000510722 - ITGA2,ENST00000251424 - CFHR4,ENST00000544244 - PTPRO,,ENST00000349314 - APOL3,ENST00000439137 - CYP4F62P,ENST00000577813 - ANXA8,ENST00000368784 - LCE2D
