,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000610990,9.51420135479314,-4.811275880043712,17.31303746135811,2.9234959269821806e-38,5.82260989793333e-33,68.05417805387067,ENST00000610990,FGF1,ENST00000610990 - FGF1,74.22355947150655,True,True,2,False,False,2
ENST00000599436,9.377603097191475,-4.288125309294692,11.491527206666456,1.4232680312805636e-22,1.4173330035901238e-17,37.70806563468008,ENST00000599436,MUC16,ENST00000599436 - MUC16,38.795169641737644,True,True,2,False,True,3
ENST00000570836,8.945635046792152,-4.418762288378425,11.0229057279058,2.7011839501652892e-21,1.7932800087287335e-16,34.88429502271899,ENST00000570836,ALOX15,ENST00000570836 - ALOX15,36.257315137750865,True,True,2,False,False,2
ENST00000601404,9.103453228235356,-4.263087550584919,10.545793292080122,5.3293706954045755e-20,2.653573609802369e-15,32.393175041497905,ENST00000601404,MUC16,ENST00000601404 - MUC16,33.562869131364316,True,True,2,False,True,3
ENST00000596768,8.569636300162706,-4.28275829632429,10.298363274183894,2.482818773316609e-19,9.889861676127514e-15,30.819467440893998,ENST00000596768,MUC16,ENST00000596768 - MUC16,32.247266235609715,True,True,2,False,True,3
ENST00000397910,8.742336129965222,-3.862938866180938,10.254926825076062,3.250720234042593e-19,9.92512167518044e-15,30.73853254330848,ENST00000397910,MUC16,ENST00000397910 - MUC16,32.24370730894855,True,True,2,False,True,3
ENST00000563941,8.69830544700616,-2.8280623466773025,10.243549921593113,3.4883389597754173e-19,9.92512167518044e-15,31.00710409000162,ENST00000563941,MSLN,ENST00000563941 - MSLN,32.24370730894855,True,True,2,False,True,3
ENST00000394849,9.245791457166098,-3.3020174997676497,10.179113368359756,5.200375484783733e-19,1.2946724797530464e-14,30.660192457216468,ENST00000394849,UPK3B,ENST00000394849 - UPK3B,31.977933550140225,True,True,2,False,False,2
ENST00000326245,10.006094395962938,-1.446338832333776,10.136221997839806,6.781931232356338e-19,1.5008112398038693e-14,31.21477026296068,ENST00000326245,ITLN1,ENST00000326245 - ITLN1,31.830185513466525,True,True,2,False,False,2
ENST00000545450,9.649284332260248,-3.5173868670841766,9.944309700020987,2.2190073996345618e-18,4.419508277556171e-14,29.45640519312075,ENST00000545450,MSLN,ENST00000545450 - MSLN,30.75016286143739,True,True,2,False,True,3
