,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PGAM4,7.327904988213733,0.47621603639491533,25.037389165620294,7.446867907510461e-115,1.2940422362880928e-110,249.6510953195076,253.0265893937,True,True,2,False,False,2
CD99,6.105551585441494,0.4640810127806973,19.718217501519543,1.1285334659880582e-76,2.8015037197820695e-73,162.95301055997245,167.05855547276073,True,True,2,True,False,2
NACA2,6.183102869519185,1.7272786000174276,18.74993748891905,3.039977318635665e-70,4.063514297379381e-67,148.45348847574405,152.8711530409073,True,True,2,False,False,2
H2AC18,7.160926084837676,0.7510620488222893,18.17315562762391,1.6650119314394663e-66,1.9288608221749072e-63,139.97796039647122,144.40593127755054,True,True,2,False,False,2
POTEE,6.147113479099196,0.5416240260277498,18.130587338520645,3.1225059135424937e-66,3.3912365787267444e-63,139.29827854422598,143.84166623126006,True,True,2,False,False,2
TUBB3,7.388087661754878,0.9168564050015912,17.51312859812711,2.573534149116314e-62,2.3537001531154835e-59,130.46924231343888,134.9965318635298,True,True,2,False,False,2
RPL36A-HNRNPH2,5.440082848622638,0.4367328091145443,17.235703099012504,1.3863938255983358e-60,1.0950620685191946e-57,126.38492443976082,131.15653925541943,True,True,2,False,False,2
COL17A1,9.257229784872237,1.8953209144902239,17.1667213059584,3.712087482684855e-60,2.6877060077756134e-57,125.55450057404398,130.25866225608854,True,True,2,True,False,2
PTP4A1,6.494470994488051,0.8513838223916702,16.98187466737671,5.131914050373437e-59,3.567090818133569e-56,122.9855635810281,127.67301484096532,True,True,2,False,False,2
ANXA8L1,7.817284778271786,0.7598347442578828,16.867274948778938,2.590565367724091e-58,1.7313943998054434e-55,121.38801477110567,126.09325301936738,True,True,2,False,False,2
BCL2L2-PABPN1,5.417883622992323,0.47998767681955934,16.790608034803814,7.621238831820696e-58,4.729795256448152e-55,120.18518933829789,125.08829819926872,True,True,2,False,False,2
LAMC2,9.458344673842221,1.9830820911150846,16.34957841667771,3.5496059349555455e-55,1.5815769828646798e-52,114.25711965291816,119.27600239599188,True,True,2,False,True,3
H3-5,6.198692615837067,1.0961698739748302,16.294223881283514,7.615403672290537e-55,3.308321740334817e-52,113.52200918011239,118.53798380197229,True,True,2,False,False,2
PABPC3,6.3276977635030365,1.009554295384122,16.29129556484671,7.928830595075441e-55,3.360470469527462e-52,113.48414230826756,118.52234385082456,True,True,2,False,False,2
UQCRHL,5.592175804360297,2.7569499230547545,16.25200061034849,1.3616077775640844e-54,5.5024786862165334e-52,112.94703839418672,118.02922617475208,True,True,2,False,False,2
FGF11,6.2011141895614275,1.0425988013734435,16.176019650173348,3.8641431456015414e-54,1.4921603431359553e-51,111.92049975159969,117.03161477809931,True,True,2,False,False,2
KRT6A,10.969724315425532,1.1431579246119223,16.143890373021343,6.000320567139148e-54,2.2666863151125427e-51,111.46656629061245,116.61352075078794,True,True,2,False,False,2
PTHLH,7.570764006781022,1.2056363436734812,15.950782998804788,8.344423464873198e-53,2.959205031614318e-50,108.89370508126866,114.04433398783837,True,True,2,False,False,2
C22orf23,5.76683950354626,0.7404600677282654,14.963525557673725,4.124775804430778e-47,1.3523816821432761e-44,95.94546601458214,101.01187684468144,True,True,2,False,False,2
PIK3R2,4.8739821085098045,1.8167983234756686,14.742833604672901,7.124191398015307e-46,2.1344323090226207e-43,93.15536605593589,98.25295828483365,True,True,2,False,False,2
ST6GALNAC2,5.911705955564182,1.0059087691936124,14.235031802146956,4.454190671122523e-43,1.2688601851163293e-40,86.83121892517886,91.86528471431282,True,True,2,True,False,2
KRT6B,9.11534532648016,1.0765999210767478,14.209387431328752,6.138407036254384e-43,1.7204370817579422e-40,86.52522739866922,91.56082534391767,True,True,2,False,False,2
KCTD11,4.846471243289203,2.9744258396375707,14.1826433313337,8.572696510534184e-43,2.3645674168817858e-40,86.20052050507765,91.24280862495748,True,True,2,False,False,2
NME1-NME2,5.175261001273268,0.5564662515223865,14.133609970962377,1.5796133791226504e-42,4.288897138908484e-40,85.50223928286111,90.64737409704941,True,True,2,False,False,2
IL20RB,5.6939956601476265,1.4573283913466266,14.078436421553745,3.136214165576624e-42,8.384306700803845e-40,84.9182927100831,89.97704201117239,True,True,2,True,False,2
KRT5,10.586301196616462,1.830710003043002,13.906572686263203,2.622030938572594e-41,6.70044582640823e-39,82.81533432138174,87.89864456132968,True,True,2,False,False,2
KRT17,10.412771632998526,2.31160114375721,13.901954272656909,2.775259106103827e-41,6.989228621270465e-39,82.75922019926652,87.85644843122239,True,True,2,False,False,2
TNS4,7.1865032994629665,1.4902693869208246,13.851360197623324,5.16547700707471e-41,1.2822927707419605e-38,82.16326727435079,87.24958383103424,True,True,2,False,False,2
EEF1G,6.409922168720662,3.30769274884072,13.834780979838808,6.329405860482035e-41,1.549099797712624e-38,81.96247625898035,87.06055954722737,True,True,2,False,False,2
KRTAP2-2,4.573458643063042,0.42338553214927244,13.710925753277982,2.8716707565811336e-40,6.835756539330186e-38,80.30202980367562,85.57606638364697,True,True,2,False,False,2
C1orf74,4.605599743306878,2.2574310550397705,13.620670516203152,8.588611633778472e-40,1.9382377189632274e-37,79.38584689973467,84.53386927282976,True,True,2,False,False,2
HNRNPCL1,4.520932963962716,0.42855275442857954,13.55053263201265,2.0045439430077752e-39,4.4657641150828345e-37,78.3896569972126,83.69920810669599,True,True,2,False,False,2
RNASE7,5.323196725703495,0.5691065811468011,13.499140297451158,3.7223061993606203e-39,8.187660104593609e-37,77.88943482795307,83.09302028524999,True,True,2,False,False,2
SAA2-SAA4,4.643863885650709,0.46049942337917055,13.474435399958988,5.0089760314888215e-39,1.0880122062397657e-36,77.51549979105616,82.80871098044446,True,True,2,False,False,2
PLSCR3,5.768996094259832,1.5781829016370792,13.440801278458894,7.498919534329399e-39,1.6087496882474318e-36,77.26734762516797,82.41760606164306,True,True,2,True,False,2
COL7A1,5.744792704476229,1.70154581724886,13.36535892916739,1.8487247063413148e-38,3.9177181978162225e-36,76.38035248953945,81.52755395585865,True,True,2,False,True,3
SERPINB7,5.466712324440804,0.6191478309568714,13.353053247930006,2.1410763736199375e-38,4.482588451131765e-36,76.18500176578728,81.39286268893845,True,True,2,False,False,2
TENM2,6.194474970661339,0.9392248353383221,13.241331329647547,8.080538223939581e-38,1.6716132466356917e-35,74.92568398470418,80.07668907870655,True,True,2,True,False,2
ANP32D,4.457309352152331,0.44840694063390724,13.225773409564182,9.715582766839763e-38,1.9862080204632302e-35,74.58075526106482,79.90425095121816,True,True,2,False,False,2
KRT75,4.557007118584909,0.45627646769186503,13.21576304275809,1.0937625216041148e-37,2.2100362020831047e-35,74.48062398189067,79.79746935836303,True,True,2,False,False,2
S100A2,10.14093773971485,2.8723779357478514,13.211949936576255,1.1442340350996144e-37,2.2854430836696554e-35,74.57255009217238,79.76391833954123,True,True,2,False,False,2
POTEF,4.5452424618547,0.45412806567835756,13.172112847256251,1.8320544522307898e-37,3.5770348557769025e-35,73.97288628292256,79.31594405014596,True,True,2,False,False,2
PNLIPRP3,5.191589078624761,0.5322936238497968,13.130585607502908,2.9890161860113543e-37,5.771126029368812e-35,73.5704324531243,78.83761104090773,True,True,2,False,False,2
GPR87,6.520516142432927,0.9427595923113485,13.128795896002686,3.052661671833561e-37,5.8292419638958e-35,73.6229369621044,78.82759128622845,True,True,2,False,False,2
ZBED2,5.911227530033482,1.1536544410073388,13.044899722407278,8.175978286955915e-37,1.5276771472304616e-34,72.64780224466976,77.86414478445786,True,True,2,False,False,2
MAP1LC3B2,4.730345457074275,2.6999358452382474,12.86637778383566,6.544824636493176e-36,1.1971517653509676e-33,70.60651427447337,75.80536286216855,True,True,2,False,False,2
FAM220A,4.729004743320177,0.5934301757202398,12.853694648145108,7.58069231006695e-36,1.3721842736670145e-33,70.36396942737693,75.6689042382657,True,True,2,False,False,2
CLCA2,6.860653198873465,0.8489594504473779,12.651772374992227,7.744305090868872e-35,1.3193410741571412e-32,68.1788189860068,73.40559055009071,True,True,2,True,True,3
RAB6C,4.602309031892756,0.5514337478883472,12.541824007512327,2.7118476011378104e-34,4.4879786442830224e-32,66.83926860470984,72.18132056600435,True,True,2,False,False,2
NOMO3,4.180997864267983,2.7403467871009197,12.469844400783595,6.13142876237426e-34,9.95755491624089e-32,66.13462537782515,71.3843914246879,True,True,2,True,True,3
HES2,5.530710843710682,1.624833477887368,12.450803665178345,7.603512813829874e-34,1.2233911311659417e-31,65.92806875436345,71.17851126434842,True,True,2,False,False,2
EDARADD,5.868490520820061,1.637618175433047,12.421118705659584,1.0628791768223862e-33,1.6790592232402367e-31,65.60217346992675,70.86190423241759,True,True,2,False,False,2
DCBLD2,5.511529665132841,2.6491182980407584,12.35096978841512,2.3396586683268382e-33,3.566337603466269e-31,64.8252137148885,70.10859869498233,True,True,2,True,True,3
EIF5AL1,4.382532216606979,2.7182334021909726,12.273169937249563,5.589769567492383e-33,8.373571187440962e-31,63.96588788622094,69.25505742414354,True,True,2,False,False,2
KRT14,8.921647782585191,1.8210289010306724,12.212820198245703,1.0951878024730725e-32,1.6265879011602208e-30,63.30531786865767,68.59106828121467,True,True,2,False,False,2
SOX15,5.733632008409046,1.6912993658021795,12.19644917019061,1.3137937422298826e-32,1.934728293112599e-30,63.12980709949557,68.41758589019508,True,True,2,False,False,2
HSF2BP,4.563464704953477,1.0623641486085653,12.187256702756748,1.4550267108218218e-32,2.1247058112563695e-30,62.97570007951366,68.32391943879064,True,True,2,False,False,2
LOXL2,5.777503382441083,2.097466001798184,12.173574565665648,1.6936482014503616e-32,2.4525437330502445e-30,62.880168575674816,68.18042704549434,True,True,2,False,False,2
GJB2,6.9153666612533025,1.9019654651105316,12.172465923853277,1.7146071195277852e-32,2.462374207936721e-30,62.86603737581278,68.17642678013343,True,True,2,False,False,2
WDR83OS,4.923233293703257,2.3500422217641352,12.162941108009854,1.905631989739237e-32,2.714275990631043e-30,62.762770808802536,68.07902754211575,True,True,2,False,False,2
GJB5,6.020905631478486,0.8126888281968208,12.110271025144353,3.4134732202520675e-32,4.8224328575870066e-30,62.18326100927415,67.5042742468604,True,True,2,False,False,2
SERPINB5,7.408780974247707,1.2913057200643414,12.027277428403668,8.517647027473578e-32,1.1746916856857806e-29,61.29143464963441,66.61396197882388,True,True,2,False,False,2
TMEM40,6.96220608367903,1.2051186269187009,11.990637046323776,1.273347681415017e-31,1.728668957808496e-29,60.89749625603123,66.22761597299892,True,True,2,False,False,2
LGALS7B,6.974344773635709,0.9691173819795944,11.91098170212953,3.0416310753483473e-31,4.0972421082424986e-29,60.04254980045424,65.36465360597819,True,True,2,False,False,2
RPL17-C18orf32,4.284112654504173,1.1501592086468642,11.867145300918802,4.901765989632021e-31,6.496276856261846e-29,59.513979035224565,64.9037384753777,True,True,2,False,False,2
FAM83A,6.453789306707129,1.011515500604311,11.84620474068735,6.153700392367759e-31,8.040064038960492e-29,59.349946010040085,64.69053064862334,True,True,2,False,False,2
SRXN1,5.038549900711991,1.477667732057006,11.621963401723999,6.888323898107583e-30,8.737109808570474e-28,56.96398290968147,62.3048031543726,True,True,2,False,False,2
