,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PALM2AKAP2,11.534265213788721,0.9614969789477559,20.418167880358062,2.0276428572592847e-81,3.562365735918837e-77,172.02865741900976,176.0286273038201,True,True,2,False,False,2
TRPA1,12.034519655614462,0.8275389118425595,19.2545200081396,1.474656701462808e-73,1.2954121794000036e-69,154.4257495466854,158.6195424868287,True,True,2,False,False,2
RPL17-C18orf32,7.85839047199862,1.1391566177522476,16.697314192166708,2.8740045257698795e-57,1.6831128504417003e-53,117.91145955352168,121.5163649625795,True,True,2,False,False,2
DCBLD2,9.708132947334304,2.6374692834029925,15.049236643826433,1.370491911477121e-47,6.019543098185385e-44,96.2640519003969,99.51873273260902,True,True,2,True,True,3
ADAMTS19,7.910688286872853,0.5593908766453712,14.684559558446452,1.5217656452691057e-45,5.347180124346584e-42,91.65498521176174,95.03200456335865,True,True,2,False,False,2
NME1-NME2,7.676910116805761,0.543873950957632,13.889723580092758,3.256646760403048e-41,9.536004488920191e-38,81.95942557428027,85.24315895271677,True,True,2,False,False,2
RPS10-NUDT3,7.559154509082594,0.9007088607521017,13.808403042596805,8.82466356289516e-41,2.214864487664358e-37,80.98975204986625,84.40045721853816,True,True,2,False,False,2
GALNT5,10.247993334010753,1.8667088976819026,13.727382324798715,2.3720642971289277e-40,5.2093497045322665e-37,80.05400394842765,83.54519340959311,True,True,2,True,True,3
PEDS1-UBE2V1,7.140979261974649,0.4732613203887039,13.676089974243538,4.425901639108327e-40,8.639851766388244e-37,79.40769490519418,83.03926301477892,True,True,2,False,False,2
RAB3B,8.315681765273837,1.6167599210613748,13.615949324365463,9.175462821734205e-40,1.6120370631504825e-36,78.72995699968092,82.41556471193668,True,True,2,False,False,2
NOMO3,6.486069816354346,2.732798596252541,13.497619401525583,3.823974181097037e-39,6.107582035244895e-36,77.3296411634754,81.08353239183991,True,True,2,True,True,3
CD99,6.914307569235263,0.4473582371974233,13.118939662696677,3.4549400497489665e-37,5.058320144503299e-34,72.91419658404173,76.66685872087047,True,True,2,True,False,2
TNFRSF11B,9.223343125267323,1.6514712561155176,12.711462143032016,3.935043983027831e-35,5.318060595216614e-32,68.36976165632973,72.01161428869165,True,True,2,False,True,3
PSG4,7.065492674190295,0.5959002244116219,12.663013280059076,6.856419167063413e-35,8.604316310438364e-32,67.79772432859939,71.53045900189535,True,True,2,False,True,3
ANO4,7.162494136310959,0.5982014662355508,12.646356036207637,8.295446344120936e-35,9.716179787990714e-32,67.6167518150995,71.40893046051893,True,True,2,False,False,2
EEF1G,8.248128536266336,3.2962604077545823,12.604649308396436,1.3354777464239724e-34,1.466438032932673e-31,67.18400210167064,70.99730152934771,True,True,2,False,False,2
LRRC17,7.3149836051112285,1.4366966221113586,12.513766842693393,3.753209341498407e-34,3.7438107340997244e-31,66.15467556604702,70.06003387726746,True,True,2,False,False,2
MRNIP,6.582867259458723,4.731229698571572,12.511850207804102,3.835653321975926e-34,3.7438107340997244e-31,66.1602832541416,70.06003387726746,True,True,2,False,False,2
