,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
LRRC17,9.771966455442149,1.4474049228966472,19.706202652495488,1.3784432818105265e-76,8.154870455191075e-73,162.44938533576584,165.9900964379415,True,True,2,False,False,2
DCBLD2,9.049840551370895,2.642744762957671,17.765805582781898,6.64471064139804e-64,2.3586064892706483e-60,133.76499687979515,137.2970346056497,True,True,2,True,True,3
FGF5,6.304415201498009,0.5017306668567332,16.83869525367513,3.905700837764539e-58,9.90262549552072e-55,120.65880882693206,124.34938019112394,True,True,2,False,False,2
LOXL2,8.667178951007871,2.0883575637589535,16.18756031932128,3.321506568217749e-54,6.550010952525401e-51,111.84349201011302,115.55237302090929,True,True,2,False,False,2
RAB3B,7.93567579303178,1.6193950480144392,16.026315252412754,3.0077881959987144e-53,5.338222490258518e-50,109.67674056892822,113.45436191913548,True,True,2,False,False,2
GALNT5,9.464453193874313,1.8715883768472936,15.685089423523172,3.030355411505251e-51,4.889340713035927e-48,105.14917721610871,108.93702699282696,True,True,2,True,True,3
OXTR,7.369899002038958,0.991977274684318,14.811792792877187,2.9492460639601043e-46,3.738801367368853e-43,93.87173256679843,97.69239392869375,True,True,2,False,False,2
COL11A1,7.245301932464197,0.7130410847927006,14.756126533987349,6.03574333275279e-46,7.141491511313102e-43,93.17066452691759,97.04523734906613,True,True,2,False,True,3
CPA4,7.377998162022514,0.7685941713753064,14.350929218777551,1.0444828631786284e-43,1.1585926159808937e-40,88.11252918701616,91.95619771332728,True,True,2,False,False,2
LOX,9.862158482062899,2.1578474456715218,14.15022151730444,1.2898742968613604e-42,1.2718160567053013e-39,85.6425340197982,89.56037278181523,True,True,2,False,True,3
GREM1,7.37383110804387,2.3241988343410775,14.114519202815654,2.0115804358944003e-42,1.8790278724344113e-39,85.2110781227603,89.17006407279324,True,True,2,False,True,3
GABBR2,5.908150544434664,0.5566267389679735,13.669472546005556,4.770665509857012e-40,4.233488573447112e-37,79.78479218317067,83.7526220657626,True,True,2,False,False,2
PTP4A1,5.962776626516568,0.8303731033019969,13.64566030519885,6.368538897409068e-40,5.382325159581721e-37,79.52924822828325,83.51252797417553,True,True,2,False,False,2
FLNC,8.640807956342373,1.7287959903841537,13.193398184904545,1.4295474457944e-37,9.75831079536885e-35,74.254456049425,78.31235894359067,True,True,2,False,False,2
PSG5,4.852629485498946,0.44294396937995,13.04186571347518,8.498457634862898e-37,5.386808075126669e-34,72.32067053658322,76.60394014614674,True,True,2,False,True,3
HMGA2,7.2082965146433,1.1398671906082778,12.991251221244427,1.53594381416233e-36,9.086643604584345e-34,71.9220077472738,76.08108756221395,True,True,2,False,False,2
BDNF,6.499868516035886,0.9510766569328851,12.850816379564211,7.860996739428892e-36,4.359905316605749e-33,70.31972950139915,74.51285772805319,True,True,2,False,True,3
PSG4,5.524992367956169,0.5942592170851846,12.811722478646663,1.2353999000830505e-35,6.644205280810298e-33,69.80344322462065,74.09156298035784,True,True,2,False,True,3
STC2,7.672115350780574,1.4097074458427106,12.773918137922555,1.910808659171439e-35,9.689437737992772e-33,69.45073700660598,73.7142716695593,True,True,2,False,False,2
TMEM178B,6.4544038751695885,1.0893472782476774,12.761367102779465,2.20802744300591e-35,1.0591370556342943e-32,69.30834826386257,73.62526849770181,True,True,2,False,False,2
SERPINB7,5.826320678062436,0.6026471718093303,12.755404768730278,2.3649092251403498e-35,1.1045370770471296e-32,69.19239966555766,73.58329666341642,True,True,2,False,False,2
COL5A1,7.990558982888461,2.166389985870301,12.733382220090762,3.046678467863041e-35,1.3864730627598272e-32,68.99574266721588,73.35595981815398,True,True,2,False,True,3
ALPK2,6.085618508550708,1.2063907281835864,12.62103155421955,1.1034363845562036e-34,4.8959472382758753e-32,67.72583808913244,72.09431520715344,True,True,2,False,False,2
COL12A1,8.936631588692185,1.9072358287204323,12.445231969606679,8.118739981607022e-34,3.430747552227653e-31,65.77794711357215,70.1473597001283,True,True,2,False,True,3
ITGA11,6.055801216465509,1.4831841509282786,12.36549437255769,1.992739292289141e-33,8.224915571987831e-31,64.89377319645794,69.27296985102058,True,True,2,True,True,3
WNT5A,7.740380153734463,2.1451806207045725,12.22234934119649,9.874575614955212e-33,3.894532622538335e-30,63.32813531221485,67.71797911191206,True,True,2,False,True,3
SMURF2,5.510514414668966,5.381947270075472,12.176812785500266,1.6378701993804212e-32,6.31933049969646e-30,62.834850015910284,67.2339395208663,True,True,2,False,False,2
COL5A2,8.577909023014719,2.181626575646668,12.115775110786709,3.2197552736025154e-32,1.2158343956573924e-29,62.17072592555494,66.5795371103395,True,True,2,False,True,3
WNT16,6.11807821395144,0.779430815809875,12.09071088324491,4.2463993542983345e-32,1.5701061612518092e-29,61.88137486298662,66.32382446112142,True,True,2,False,False,2
RGMB,6.726109309687381,3.2735071793253336,12.037890716924146,7.597540394786393e-32,2.75186014136059e-29,61.32927348382805,65.76269059877417,True,True,2,False,False,2
ADAMTS12,6.968225362267399,1.0581611790836798,12.019022778038643,9.347777729553442e-32,3.31808718288229e-29,61.12414803286578,65.57557922967122,True,True,2,False,False,2
