,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PSG5,7.745604189742924,0.45655124369834316,17.873903369761777,1.3707998642165695e-64,2.3980772824604667e-60,134.50501258392836,137.28043829567497,True,True,2,False,True,3
CD99,7.892099911162697,0.45786171030219824,17.545590468303168,1.6245454620920403e-62,1.4209899156919075e-58,129.8524300514983,133.19858164119265,True,True,2,True,False,2
CEMIP,10.921943912937095,1.4565591166190652,16.947733233437553,8.386298064874023e-59,4.890329944896872e-55,121.50252824140006,125.05492034006791,True,True,2,False,False,2
GREM1,9.619098256677749,2.3349814917277545,15.202134172094425,1.8414533228337137e-48,8.053596107413247e-45,98.31090475992735,101.53021047163409,True,True,2,False,True,3
STC2,9.600954494054587,1.418965392113337,14.015887435681657,6.835838130828753e-42,2.391723045214364e-38,83.59041064494123,86.62621948816206,True,True,2,False,False,2
KRTAP1-5,6.284625215215266,0.44818984121053923,13.907157079568217,2.613554704549532e-41,7.620254333564918e-38,82.2446616633894,85.46742378752393,True,True,2,False,False,2
MXRA5,8.804574884498258,1.2799254956918305,13.705224146363465,3.089494134359816e-40,7.72108719807009e-37,79.88167961681947,83.15169325789289,True,True,2,False,True,3
LOXL4,8.320561401281921,1.334590555918573,13.162894720261225,2.049156289359863e-37,3.983104458451271e-34,73.55319596871814,76.90583163186831,True,True,2,False,True,3
CHRM2,6.960990105416491,0.5972152078617666,12.855762622492996,7.423226976431908e-36,1.298619327256998e-32,70.05699182665546,73.4214213316792,True,True,2,False,False,2
L1CAM,8.683839253507887,1.1889895502404622,12.800977350393532,1.3985453055658466e-35,2.2241955977789928e-32,69.44273259958372,72.88332765464675,True,True,2,True,True,3
TNFRSF11B,9.09356380356868,1.661439228557098,12.66889033968452,6.38445705893517e-35,9.307474315750989e-32,67.96302219514463,71.45190520857032,True,True,2,False,True,3
FGF5,5.903982389369253,0.5071486321384446,12.542681536323693,2.6928209221236243e-34,3.623708400894668e-31,66.5047183334363,70.09263996120131,True,True,2,False,False,2
WNT5A,9.275268633581579,2.1539662365436207,12.334645488867697,2.8169311346440208e-33,3.285292884630833e-30,64.27280286499587,67.88809698367625,True,True,2,False,True,3
SVEP1,10.063381390779588,1.4493061346650775,12.290273522698085,4.629044599931778e-33,5.0612816394504075e-30,63.78929533947035,67.45593305016516,True,True,2,False,False,2
MKX,6.500094500114215,0.7421463653458865,12.06414540015896,5.691041631351968e-32,5.85641660581596e-29,61.34878892973243,65.00742978099522,True,True,2,False,False,2
COL12A1,10.353548111031381,1.9147553777301272,12.019302587657075,9.318907011537601e-32,9.056942181102155e-29,60.860850766642685,64.57143614134557,True,True,2,False,True,3
LOXL2,7.647914856946649,2.0924505856091784,11.94688893164019,2.0600050454978663e-31,1.8967225403126143e-28,60.099833161076454,63.83225518593276,True,True,2,False,False,2
SYPL2,6.973490280696533,0.8534008839498686,11.903664916639427,3.3014641565294777e-31,2.8877906977163343e-28,59.6399545353116,63.411890858518916,True,True,2,False,False,2
MOXD1,8.446652177181585,1.4885554709136823,11.749581029246055,1.7540390648877625e-30,1.3588970995546852e-27,58.01748886118002,61.863124096303935,True,True,2,True,True,3
THY1,9.504308283641178,1.7591820928956001,11.74787547189074,1.7865915908172952e-30,1.3588970995546852e-27,57.996579739916164,61.863124096303935,True,True,2,True,True,3
MASP1,7.524558805079471,1.0028210438768774,11.642214100625775,5.5582585544025476e-30,4.05150729794659e-27,56.892097800655094,60.77070852662724,True,True,2,False,False,2
VAMP7,5.341799273936002,0.41737600625738414,11.52733274376717,1.8913033205152972e-29,1.3234584115637842e-26,55.59832934012396,59.586964098726206,True,True,2,True,False,2
ACAN,6.78458782758122,0.7489787858994379,11.512232660031822,2.2199607863497448e-29,1.493692076784709e-26,55.54743046304571,59.46596145894725,True,True,2,False,False,2
ALPK2,6.874538251320216,1.2158638204078354,11.46862090036874,3.5228933512881285e-29,2.2010534388369474e-26,55.096161142677815,59.078276336251236,True,True,2,False,False,2
FLNC,9.088112947109382,1.7350268232403367,11.436606460223004,4.9399988245455574e-29,2.9800117047103443e-26,54.769847424333676,58.77528518958044,True,True,2,False,False,2
LOX,9.54889852474374,2.161540687951135,11.42863344392406,5.373302319568154e-29,3.13335169261751e-26,54.68296447943568,58.72510915790849,True,True,2,False,True,3
DKK1,7.774148154446666,1.3070220227547786,11.356174519105853,1.1511480273509975e-28,6.496188254993017e-26,53.94573825549466,57.995996835265174,True,True,2,False,False,2
THBS2,9.708215025190157,1.600240258060281,11.334179223912635,1.4495526113584128e-28,7.924522932220023e-26,53.72108382617113,57.79725029772093,True,True,2,False,True,3
COL11A1,6.281299662660444,0.7164439127059706,11.303066638780617,2.0070541787754715e-28,1.0639819940453969e-25,53.39779768839892,57.50260885696455,True,True,2,False,True,3
FBN2,7.447651535226571,1.2511422692861758,11.185964786257312,6.786122775610422e-28,3.4916597598979033e-25,52.2199392534938,56.31425012578521,True,True,2,False,True,3
PRSS12,6.969281740880094,1.5389397535748293,11.139943297516215,1.0922083160649115e-27,5.459169223211304e-25,51.756535122690394,55.86733070359237,True,True,2,False,False,2
ACKR4,6.353358687971912,1.455899606561314,11.12422336604715,1.2845274385554206e-27,6.242089725024591e-25,51.60014179334608,55.73331230670269,True,True,2,False,False,2
SULF1,8.88653123523602,1.8843637307695633,10.980374205857053,5.6168131124983e-27,2.6556899618931152e-24,50.16781019919575,54.28533773827147,True,True,2,False,True,3
ADAM33,7.859652007588656,1.4588135583720654,10.923521843268981,1.001902812185998e-26,4.612444156942591e-24,49.60443783918744,53.73328432945966,True,True,2,True,False,2
RAB3B,6.6838915297074,1.6230618325019515,10.920120674411203,1.0371161298737992e-26,4.6521306605159594e-24,49.56868877883173,53.72471691063983,True,True,2,False,False,2
EVC,5.473462836540742,1.5275652105546873,10.825805353455205,2.6933146900624434e-26,1.1779211796988097e-23,48.63563806821649,52.79570596614491,True,True,2,True,False,2
PGAM4,5.078306461164152,0.4595768172584657,10.76405023645194,5.012398821571798e-26,2.087783452013739e-23,47.93636909903443,52.22335418494237,True,True,2,False,False,2
OXTR,6.218135410372577,0.9963290552536191,10.742201650378494,6.239891291358224e-26,2.5386199593260643e-23,47.82526372273867,52.02783652858606,True,True,2,False,False,2
PAMR1,7.1048782130402195,0.9973905276403049,10.663913342009613,1.363737959939055e-25,5.422098152539506e-23,47.06632818129228,51.26897428530574,True,True,2,False,False,2
