,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
KRT34,11.255725705057541,-1.3531057669343303,17.04116044494592,5.605448357642567e-58,9.930051765563808e-54,119.01989020572906,122.04402933058726,True,True,2,False,False,2
PSG1,9.653186423960255,-1.8961290498270624,14.462732560396468,1.5478045197610359e-43,1.3709678533783375e-39,86.44147201668858,89.48530167403483,True,True,2,False,True,3
PSG4,10.172600513292892,-0.46255672385371654,13.543952683829254,9.045601536907703e-39,5.341427707543998e-35,76.21012740263674,78.91498527659077,True,True,2,False,True,3
OXTR,7.627958422159338,2.44028548655568,13.099026072025016,1.533629743630872e-36,6.792062727105224e-33,71.29210190692355,74.0695533843976,True,True,2,False,False,2
PSG5,9.205785651917648,0.34513881335196284,13.004935639211718,4.470115881097867e-36,1.5837620566729742e-32,70.19309307297426,73.22291991044776,True,True,2,False,True,3
KRT33B,8.832737860291882,-1.7456623148022048,12.834220141810754,3.069593686687449e-35,9.062975359944693e-32,67.94220039789002,71.47852550349317,True,True,2,False,False,2
SLC38A11,7.967457630493924,-0.4354357530855814,11.889405499882358,9.326839649822638e-31,2.3603566342372576e-27,58.10937113366347,61.31098478701639,True,True,2,False,False,2
TNFRSF11B,8.893310374225205,1.6111906099519142,11.761425100566989,3.6064873694518755e-30,7.986115468729997e-27,57.138202700730744,60.09209304340842,True,True,2,False,True,3
PGAM4,8.12281124555705,-1.6183852073625509,11.62854853913775,1.4513285206679752e-29,2.856698304848131e-26,55.300879339040385,58.817545898755554,True,True,2,False,False,2
ACKR4,7.08504555426634,0.24175018984723431,11.60376651845159,1.879137770789523e-29,3.32889256095364e-26,55.197876487044894,58.66457273344278,True,True,2,False,False,2
LHX9,8.372618010727265,-0.8814089641808178,11.584419374964371,2.2983651284840773e-29,3.7014125682814027e-26,55.024444031402076,58.558497895841434,True,True,2,False,False,2
MKX,8.456516685326704,-0.38551144912172136,11.506289983381807,5.169719635593053e-29,7.631798612044244e-26,54.32056039344195,57.83488887135812,True,True,2,False,False,2
ADAM33,8.090673706801667,0.8071443275256633,11.396313747954565,1.606567774704525e-28,2.1892575483762044e-25,53.32184692210738,56.781064857508966,True,True,2,True,False,2
RSPO1,7.734240518037502,-1.4574835954238434,10.636544321306358,3.209515067387539e-25,4.0611828156264466e-22,45.69267934400479,49.2553977807867,True,True,2,False,False,2
SYPL2,7.884592339855588,-0.18956063694168065,10.593362018996048,4.882181132236314e-25,5.765855917171087e-22,45.48025462921649,48.904918435315494,True,True,2,False,False,2
PSG8,8.179633978134923,-1.605782102381776,10.580223585050728,5.545287349139821e-25,6.139672836875746e-22,45.21819572648966,48.842100589026046,True,True,2,False,True,3
CEMIP,8.439912931334531,2.8778370819648487,10.562589045384774,6.577725686975048e-25,6.85437709086841e-22,45.462949319271885,48.73198460629528,True,True,2,False,False,2
PSG6,8.064071743219735,-1.239187587396539,10.059775386605791,7.769782488563892e-23,7.646760932494964e-20,40.52358024815072,44.01741970922174,True,True,2,False,True,3
KRTAP1-5,7.865581231326885,-1.5577493408743235,10.02741432421975,1.0494944054485152e-22,9.785154417116024e-20,40.16764618612832,43.770835478154225,True,True,2,False,False,2
MASP1,7.327069864265308,1.791436305592259,9.85313562241394,5.227106989963221e-22,4.629910016359923e-19,38.88618339459612,42.21657933388905,True,True,2,False,False,2
COL15A1,7.541165419378464,2.146597092490594,9.779258436924243,1.025229824648101e-21,8.648545877924337e-19,38.270574260497995,41.59172556667292,True,True,2,False,False,2
KRT33A,7.575637374284673,-1.8266754734218587,9.70396642303292,2.0282617481088947e-21,1.633211675806776e-18,37.25456635931252,40.95598324441837,True,True,2,False,False,2
SIM1,7.9415373998935435,-0.6338840089682565,9.418483668107358,2.5907635528776074e-20,1.9954511451837745e-17,35.0100608280038,38.45307641818555,True,True,2,False,False,2
PLPPR4,8.023253816827296,-0.23317822465170748,9.263976112928075,1.0017073620795698e-19,7.393852466349825e-17,33.74974808298111,37.143297673741394,True,True,2,False,False,2
CPXM2,6.526005872663744,1.1546630682234928,9.050387337102451,6.298973093097784e-19,4.463452333769089e-16,31.981035381864785,35.34543895543972,True,True,2,False,False,2
TBX5,7.662009841939893,-1.197219335743029,8.982695401276057,1.1196603448293955e-18,7.628762695635669e-16,31.33486769689848,34.8094358188466,True,True,2,False,False,2
KRT31,7.133474829307722,-1.666847942255247,8.89174262468327,2.411367384587327e-18,1.5821249339986851e-15,30.47880052135618,34.08000755649709,True,True,2,False,False,2
