,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ADAMTS8,8.261573764376045,-0.7668426353453758,12.689241429227657,1.553695247377498e-34,2.7523711307292378e-30,66.29384050040551,68.065090020293,True,True,2,False,False,2
RSPO1,8.571751722771626,-1.4551169563735724,12.383271876603258,4.553776071688795e-33,4.03350715549835e-29,62.98439113205572,65.38033143741681,True,True,2,False,False,2
TRPA1,8.726958309794792,0.3786850973280319,11.594441905656042,2.0707426067872213e-29,1.2227735093078543e-25,55.206580531321606,57.363505678012785,True,True,2,False,False,2
CHRM2,8.965280426150224,-0.8159738071161737,11.525417721346617,4.240807104121979e-29,1.8781474462380213e-25,54.396409845479226,56.934341434773195,True,True,2,False,False,2
TNFRSF11B,8.180850833787948,1.6092983218917967,10.52282149505486,9.659006737328057e-25,3.4221860870353305e-21,44.922082103761724,47.12400739927058,True,True,2,False,True,3
PGAM4,7.430151924701644,-1.6202268883712387,10.169927920308181,2.7759002509764455e-23,8.195845491007955e-20,41.231354142992885,43.94807448143794,True,True,2,False,False,2
FOXF1,8.164447466398636,-0.3917041702178817,9.755140793934716,1.2762580388201377e-21,3.22984445109982e-18,37.85317899281702,40.274097695372106,True,True,2,False,False,2
FKBP1C,7.052175030363367,-1.1301529705413758,9.252489975227821,1.1068256099707455e-19,2.4509269600789697e-16,33.3854434152044,35.94489518385217,True,True,2,False,False,2
F2RL2,6.1201810567348165,1.423190307877716,8.704094154098359,1.1497684260764348e-17,2.263127518660449e-14,29.13444751050318,31.419443587466837,True,True,2,False,False,2
LRRC17,7.053334908741704,1.2314904333396821,8.6755250759584,1.4548345564795358e-17,2.577239416803498e-14,28.95444229046234,31.28947246932183,True,True,2,False,False,2
COLEC10,6.655000078937341,-1.4188205732156958,8.490881207331954,6.553560940319053e-17,1.0554212005250183e-13,27.23251616992581,29.87966627946672,True,True,2,False,True,3
FOXL1,7.080518323328491,0.03958843391730427,8.429621073728041,1.0732534869670883e-16,1.5843904601351642e-13,26.977676136565393,29.473406443296554,True,True,2,False,False,2
PDE5A,5.492243940591056,4.086757165354436,8.34988197564844,2.0303231635887005e-16,2.7667057571518327e-13,26.4865400358169,28.91594885379694,True,True,2,False,False,2
TNFSF4,5.264077479088367,1.4137276297887482,8.324074932956162,2.4928067806336295e-16,3.154290865637482e-13,26.143224769550248,28.784842503442523,True,True,2,True,True,3
NPTX1,6.665442323613677,1.0639244654906332,8.28731991242843,3.335901219252759e-16,3.9396993399375087e-13,25.933112870499258,28.562501798185014,True,True,2,False,True,3
COL15A1,6.528606703808517,2.143882993431759,8.115612925192565,1.282134236167777e-15,1.4195629996070106e-12,24.68998712726269,27.280672038434755,True,True,2,False,False,2
ARL17A,6.6264665066765795,-1.854799774099905,8.022974403445476,2.6244014207456644e-15,2.7347806569711435e-12,23.67405940477395,26.624969881818707,True,True,2,False,False,2
TNFSF18,6.567281161498356,-1.4148592287408677,7.962392943081856,4.1764809311098005e-15,4.1103533163672285e-12,23.307407364344822,26.217512126062335,True,True,2,True,True,3
TBX5,7.040916533955627,-1.1988603627368388,7.931382932879704,5.291590147196046e-15,4.93371155039884e-12,23.17127616707505,26.034929561143862,True,True,2,False,False,2
CEMIP,6.687458096105184,2.873085287744761,7.815483786079734,1.2724516971883738e-14,1.1270740907846021e-11,22.523885738844463,25.208811048436502,True,True,2,False,False,2
RIPOR3,4.6945999049558536,1.8025787780180031,7.663342887987329,3.958036483468704e-14,3.338886490697528e-11,21.32086214664653,24.12279865755007,True,True,2,False,False,2
SCN9A,5.230972317226682,2.8988857848727108,7.6254838110182,5.23375327394446e-14,4.2143608749057324e-11,21.12888898134111,23.889938074079684,True,True,2,False,False,2
ACTG2,6.580648724727567,1.4043564529150179,7.5338991643588855,1.0236958801883216e-13,7.884683703276573e-11,20.48656793010556,23.263513917049305,True,True,2,False,False,2
PTGES3L-AARSD1,5.243322360971097,0.24882911745194272,7.464537193971299,1.6935324040671467e-13,1.2500386057520626e-10,19.86813403995381,22.802676494501515,True,True,2,False,False,2
BDKRB2,6.721849486538651,0.9206032016597714,7.456504127828249,1.7947305182397895e-13,1.2717460452247148e-10,19.940954507884992,22.785460134935807,True,True,2,False,False,2
CCDC68,5.347321652317467,1.2704465873645459,7.413186351522436,2.4519518902477e-13,1.6087528791014074e-10,19.60128853091276,22.550391660362635,True,True,2,False,False,2
ALKAL1,6.249097796693652,-1.7872134034178562,7.406463837756174,2.573241628374975e-13,1.62803483738081e-10,19.32683959665289,22.5384772637065,True,True,2,False,False,2
BDKRB1,5.411189385014547,0.463818081753276,7.362256044735418,3.5314954011026294e-13,2.1572565872597613e-10,19.20905984606152,22.257013613993927,True,True,2,False,False,2
PAMR1,6.866487904194339,1.039307905906279,7.264384024483309,7.075637295815222e-13,4.0433843450118277e-10,18.644692575711552,21.62876887948854,True,True,2,False,False,2
TMEM158,5.781880484996853,1.7446539997729178,7.257250794210649,7.440879226196786e-13,4.1192242341273766e-10,18.585115924196515,21.610186076995845,True,True,2,False,False,2
PSG4,6.501754706175938,-0.472581370406214,7.238649228287974,8.482768248227917e-13,4.553704227798714e-10,18.39222344932937,21.509909912190558,True,True,2,False,True,3
TSLP,5.886210378961949,-0.3662753978940393,7.224346900063792,9.380157924152282e-13,4.887338165481108e-10,18.25929611493603,21.439203117099208,True,True,2,False,False,2
RELN,6.081969921927905,1.412771052341177,7.217598389559922,9.835369500272496e-13,4.978102019923637e-10,18.31934181058472,21.420802232046032,True,True,2,False,False,2
ANO4,6.220880030282896,-0.025842818940849468,7.164747633525569,1.4235882612725034e-12,6.905359665488593e-10,17.91421644598972,21.09355305674729,True,True,2,False,False,2
CORO7-PAM16,5.80892703274654,-1.0508694356624828,7.133750397242962,1.7664145611916585e-12,8.234745776713218e-10,17.57805269151303,20.917488437860452,True,True,2,False,False,2
TBX2,6.718558263807365,1.161245921697242,6.972803155324776,5.3447108894025585e-12,2.318996165264458e-09,16.722745786215423,19.8821314322904,True,True,2,False,False,2
MFAP4,6.693342721947236,1.9065673643612162,6.972188268813744,5.367137610829398e-12,2.318996165264458e-09,16.73342123555289,19.8821314322904,True,True,2,False,True,3
TRHDE,5.3542766112838684,1.713033560570848,6.9612149887422134,5.7832540140075955e-12,2.4392939251939178e-09,16.625737529282517,19.831557214438828,True,True,2,True,True,3
PABPC3,5.774641505728101,-0.5861618900027169,6.922925415428159,7.498573406200879e-12,3.089237857926711e-09,16.27596489444397,19.595341424379516,True,True,2,False,False,2
TCF21,6.393451257757863,-0.5808854003216086,6.895209547081445,9.04257741027886e-12,3.6406649732520454e-09,16.148128917615516,19.431099487023275,True,True,2,False,False,2
CYTL1,6.461855307380179,-0.4745893857979191,6.858859243478853,1.154789831923621e-11,4.432906317877989e-09,15.928142040595962,19.234210414301455,True,True,2,False,False,2
CD248,7.32076371552062,0.9900025343431536,6.856134204401118,1.1761027205208327e-11,4.432906317877989e-09,15.982208997897239,19.234210414301455,True,True,2,True,True,3
VCAM1,6.871103695423346,0.7514231477082766,6.846289604194562,1.2563621622514716e-11,4.6367616050593374e-09,15.905869935730955,19.189249644318842,True,True,2,True,True,3
BDNF,5.581031977666617,1.9810689902325749,6.835191365264529,1.3532930327229008e-11,4.8925685866706505e-09,15.833744048722751,19.135548398019605,True,True,2,False,True,3
HLA-G,6.0910956863513,-0.9771887032515054,6.798737497122746,1.7261807100942847e-11,5.9959394665333834e-09,15.487566182463029,18.932183352398553,True,True,2,True,True,3
EMILIN1,6.191843024786481,2.5278782168831664,6.765904870077399,2.1471146944642147e-11,7.314641694698762e-09,15.416600499744106,18.733387785943474,True,True,2,False,True,3
PODN,5.7523113783523065,0.8591666243785798,6.752799818602471,2.3419045369892703e-11,7.827705447691496e-09,15.288766195301875,18.66559641616199,True,True,2,False,False,2
SGIP1,6.337325128665571,1.4510334324246166,6.7117699668554405,3.0706402029961296e-11,1.0073405777051191e-08,15.061705868191652,18.413366977162646,True,True,2,False,False,2
MMP1,7.110199260911531,0.5830801945206417,6.639259064736594,4.9387747471224434e-11,1.534919204303054e-08,14.609812066657552,17.9922029999317,True,True,2,False,False,2
IGFBP5,9.124016337184306,4.0728236459125755,6.5654051850238755,7.976231052458357e-11,2.3948971710898268e-08,14.181429071500839,17.547340448838007,True,True,2,False,False,2
FIBIN,6.2599084465403685,0.24607666556530486,6.542234066107805,9.261650713473957e-11,2.7345023731531857e-08,13.988044705832987,17.414731272291704,True,True,2,False,False,2
