,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
FOXL1,6.846342383745693,0.029904710666583845,6.578852185837655,7.31490485619416e-11,2.8900376319616883e-08,14.10566511164405,17.359411220472772,True,True,2,False,False,2
IL11,5.24062863337589,1.332984573479131,6.565940638695531,7.951640235489387e-11,3.073308951016648e-08,14.010467607759674,17.297925928592125,True,True,2,False,False,2
JSRP1,6.623580577894792,1.52947316005431,6.561351502709786,8.190778393081825e-11,3.09837976703408e-08,14.052893315155767,17.28980142488887,True,True,2,False,False,2
UTS2B,4.1308776202461885,1.806402506333404,6.5351286245665605,9.698501643958162e-11,3.5922845984985865e-08,13.779106129749136,17.14189236544319,True,True,2,False,False,2
TGIF2-RAB5IF,5.867522280763873,0.3922339473663657,6.5243967042381,1.0391085537170386e-10,3.770267546231679e-08,13.742556523747005,17.09353477784029,True,True,2,False,False,2
ZACN,4.829080879910169,2.2043867996877884,6.518390402426027,1.0799595195004379e-10,3.840120059439657e-08,13.749272790577114,17.075177112362407,True,True,2,False,False,2
FAM209A,6.642212941443603,-1.1675806044744155,6.509192808934405,1.1455801230250236e-10,3.993582158286646e-08,13.58313307341362,17.03599213178589,True,True,2,True,False,2
ATP6V1C2,5.207803554683994,2.4088842634783187,6.497886273828252,1.2316113620394846e-10,4.1484991240373456e-08,13.650463015639108,16.997934131981843,True,True,2,False,False,2
CORO7-PAM16,6.210548836519766,-1.0592055403782097,6.497243685946537,1.2366862791719406e-10,4.1484991240373456e-08,13.475137715016512,16.997934131981843,True,True,2,False,False,2
ITGA8,5.802533432980169,0.9393250198269669,6.457551388402648,1.5931922834263188e-10,5.230120625128565e-08,13.373899454733955,16.766246402063388,True,True,2,True,True,3
GALNT5,7.397092592543915,1.9199934875582427,6.455127397831055,1.6179573338324489e-10,5.230120625128565e-08,13.447491005224759,16.766246402063388,True,True,2,True,True,3
PSG4,6.878281507801755,-0.4811004762410318,6.414997681474213,2.0871092127912225e-10,6.626199052538418e-08,13.103165425186502,16.52964939939422,True,True,2,False,True,3
H2AC7,6.360417932898946,-0.9136428250470217,6.39979532841165,2.2976094691046742e-10,7.094362375295873e-08,12.93971570258585,16.46138030696367,True,True,2,False,False,2
RPL36A-HNRNPH2,5.994419736870594,1.2654390705643757,6.398643654674303,2.3143766115482344e-10,7.094362375295873e-08,13.049533327683633,16.46138030696367,True,True,2,False,False,2
KISS1,6.6667661145765065,-1.3304660662309191,6.3592432000931876,2.9659564628971305e-10,8.900733446392461e-08,12.692454322532779,16.234547060902745,True,True,2,False,False,2
NME1-NME2,6.251443104976964,2.937249834028418,6.356489797674113,3.0176665736038337e-10,8.900733446392461e-08,12.858483924404897,16.234547060902745,True,True,2,False,False,2
CLVS1,5.824431636643018,0.709189260635064,6.354590223796127,3.0538542113163854e-10,8.900733446392461e-08,12.757693453850244,16.234547060902745,True,True,2,False,False,2
PIGY,6.42627128681011,-1.7086950835318522,6.312785749986697,3.9667450518594865e-10,1.1374961335001582e-07,12.345374474287151,15.989266178241868,True,True,2,False,False,2
