,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
TRPA1,10.981957827735455,0.37232570931875325,13.059642716955256,2.4132101701337778e-36,4.2904463614808437e-32,70.30194840562112,72.22633220131681,True,True,2,False,False,2
COLEC10,8.867778077121487,-1.4249644581368075,10.678951715327406,2.1279934918307238e-25,1.891679814562922e-21,45.631814602311835,47.71682172777002,True,True,2,False,True,3
CST1,9.284184467198308,-1.606150999589892,10.524291545234467,9.543995825005356e-25,5.656090059092341e-21,44.25512418149601,46.62155410165421,True,True,2,False,False,2
PALM2AKAP2,9.231944583709987,1.856789675304698,10.463666934061537,1.710552954106478e-24,7.602980242764768e-21,44.14013179866967,46.32574664524248,True,True,2,False,False,2
ADAMTS19,9.249313718972779,-0.834277302963712,9.803026754792242,8.272335751897448e-22,2.941477146659695e-18,37.96207806878313,40.367619787881715,True,True,2,False,False,2
PCDHGA1,5.38485726160447,1.3886066088305964,9.397215240540655,3.128808951226936e-20,9.271182390643949e-17,34.306769813320045,36.91703565922357,True,True,2,True,False,2
WNT16,7.765954009832309,-1.0295509184229563,9.204548552165258,1.6790385288785373e-19,4.264518000704502e-16,32.72264578050426,35.39103232607799,True,True,2,False,False,2
ADAMTS8,7.5348865869899235,-0.7795106204420689,9.11723759627768,3.5610344603195674e-19,7.913953958752698e-16,32.020501267480405,34.77273396265457,True,True,2,False,False,2
PCDHGA5,5.614736283561236,1.138983470741458,9.050688954620748,6.29067607290688e-19,1.242688110002349e-15,31.486397894393278,34.32149953100115,True,True,2,True,False,2
PGAM4,7.800027606216781,-1.6305231877170143,8.962837673208657,1.3261625315987653e-18,2.357784364929445e-15,30.68646697282319,33.68105404526832,True,True,2,False,False,2
SERINC4,7.652248918943718,-1.365285130147437,8.80586078934851,4.951444481351705e-18,8.002884675813815e-15,29.475147122037807,32.45897433374908,True,True,2,False,False,2
URGCP-MRPS24,7.4941094179158725,-1.1859390665972307,8.750881810485,7.818020635263286e-18,1.1583049072862162e-14,29.05176937067303,32.08923365234145,True,True,2,False,False,2
TNFRSF11B,8.250916568107945,1.599951234736625,8.701611165361271,1.1748251278936021e-17,1.606708919140027e-14,29.0262580567268,31.7620033646481,True,True,2,False,True,3
KRTAP1-5,8.07948493763893,-1.567243401519524,8.550948392850248,4.032567230791015e-17,5.121072342588103e-14,27.5466062725405,30.60282744288338,True,True,2,False,False,2
RNF103-CHMP3,6.061704657193396,0.27460472771838484,8.529252304532344,4.8090251399748745e-17,5.69997719757422e-14,27.358857438624355,30.495729127509712,True,True,2,False,False,2
PCDHGA9,5.849929339800383,0.87998607058967,8.444453063962145,9.536195610192598e-17,1.0596501359600887e-13,26.772654907464776,29.875667415695556,True,True,2,True,True,3
TBX5,8.412321154650613,-1.2056502690781923,8.417127055621961,1.187530396314085e-16,1.241947230356948e-13,26.61793460202951,29.71692571394924,True,True,2,False,False,2
PSG4,8.288032420452387,-0.47849671641193375,8.31924182227605,2.592680202518177e-16,2.5608478511428145e-13,25.94045826695439,28.993267813410377,True,True,2,False,True,3
PCDHGB3,6.660225036571484,0.10560652621409507,8.293010155116404,3.1918867924439624e-16,2.893647549906984e-13,25.643740018448067,28.871088374616754,True,True,2,True,False,2
C7orf25,4.582901067579799,1.9419112679226944,8.28198594262546,3.4827625378361444e-16,2.893647549906984e-13,25.527964343850208,28.871088374616754,True,True,2,False,False,2
IL12A,6.6163006534958795,-0.16123787004288212,8.278508185806427,3.5798399218664026e-16,2.893647549906984e-13,25.496071351081486,28.871088374616754,True,True,2,False,False,2
