,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
NALCN,5.4207682395588845,2.176318490473273,7.559060328667447,8.523062331215857e-14,2.647586448646829e-11,20.69960986491497,24.35478757203864,True,True,2,False,False,2
MMP1,7.39812502820089,0.496298866534892,7.504324129786536,1.2698849980777768e-13,3.877884408536831e-11,20.32516051841673,23.97314627353692,True,True,2,False,False,2
NPPB,6.45800991716304,-1.5592942971743555,7.444213522095609,1.961886909586623e-13,5.891219408337033e-11,19.732920051561926,23.554973016420885,True,True,2,False,False,2
INHBB,5.873363806858534,0.5375481590770961,7.428999424667905,2.189159758755178e-13,6.465916618605254e-11,19.760452055470672,23.461891239073942,True,True,2,False,False,2
PPP4R4,5.800650057172338,0.45473332731494176,7.415223917768973,2.417166259127795e-13,7.02420717592024e-11,19.65884261799063,23.379073671603834,True,True,2,False,False,2
NLRP10,6.10649821629726,-1.4632962111615035,7.323897397220076,4.643134674659516e-13,1.2870054989744692e-10,18.882419557666786,22.77353272862816,True,True,2,False,False,2
SERPINB2,7.120544291959217,0.2005943392262212,7.238176095002641,8.513799530571372e-13,2.289449643914991e-10,18.495722553930676,22.197539471426357,True,True,2,False,True,3
FPR3,5.836613552243828,-0.5370045333711624,7.211862934499539,1.0242512205092006e-12,2.713813858810922e-10,18.223226510917566,22.027495956432226,True,True,2,False,False,2
TBX5,6.359100729359149,-1.2885805117824722,7.134281021533004,1.76045076905031e-12,4.5968176095622373e-10,17.688153354220177,21.500486689874275,True,True,2,False,False,2
GREM1,6.9951473162144975,4.348183929674183,7.119582321878663,1.9495627678039758e-12,5.017896055360605e-10,17.740513011929576,21.412840196566968,True,True,2,False,True,3
TNFRSF10D,6.1834520193604305,3.5853821795123104,7.0738621202162255,2.6746163353233284e-12,6.692855904655612e-10,17.431029672655313,21.124810255314788,True,True,2,True,True,3
NTF3,5.856341576365542,-0.9567374709055975,7.0692393550871895,2.761233700838816e-12,6.814951724385336e-10,17.245210356550746,21.106731948546276,True,True,2,False,False,2
GALNT5,6.460958112742961,1.8384987824745143,7.016254045292233,3.973626730160163e-12,9.674707134769683e-10,17.040900492320112,20.75633596179081,True,True,2,True,True,3
CA9,5.89231096703583,-0.5968387419606335,6.993414436861439,4.645239258838605e-12,1.115910343019935e-09,16.795801377599464,20.613595314010304,True,True,2,True,False,2
ACTG2,5.874641076659082,1.3166342378105444,6.91820395835448,7.744058183635851e-12,1.835851267033778e-09,16.389743408779736,20.1157575572704,True,True,2,False,False,2
LOX,7.171832108347278,3.3133070037543177,6.89349907333686,9.149918846470875e-12,2.113513946882894e-09,16.25567078218679,19.974913896992497,True,True,2,False,True,3
MYCT1,5.6204332994679955,0.2783756850343965,6.834853523681079,1.3567071459969516e-11,3.0941509682819083e-09,15.820098061002884,19.593752292100366,True,True,2,False,False,2
TMEM158,5.289301974082129,1.6548486099429713,6.826653368456909,1.4331889993808058e-11,3.2277207752304975e-09,15.799372096187838,19.551489591138086,True,True,2,False,False,2
RTL1,5.826733439150209,-1.3701521296397945,6.809997534193776,1.601780048272114e-11,3.562872978977615e-09,15.53775538422841,19.452698600978504,True,True,2,False,False,2
LIF,6.0655136904996425,2.0020278804223746,6.79917149996689,1.721634913019211e-11,3.743494603333629e-09,15.639614944094497,19.40324627586867,True,True,2,False,False,2
RGS4,6.88349198434168,1.5290814588039916,6.758344108434406,2.258027973781213e-11,4.843201190906681e-09,15.383542642012179,19.145689931768597,True,True,2,False,False,2
MGAM,5.66232615668,0.20404087812361202,6.74649783660898,2.4422448985006847e-11,5.176697216033746e-09,15.262533262144494,19.079098587112597,True,True,2,True,False,2
CPED1,5.356517807119383,2.4744803347416844,6.722426757793422,2.86309107503248e-11,5.998175802193046e-09,15.152597022180586,18.931810446913573,True,True,2,False,False,2
ADAMTSL1,6.2884219008134945,0.9558807666937933,6.712393547693933,3.058795202491923e-11,6.334518754401952e-09,15.08336258150492,18.87725199221485,True,True,2,False,False,2
PTGIS,5.283305305295597,3.1052005896198636,6.696060585840331,3.40576582711526e-11,6.972918512174504e-09,14.99133558151894,18.781231974969067,True,True,2,True,False,2
H4C5,4.944418880668717,1.5036641226599,6.689183944955367,3.563131368207561e-11,7.2131390855051275e-09,14.923886812154587,18.747361600995347,True,True,2,False,False,2
ULBP2,5.264657865704577,0.8335409425692004,6.685628359151183,3.64727000108447e-11,7.301429289948766e-09,14.891879641238232,18.735195714813376,True,True,2,False,True,3
OLR1,5.120905543823014,1.5694615729625847,6.675308335204001,3.9026606892813186e-11,7.726839300965001e-09,14.8427474023426,18.67856594529095,True,True,2,True,True,3
ULBP1,4.061984725267681,1.988670054853029,6.6601315491344035,4.31036126816384e-11,8.441280322663903e-09,14.731697438070047,18.590131842845278,True,True,2,False,True,3
ANGPT1,5.437899149979101,2.0872949475652853,6.643156793809545,4.8158855832351095e-11,9.230618143951806e-09,14.65477465638549,18.50073981949841,True,True,2,False,True,3
SHC3,5.631229176200852,1.4147075831159555,6.626094755791168,5.3824130655919957e-11,9.997416103378453e-09,14.543603634498353,18.42093916700288,True,True,2,False,False,2
IL33,5.351770041066519,0.9892177630425727,6.623167930256038,5.485946296809356e-11,1.0085744329552466e-08,14.51227176049743,18.412142862656154,True,True,2,False,False,2
IGFBP3,8.52975715383695,4.032946419376359,6.602031338460959,6.293782788571546e-11,1.1454048939565005e-08,14.406410769999805,18.284922550278704,True,True,2,False,True,3
SULF1,6.613947566987484,2.8033170997783303,6.599015011531383,6.418180399848473e-11,1.1563635626406993e-08,14.390522095637408,18.275400522592875,True,True,2,False,True,3
HHIP,5.225293054793012,2.2871502817412943,6.579409433715258,7.287488823098301e-11,1.2999869913441791e-08,14.260585795471652,18.158326486193264,True,True,2,False,True,3
MFAP5,5.705756312059614,2.0474897386068283,6.556102670988378,8.471682733252974e-11,1.4964147824021452e-08,14.119237510277644,18.017608641865795,True,True,2,False,True,3
DACH2,5.456568334195929,-0.8876251979058501,6.478902522736366,1.3902904911121508e-10,2.4085445940738098e-08,13.534337339819912,17.541658081746526,True,True,2,False,False,2
WNT16,5.365915437351024,-1.1194456380077016,6.471812314094268,1.454625224295558e-10,2.4878742451263623e-08,13.452078431772637,17.50925211491621,True,True,2,False,False,2
BDKRB2,5.767023104067878,0.8298791858917612,6.470837078586905,1.4636991174079725e-10,2.4878742451263623e-08,13.587566712945293,17.50925211491621,True,True,2,False,False,2
C1QTNF1,5.022810141845904,1.9975780388355386,6.447189962667074,1.701480855643333e-10,2.865007530479059e-08,13.450423990111927,17.368109765349654,True,True,2,False,False,2
BMP6,4.977462443965592,1.2088605640797916,6.426687553780436,1.9379256076166094e-10,3.232926451150783e-08,13.313760413261665,17.24729299487991,True,True,2,False,False,2
HAS1,5.528920315210616,-1.2497971323578811,6.420973656361188,2.0093599575194955e-10,3.2911489413298864e-08,13.156157982452175,17.229444017850277,True,True,2,False,False,2
NOX4,4.343939930739357,1.7199964571198354,6.418982509806351,2.034853173563651e-10,3.30287834487354e-08,13.264133563750343,17.225886429928483,True,True,2,False,False,2
ALPK2,6.041081117427083,1.5741270010364703,6.380259775982219,2.5984578533324044e-10,4.180037066383029e-08,13.052849457887426,16.990360629899268,True,True,2,False,False,2
P4HA3,4.432452960895358,1.16207261599112,6.359367806919623,2.9632476730668795e-10,4.724675515543891e-08,12.895473936518899,16.867881859323788,True,True,2,False,False,2
FRMPD4,5.743139300760889,-0.7085608115221156,6.356613856014949,3.0149224932988207e-10,4.7648998738390217e-08,12.85057146111479,16.859404219902434,True,True,2,False,False,2
PDE1C,5.666927384237185,1.6315017859039496,6.34815063386699,3.179301669642989e-10,4.980998102778933e-08,12.859533389771109,16.815050450752892,True,True,2,False,False,2
ADAM33,5.022255451268532,0.708983185547044,6.339440764657401,3.357614671463517e-10,5.215012373772257e-08,12.782734221279693,16.769139282775264,True,True,2,True,False,2
GPRIN2,5.587895702564291,-1.0298087417053223,6.334533291392569,3.462351500771294e-10,5.331725383709095e-08,12.681527656607901,16.747005846392653,True,True,2,False,False,2
AOX1,5.818472684325754,1.6160214975723857,6.331587155028341,3.526756176574322e-10,5.3848784774016575e-08,12.76186574345395,16.73708600046928,True,True,2,False,False,2
SVEP1,5.510524451032881,2.5277174346198783,6.240825101069452,6.199378636414878e-10,9.307850407690572e-08,12.228084303055816,16.189822570011195,True,True,2,False,False,2
CALHM5,4.444294525494849,1.8136242351760141,6.231033603803909,6.585500256294837e-10,9.725488370300334e-08,12.158645838058245,16.145930637682998,True,True,2,False,False,2
MXRA5,6.437812843876739,0.9056281242754581,6.228103221478462,6.705557899182939e-10,9.788266095378212e-08,12.15172169235106,16.139496412863025,True,True,2,False,True,3
TRHDE,4.695545544321539,1.622921812335393,6.227352307809786,6.736665348431471e-10,9.788266095378212e-08,12.13828418528368,16.139496412863025,True,True,2,True,True,3
GPR176,6.030237875458607,2.923705353608784,6.21699822703455,7.180241233790227e-10,1.034931250473588e-07,12.088350501777605,16.083760651110403,True,True,2,False,True,3
EDN1,5.074515314694117,1.8157558623228889,6.207264677727598,7.623178999973913e-10,1.0900540955756349e-07,12.027519927132332,16.031868326980273,True,True,2,False,False,2
TMEM200A,5.680176041179107,1.3489253546346682,6.199978377132386,7.972109940375607e-10,1.1262081936409647e-07,11.986093935624051,15.9992392416705,True,True,2,False,False,2
TRPC4,5.448194671675242,-0.5021450754417862,6.190065183582713,8.471991837003913e-10,1.1832548599015464e-07,11.876973532626124,15.949826653914238,True,True,2,False,True,3
CASTOR2,3.9856433578308113,1.410390987213959,6.186087002127278,8.681090337774746e-10,1.2031323431975968e-07,11.877227191721733,15.93316720904597,True,True,2,False,False,2
CMKLR2,4.8854901739401795,0.7997186849542474,6.1823418422560215,8.882542077432288e-10,1.221654661138149e-07,11.864477657378469,15.917889431508149,True,True,2,False,False,2
PRSS12,5.247798189818322,2.3133960574735535,6.147779171576839,1.097057827701924e-09,1.4641252504967083e-07,11.685485851729295,15.736837685460731,True,True,2,False,False,2
TG,4.504372134857814,0.14114786236084242,6.100074113409176,1.4656778280874735e-09,1.9416998109302948e-07,11.344359209253108,15.454531870313337,True,True,2,False,False,2
MRGPRF,5.7563695324490665,-0.05551903299791498,6.092153050828589,1.5376021710472457e-09,2.0083880339583611e-07,11.348344838718283,15.420763223794886,True,True,2,False,True,3
RARRES1,4.796965627355682,0.9440235725415973,6.092076767400492,1.5383113097977124e-09,2.0083880339583611e-07,11.349173450089062,15.420763223794886,True,True,2,True,False,2
EDA2R,5.107487928964031,1.4072916158434108,6.040477288072757,2.0988758323646707e-09,2.7025996954092443e-07,11.066866373455511,15.12388149103934,True,True,2,True,False,2
SCN3A,5.6548630023304955,0.7089066593668882,6.040384963409855,2.1000386155147593e-09,2.7025996954092443e-07,11.065103298120953,15.12388149103934,True,True,2,False,False,2
STC1,5.549005601583893,2.3504013698277912,6.032815665426176,2.1975385309961688e-09,2.808017851982835e-07,11.026773826195864,15.085616807271219,True,True,2,False,False,2
LMOD1,5.313692657557326,1.233925296558737,6.029044468913579,2.247749416844834e-09,2.851950791781223e-07,11.002467473457632,15.070092402488774,True,True,2,False,False,2
SCN2A,5.3499368570913575,0.7756290167663528,6.009438543725187,2.527366470007308e-09,3.1843050132952217e-07,10.887888176619553,14.95986159193137,True,True,2,False,True,3
ANKRD1,6.677368632324716,1.5510179788506093,5.991264710717008,2.816680767317759e-09,3.4998715437768323e-07,10.790841824136242,14.865369384914526,True,True,2,False,False,2
FGF7,4.645034856329003,2.226451240979007,5.964763978911561,3.2972088784529406e-09,4.041211725380043e-07,10.64191663621609,14.721551071931115,True,True,2,False,False,2
