,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000618006,8.6704451538549,-4.02373766732357,12.853880674467622,2.654173788818557e-26,5.842355906427524e-22,48.06489747024913,ENST00000618006,BSG,ENST00000618006 - BSG,48.89173792174141,True,True,2,True,True,3
ENST00000547250,7.887175563542366,-4.900004668019829,12.090621509924773,3.2715097446813093e-24,4.419196881772112e-20,43.21711041296523,ENST00000547250,ATP5F1B,ENST00000547250 - ATP5F1B,44.56574388125746,True,True,2,False,True,3
ENST00000543351,9.505464885403748,-4.361538995123236,11.506367876615238,1.2986955171915836e-22,1.2932799568848947e-18,40.1232989519014,ENST00000543351,VDAC2,ENST00000543351 - VDAC2,41.18935008022722,True,True,2,False,True,3
ENST00000450296,6.9489204050604485,-4.7240935845332634,9.604702972569589,1.7881993036221608e-17,7.268336785820638e-14,28.525912889922303,ENST00000450296,ACAA1,ENST00000450296 - ACAA1,30.252663814286148,True,True,2,False,True,3
ENST00000614867,5.68934821607635,-5.110506636631415,8.728999561911657,3.54427280624411e-15,9.804147746227977e-12,23.36711934950997,ENST00000614867,BSG,ENST00000614867 - BSG,25.348215580381538,True,True,2,True,True,3
ENST00000543737,8.521653024535826,-2.231398015303152,8.364188041904354,3.063183905819584e-14,6.996785682988296e-11,21.812452836784026,ENST00000543737,SLC5A1,ENST00000543737 - SLC5A1,23.38298516748288,True,True,2,False,True,3
ENST00000548474,5.321232466488507,1.0340188455792416,8.358150348505433,3.1736402901121886e-14,7.102036427196451e-11,21.78900435151489,ENST00000548474,ATP5F1B,ENST00000548474 - ATP5F1B,23.36805445928054,True,True,2,False,True,3
ENST00000391921,5.949479786869976,-4.602785245656067,7.967913441942247,3.069718083889905e-13,5.507959206270421e-10,19.29492395137438,ENST00000391921,CD55,ENST00000391921 - CD55,21.319656755370463,True,True,2,True,True,3
ENST00000555169,6.636148015226048,-3.914243721111271,7.67324865496563,1.6552161246442944e-12,2.5754904271945746e-09,17.81651500014793,ENST00000555169,LGMN,ENST00000555169 - LGMN,19.777225863802432,True,True,2,False,True,3
ENST00000557609,6.610291086688806,-4.439502034577432,7.334698143388179,1.1090036113327822e-11,1.4342585276279539e-08,16.008479631512493,ENST00000557609,LGMN,ENST00000557609 - LGMN,18.06003273376481,True,True,2,False,True,3
ENST00000533280,7.848830882116133,-0.5581186914234934,7.312106978081729,1.257365298547908e-11,1.5554311618049235e-08,16.066566900217637,ENST00000533280,CRYAB,ENST00000533280 - CRYAB,17.97892796228201,True,True,2,False,True,3
ENST00000414099,6.7358490071721935,-3.312800018897844,7.0019296346544,6.920259059495122e-11,7.068104183812336e-08,14.341152080381661,ENST00000414099,SCN5A,ENST00000414099 - SCN5A,16.46508844939241,True,True,2,False,True,3
ENST00000634374,6.139009407941122,-4.557626690603963,6.8198813020258875,1.851551112754626e-10,1.6915872886371003e-07,13.342737700525078,ENST00000634374,EFEMP1,ENST00000634374 - EFEMP1,15.592428338772638,True,True,2,False,True,3
ENST00000614547,7.182174377900419,-1.379140570874735,6.797103691209012,2.0922605637450383e-10,1.877059312787587e-07,13.359682924553269,ENST00000614547,CDH5,ENST00000614547 - CDH5,15.48838929407293,True,True,2,True,True,3
ENST00000619403,6.9636097107089014,-2.3231609013904704,6.574300674960047,6.839041803555617e-10,5.448418399387832e-07,12.213988908745407,ENST00000619403,SLC14A1,ENST00000619403 - SLC14A1,14.422770286347088,True,True,2,False,True,3
ENST00000524660,5.73178665453241,-3.9224736998553906,6.542245450484257,8.095840343487332e-10,6.373186315616593e-07,11.97131227479261,ENST00000524660,CRYAB,ENST00000524660 - CRYAB,14.265996099902615,True,True,2,False,True,3
ENST00000618112,3.7552944757122284,3.558975446091575,6.451779941881802,1.3001783915686527e-09,9.793599870338357e-07,11.6145517765525,ENST00000618112,BSG,ENST00000618112 - BSG,13.836366553083078,True,True,2,True,True,3
ENST00000590665,3.273811334708028,3.9415571419999433,6.315514918399927,2.636152859438598e-09,1.8357762951152021e-06,10.938542495895687,ENST00000590665,ATP5F1A,ENST00000590665 - ATP5F1A,13.208043116808684,True,True,2,False,True,3
ENST00000440951,6.341704048728182,-3.746058542100362,6.146715523240233,6.2544098581655e-09,4.031280886121003e-06,10.085030588627944,ENST00000440951,ATP1A1,ENST00000440951 - ATP1A1,12.421426394758251,True,True,2,False,True,3
ENST00000637790,4.6294071296846795,0.21271164649917618,6.12412980170941,7.0138568417211395e-09,4.44879557878418e-06,10.013922543031363,ENST00000637790,ASAH1,ENST00000637790 - ASAH1,12.322877154873186,True,True,2,False,True,3
