,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000269576,10.48305528425316,4.2632094657863,16.64814088398397,1.5930813430697513e-36,3.172876387738301e-31,72.27673813514217,ENST00000269576,KRT10,ENST00000269576 - KRT10,70.22549932850922,True,True,2,False,True,3
ENST00000252244,11.81192869896027,2.200942128230675,16.432479379930317,5.8838936043457935e-36,3.906238512010448e-31,70.9386984407832,ENST00000252244,KRT1,ENST00000252244 - KRT1,70.01756298924249,True,True,2,False,True,3
ENST00000376288,12.570285564387754,-3.2228512443561823,15.175449343014323,1.3040550346822034e-32,6.493085625937892e-28,62.67952562169047,ENST00000376288,CDSN,ENST00000376288 - CDSN,62.60164474297083,True,True,2,False,True,3
ENST00000388718,10.61129781251476,-0.11571144983982452,14.980398081950955,4.3625981442846214e-32,1.7377624440091817e-27,61.75720931301116,ENST00000388718,FLG2,ENST00000388718 - FLG2,61.6171991768771,True,True,2,False,True,3
ENST00000548765,10.789211618650477,-3.477353132922965,13.40507992174599,8.22888353056386e-28,1.6389138172482815e-23,51.706297476732345,ENST00000548765,KRT1,ENST00000548765 - KRT1,52.465423423004744,True,True,2,False,True,3
ENST00000375819,11.186740940765018,-3.4878149433523653,12.419925685795416,4.090150694119127e-25,5.0913684571558125e-21,45.85189419206965,ENST00000375819,LY6G6C,ENST00000375819 - LY6G6C,46.72674030635329,True,True,2,False,True,3
ENST00000495859,8.068706806327986,-2.836008696485416,9.145769191745458,2.9082925096090917e-16,9.194174380457212e-13,26.11116531982389,ENST00000495859,LY6G6C,ENST00000495859 - LY6G6C,27.71503614495127,True,True,2,False,True,3
ENST00000301263,9.093757572758584,-0.8738333857366146,8.644728191582777,5.844951756593726e-15,1.385851978040174e-11,23.45062782070724,ENST00000301263,LY6D,ENST00000301263 - LY6D,25.00212092582091,True,True,2,False,True,3
ENST00000635956,4.41656287888933,4.170484298490821,8.315314684937785,4.0768202665976086e-14,7.588448459973639e-11,21.599262401839034,ENST00000635956,KRT10,ENST00000635956 - KRT10,23.301808871399174,True,True,2,False,True,3
ENST00000428726,9.567452200711891,-3.4816018645716067,8.250360765770786,5.960381062291442e-14,1.0505356235861392e-10,21.12174006551591,ENST00000428726,CD44,ENST00000428726 - CD44,22.976550778135742,True,True,2,True,True,3
