,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000295379,11.9561079222849,-4.587426378601349,12.015572600945987,5.264050352120007e-24,6.552624077689583e-20,43.400435302022885,ENST00000295379,BMP10,ENST00000295379 - BMP10,44.17183626791351,True,True,2,False,True,3
ENST00000400892,6.320484751260389,0.37660086046189944,11.370923631052909,3.050340911259769e-22,2.5313508247165135e-18,39.33330753425569,ENST00000400892,CLCN6,ENST00000400892 - CLCN6,40.51777859082661,True,True,2,False,True,3
ENST00000423572,10.005040043749567,-3.1275159025876493,9.95073662359695,2.13834349798745e-18,7.605095020003008e-15,30.90717001022309,ENST00000423572,SCN5A,ENST00000423572 - SCN5A,32.509957974865515,True,True,2,False,True,3
ENST00000610355,7.867562557134557,-2.8157257160938385,9.521013216548782,2.9855525808730837e-17,8.744420078267185e-14,28.195190303218762,ENST00000610355,CORIN,ENST00000610355 - CORIN,30.067775510308547,True,True,2,True,True,3
ENST00000543737,8.719040331010156,-2.2383842686627933,8.410082984275688,2.3413555422439617e-14,4.163557302915722e-11,22.005913725903316,ENST00000543737,SLC5A1,ENST00000543737 - SLC5A1,23.902066193175703,True,True,2,False,True,3
ENST00000333535,9.58574593306254,-4.1969251838413335,8.007484313105207,2.44512976536441e-13,3.453806488287717e-10,19.736453040209593,ENST00000333535,SCN5A,ENST00000333535 - SCN5A,21.78637397717986,True,True,2,False,True,3
ENST00000414099,7.397326964650961,-3.3097761280762974,7.784373186366119,8.800653288224676e-13,1.1023842218883998e-09,18.406558113240173,ENST00000414099,SCN5A,ENST00000414099 - SCN5A,20.625790528282103,True,True,2,False,True,3
ENST00000505372,5.729342922754267,-2.1735719796152835,7.650570126151539,1.8835205331900735e-12,2.1810072704263613e-09,17.645177947693405,ENST00000505372,PAM,ENST00000505372 - PAM,19.943479016203653,True,True,2,False,True,3
ENST00000503821,7.77927982886259,-4.431709126306823,7.454778675564042,5.6763568886264755e-12,6.056413251836132e-09,16.633020395390577,ENST00000503821,CORIN,ENST00000503821 - CORIN,18.92214808472524,True,True,2,True,True,3
ENST00000403092,9.028684607760654,-4.653227013951341,7.348361088098154,1.0283895794482834e-11,1.0557744277340043e-08,16.146809066955885,ENST00000403092,SLC8A1,ENST00000403092 - SLC8A1,18.366406191586556,True,True,2,False,True,3
ENST00000343849,7.8375264588108955,-3.6248128668554807,7.254472215859086,1.731628742519525e-11,1.7158287071275807e-08,15.618931424463593,ENST00000343849,CAV3,ENST00000343849 - CAV3,17.880784568890267,True,True,2,False,True,3
