,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
TNFRSF10D,4.599193593372716,3.7701814740776736,14.657916090216325,8.69833617722628e-32,7.18314213345138e-30,61.622950873952334,67.10581587944691,True,True,2,True,True,3
H3C11,8.192604932863535,-5.079355307285676,14.646163874528003,9.381471521223872e-32,7.711741727538156e-30,60.99767777938213,67.03480872276036,True,True,2,False,False,2
H4C2,7.576472400710958,-4.561631193006695,14.638146444531497,9.878092168550311e-32,8.046155075473708e-30,60.90003859789475,66.99235844286855,True,True,2,False,False,2
TNFRSF11B,6.310520220968822,1.7395989913346532,14.621138529582705,1.102050799993287e-31,8.855941854654577e-30,61.40076592259265,66.89646416008084,True,True,2,False,True,3
CDK15,5.289357604599446,0.11087538359390875,14.54241124652303,1.8293612702245488e-31,1.456984620552174e-29,60.91206202832319,66.39859872522784,True,True,2,False,False,2
ULBP1,6.361158247113778,-1.4792009826850905,14.518252553931884,2.137325547881611e-31,1.694728930001702e-29,60.740070432603986,66.24744489208683,True,True,2,False,True,3
H2AC12,7.808361424177979,-4.313877466251728,14.325428903873458,7.407775603421172e-31,5.672963197149889e-29,59.17975816506441,65.03925610587396,True,True,2,False,False,2
H3-5,4.975507576534704,-1.157158409443368,14.082246337132878,3.561619611098769e-30,2.681690060121426e-28,57.77638146870129,63.48593538861911,True,True,2,False,False,2
CAVIN4,4.812702339321982,0.5737098297049565,14.077845145306904,3.664382809280937e-30,2.7475204996784266e-28,57.944170238699854,63.461683735354036,True,True,2,False,False,2
KRTAP1-5,8.651472152260018,-4.318623797583032,14.063393882037689,4.0231420835644484e-30,3.003946089061455e-28,57.7796676777549,63.372455816476766,True,True,2,False,False,2
F2RL2,5.717065710904848,0.20645570007914393,14.03912276581325,4.7065537081736846e-30,3.4566164938718206e-28,57.69039839405275,63.23209238515648,True,True,2,False,False,2
WNT5A,5.651761912172791,3.7153176531361303,14.012163716100728,5.602728015178943e-30,4.079351700086619e-28,57.48855773104417,63.06644452508027,True,True,2,False,True,3
CTAG2,8.346169423460557,-5.133674734923297,13.999031770405253,6.099253709054038e-30,4.40720268009066e-28,57.00200676106398,62.98914242854068,True,True,2,False,False,2
PSG6,6.966692971359509,-5.272008859150402,13.832928585038564,1.7864421171123513e-29,1.2703588388354499e-27,55.25713540204682,61.93049810001441,True,True,2,False,True,3
MYPN,6.798184219677054,-1.1021840946768628,13.714216428138231,3.8531670022167025e-29,2.6455460796828852e-27,55.61048550683109,61.19692000949133,True,True,2,False,False,2
NRG1,5.0231368892350545,2.3079074564116344,13.551904942001508,1.1030043697104148e-28,7.293667271295437e-27,54.53539479535501,60.18279103626105,True,True,2,True,False,2
PAPPA,6.015421683515275,2.3962595424653332,13.437668062294291,2.3133804925467804e-28,1.4752946059230714e-26,53.7997343062833,59.47835471516815,True,True,2,False,False,2
DCAF8L1,7.301639833686584,-5.234842555994548,13.43123668275641,2.411909220918822e-28,1.5272584183344628e-26,52.9486993776769,59.44373817322591,True,True,2,False,False,2
OR5B17,5.648041014999977,-5.416811727000199,13.376756415104346,3.4341631846994606e-28,2.144257988495273e-26,51.92104852697842,59.104418851420874,True,True,2,False,False,2
RAB3B,7.469133866203588,1.8880824679372135,13.338630901913266,4.397746142436497e-28,2.698890783303494e-26,53.1700313450307,58.87437155024367,True,True,2,False,False,2
EVA1A,5.371122423859806,0.5428475389176959,13.303230911160174,5.533155142833362e-28,3.361157293544876e-26,52.962410330402626,58.65492707057073,True,True,2,True,False,2
OR10A4,5.510649959629716,-5.409627398415786,13.266198932873541,7.035992921554711e-28,4.231040038733571e-26,51.21415194819666,58.42476458296755,True,True,2,False,False,2
SEMA3A,5.226475058024009,2.5648680184576826,13.20473981750232,1.048420181355416e-27,6.180161069042452e-26,52.29614280290082,58.04586808376337,True,True,2,False,True,3
OLR1,5.3505063583742585,1.1688203572722429,13.12453247256157,1.7645076239024586e-27,1.0233002142502284e-25,51.79660961167204,57.541594416368724,True,True,2,True,True,3
GMCL2,8.25955105082544,-5.120878877293649,13.071737262226153,2.485786237254203e-27,1.432324417093097e-25,51.15685336368274,57.2053287337215,True,True,2,False,False,2
H2AC4,7.50527726969838,-5.059650567462536,12.987358282266284,4.299060103306118e-27,2.437948007950811e-25,50.34958018525334,56.67347061971642,True,True,2,False,False,2
SIX1,5.878183674082437,0.1247425282703577,12.93157579018918,6.175464871052461e-27,3.4050563227464645e-25,50.56938360798994,56.339365844198085,True,True,2,False,False,2
DKK1,5.031273899326317,0.7056261912854936,12.91765131739034,6.759826464001688e-27,3.6819480314562387e-25,50.48518187242053,56.26118535635599,True,True,2,False,False,2
S100G,5.48363378757613,-5.400795380748846,12.902428099421535,7.462156915232794e-27,4.0277666241256527e-25,49.002513309209675,56.17141529007311,True,True,2,False,False,2
IDI2,8.640223684822683,-4.716407515116757,12.745249909601458,2.07072245081495e-26,1.0787019278663926e-24,49.31615973942219,55.1862838322467,True,True,2,False,False,2
COL11A1,6.540332703145201,1.696049022521018,12.724067941390086,2.3760635674821304e-26,1.2306086453549068e-24,49.206030738748424,55.05453335124068,True,True,2,False,True,3
