,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
DDX47,9.637108929226914,-2.843624261665941,23.007025038339588,2.6232029508505974e-53,8.77320858330015e-51,110.2981143512886,115.26013714423712,True,True,2,False,False,2
GTF2H2,4.515222627528234,1.6850937737862124,22.938932883402252,3.8077222997198587e-53,1.2511373851132147e-50,109.87330080042256,114.90520160401293,True,True,2,False,False,2
NUDT6,4.325267605653527,1.4995828785169651,22.88215670694782,5.197540702990248e-53,1.6783575832121438e-50,109.47724108327965,114.61143896351847,True,True,2,False,False,2
ZNF593OS,6.2513909727345,-1.6401304251442201,22.750550892180737,1.0708039946844721e-52,3.3991674604144878e-50,107.82374118321741,113.90572411264837,True,True,2,False,False,2
ZNF460,4.850313400968957,1.4044137807814283,22.572281386726843,2.8604736212675576e-52,8.854357422625125e-50,107.90769178143053,112.94834494771547,True,True,2,False,False,2
COX20,4.7225287645252605,1.2067958686241387,22.57080790998847,2.8838475240543145e-52,8.854357422625125e-50,107.82755855967025,112.94834494771547,True,True,2,False,False,2
GET4,4.5673175673786925,0.8913799676289677,22.480660227195187,4.747126251159557e-52,1.4340149606123763e-49,107.16470655752997,112.46619138180115,True,True,2,False,False,2
GTF2H2C,4.573753661285604,1.7878959050016832,22.467592907086196,5.1032210240588994e-52,1.5171147072952243e-49,107.36753326154269,112.4098592446354,True,True,2,False,False,2
U2AF1,6.070548636025115,-0.6048309791735701,22.454577280990225,5.48457530560296e-52,1.6050095452912161e-49,106.99047123327793,112.353539852922,True,True,2,False,False,2
H3C13,7.733354378670769,-2.6350386933795487,22.263035092336786,1.5878791178212273e-51,4.575290461180579e-49,105.76041012975612,111.30599937121345,True,True,2,False,False,2
PGAM4,8.324529943240838,-3.2454269950834163,22.134300429693518,3.252646877723076e-51,9.230124753465982e-49,105.0598914842076,110.60419699219966,True,True,2,False,False,2
GJD3,8.860986609155878,-5.445883734415884,22.05850368960724,4.966155593025256e-51,1.3882257925637316e-48,101.73341431464937,110.19605794010195,True,True,2,False,True,3
LIMS3,9.074091287147859,-5.378949804944097,22.002630847863685,6.787286685158557e-51,1.8693984165637442e-48,102.16465330895494,109.89846778697733,True,True,2,False,False,2
GJA9,5.754528452080818,-1.287094281837678,21.998085990718067,6.962095656452324e-51,1.8897549210100807e-48,103.64379277180976,109.88763731447395,True,True,2,False,False,2
GDF9,4.8964855254452235,0.6577978809633721,21.918041870685492,1.0900065672487063e-50,2.91639042828586e-48,104.15022334139023,109.45373776680007,True,True,2,False,False,2
NOMO3,5.733206829491083,2.294235579285057,21.61378274176643,6.034970274499866e-50,1.5919571587479998e-47,102.75797607613728,107.75653519399421,True,True,2,True,True,3
H3C4,7.4231745400813915,-1.3084407509493303,21.58860275969903,6.956843348750997e-50,1.809648876093853e-47,102.48846510823878,107.6283665353695,True,True,2,False,False,2
ERCC5,4.800703194045402,1.7284186968123312,21.537709196370095,9.27471819511029e-50,2.379536946249598e-47,102.29383047882149,107.35459346236543,True,True,2,False,False,2
MEMO1,3.683139534561369,2.4608034316618372,21.446985182217926,1.5498209351026576e-49,3.922513012640226e-47,101.7696292607218,106.85476684766523,True,True,2,False,False,2
RGPD3,5.683168047519817,-0.5600678009916722,21.354843220930313,2.613415303519653e-49,6.526220695949277e-47,100.81630731611307,106.34567135516967,True,True,2,False,False,2
NPIPA7,5.4129743335801335,-1.1073818622678595,21.232801998835328,5.229810282696104e-49,1.2888041682186226e-46,99.2858161686474,105.66519949066493,True,True,2,False,False,2
TNFSF4,5.236885175533379,1.7833224393191391,21.13615354456809,9.070996571587658e-49,2.2063726596008473e-46,100.08094734443239,105.1275644411524,True,True,2,True,True,3
KCNRG,5.156826040388764,-1.1056783848913891,21.088209470273725,1.1925814946386067e-48,2.863571642703393e-46,98.08617491354804,104.86684460590901,True,True,2,False,False,2
H1-1,8.676584700241806,-5.403531254425882,20.733486943847264,9.111454467494968e-48,2.1601067179963703e-45,94.49062533252831,102.84617155777664,True,True,2,False,True,3
RGPD4,7.2030335137655594,-2.3684291386440455,20.577308853320332,2.2416629356760907e-47,5.248013140284688e-45,96.30442417395017,101.95847962922818,True,True,2,False,False,2
HMGA2,9.04491999335982,-1.2177761535176241,20.148010469312737,2.704534000098828e-46,6.253483615784068e-44,94.47634078838527,99.48060540474197,True,True,2,False,False,2
ZNF559-ZNF177,6.982471005605431,-2.889489956434201,20.04519965705904,4.9269100526066716e-46,1.1117602213887995e-43,92.46575147699784,98.90521445441416,True,True,2,False,False,2
