,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
EIF3CL,8.020775233558949,-0.5740032129161865,49.22287259868899,8.73786077427293e-101,1.6302226846561005e-96,216.1669955854729,220.55945230558746,True,True,2,False,False,2
PYURF,8.697239651858329,-2.8343381723093914,46.4070726142419,7.820964168175789e-97,7.295786424282785e-93,207.15287092440988,212.15311666909022,True,True,2,False,False,2
ZBTB9,9.937777172257583,-5.454265573281538,44.92847862652159,1.126489126381046e-94,7.005635876963725e-91,198.8071197040343,207.5885285120618,True,True,2,False,False,2
ZC3H11A,7.990347353350417,-0.3573282619166369,44.30550349505983,9.534456701064344e-94,4.447108966793936e-90,200.91886821449697,205.7404041547966,True,True,2,False,False,2
FAM156B,8.183103353262156,-2.3849876271135897,43.54066929994029,1.3591791096681987e-92,5.071640929815917e-89,197.8705750425382,203.30640885643584,True,True,2,False,False,2
ARL2BP,5.613280843244303,1.0098820649109133,37.783832464809926,2.530687735040354e-83,7.869173512107981e-80,178.0022749280445,182.1438544001303,True,True,2,False,False,2
NUDT4B,9.50630302974523,-5.429560065359309,37.678784000023114,3.8259245366292115e-83,1.0197182011413028e-79,173.17024032175445,181.88469603079483,True,True,2,False,False,2
U2AF1,7.3373679994345675,-0.5421650773428273,36.64329814812149,2.363548281113384e-81,5.512090035091551e-78,173.57602981764916,177.89469338557961,True,True,2,False,False,2
MAGED4,10.686876384113296,-3.7188288316203817,33.70153922108408,4.835840556552562e-76,1.0024697473733461e-72,161.94835022187303,165.78365999301172,True,True,2,False,False,2
FKBP1C,7.1256940548582275,-0.7851304904400794,33.18096541102773,4.5764069486316375e-75,8.538202444062046e-72,159.50357888930162,163.64157619657,True,True,2,False,False,2
CYB5D1,5.444059769103349,-0.3680757062078256,32.657436880116215,4.5041937638916305e-74,7.639522095720558e-71,156.40732180614924,161.4502065542715,True,True,2,False,False,2
MAGED4B,10.545038956957653,-3.5809049193639635,31.380610438955365,1.3344488171610043e-71,2.0747342984810713e-68,151.9914577732961,155.8459532270362,True,True,2,False,False,2
RGPD5,8.036544207627438,-3.4480123361378276,31.135427637644273,4.0566938869862856e-71,5.821979834577164e-68,149.12388342931075,154.8141459419367,True,True,2,False,False,2
PGAM4,8.822990814268886,-3.182318140492639,31.038686771811307,6.30144941404592e-71,8.397581551275338e-68,150.05697648232047,154.4478425697625,True,True,2,False,False,2
RGPD6,8.838869610039971,-4.324602782362613,29.91982704980595,1.1031420785870198e-68,1.3720881173465351e-65,143.6619347144247,149.35169729190042,True,True,2,False,False,2
TNFSF4,5.914071773957255,1.8287810609454196,28.90060685440292,1.3709700518411658e-66,1.5986367660750393e-63,140.70988452265095,144.59370961375862,True,True,2,True,True,3
ERCC5,4.951953825381054,1.7622008264786984,27.527051265798484,1.094454978178985e-63,1.2011321486991368e-60,134.13647912436923,137.97184101037556,True,True,2,False,False,2
NOMO3,5.7352837475735985,2.330316558646485,26.43783597498929,2.5571664243093287e-61,2.650502998796619e-58,128.83601345848274,132.57518596080166,True,True,2,True,True,3
WNT16,7.3043974782885615,-0.48571770355716476,26.258791384711447,6.352133967431295e-61,6.23746123317714e-58,127.8392049403298,131.71936214771821,True,True,2,False,False,2
H3-5,6.809431841287102,-1.237236531410714,26.1115098209501,1.3465521932672618e-60,1.2561312134893652e-57,126.84363842745009,131.01931376873247,True,True,2,False,False,2
HMGA2,9.303008154306688,-1.1554875311177248,24.893567185319665,7.433085665268167e-58,6.603765678900391e-55,120.93970534907163,124.75454007093697,True,True,2,False,False,2
ZC3H11B,6.28901098579828,-1.7771241560247097,24.477212929553694,6.707421515790683e-57,5.684220974440637e-54,117.73136555784478,122.60190093562633,True,True,2,False,False,2
ZSCAN32,4.6904007207923675,0.10673673531178676,24.468973046388925,7.007401104793625e-57,5.684220974440637e-54,118.02468563655898,122.60190093562633,True,True,2,False,False,2
EIF3C,3.762977603225806,3.6419593700944106,23.71698134353466,3.936233364637923e-55,3.0599294118354056e-52,114.8558643769764,118.6160329880198,True,True,2,False,False,2
ZBED6,6.394909287656909,-0.961045534530172,23.670736963152724,5.054383687196327e-55,3.771985458080875e-52,114.23908336686144,118.40682332615437,True,True,2,False,False,2
E2F7,7.26445996596942,-0.5122487245253928,23.53039475994325,1.0812346607015453e-54,7.758690409503358e-52,113.74749897421859,117.68561127739903,True,True,2,False,False,2
TNFSF18,8.267480346045064,-2.7147813920669894,23.494324047812572,1.3151466377437483e-54,9.087663266809301e-52,113.39742211995379,117.52750702690582,True,True,2,True,True,3
ZC3H11C,8.303197314660308,-3.7646520935981425,23.322019619089215,3.3592545283844807e-54,2.2383432762881876e-51,111.77540096147983,116.62610375927483,True,True,2,False,False,2
GNG5B,9.000034626471447,-5.240879686339949,23.046628493967635,1.515425790045908e-53,9.4244329882955e-51,109.19803845058006,115.18853417156501,True,True,2,False,False,2
TRPA1,12.234634943025128,-1.6852916102381443,22.95481479740619,2.5095281520827147e-53,1.5103311849486197e-50,110.65304177653955,114.71692569514373,True,True,2,False,False,2
BOLA2B,5.313827658448705,-0.9604025996609629,22.864839634475658,4.1182247877270576e-53,2.401053745769491e-50,109.14011584130114,114.25334694797006,True,True,2,False,False,2
EIF5AL1,4.767037361042037,0.964173719034795,22.844624841989745,4.60364359521343e-53,2.602732683512029e-50,109.95590881351744,114.17269272450238,True,True,2,False,False,2
H2BC12L,8.630661463218155,-5.398536776926317,22.711252260540633,9.614776316896405e-53,5.2759671101275365e-50,106.43999315507133,113.46609264873179,True,True,2,False,False,2
DEXI,7.284471041634304,-3.0486428300038626,22.532783037576944,2.584909988008397e-52,1.3396296012853516e-49,107.23403661033285,112.53427639790685,True,True,2,True,False,2
PABPC3,5.998320979908682,-0.48246573033183493,22.482844546963904,3.411461237825614e-52,1.720206278759797e-49,107.89936388803305,112.28422534356234,True,True,2,False,False,2
PSG5,10.812686263811923,-4.45449282680393,22.31454963382267,8.710044650760783e-52,4.276402711822209e-49,107.19445085102848,111.37355738841453,True,True,2,False,True,3
SMIM11,9.42850231141662,-4.772602142799855,22.185006467268444,1.7964835331884023e-51,8.594100840691286e-49,105.81688254177111,110.67559353757609,True,True,2,True,False,2
TOP3B,5.241523656385268,-0.28603142310707247,22.143215314401825,2.2701114054804802e-51,1.0588367123012331e-48,105.80166646268172,110.46691359944504,True,True,2,False,False,2
PSG1,9.886962395539875,-5.153007018367687,21.801535326727578,1.5506194978230667e-50,7.05607511484999e-48,103.7850193436587,108.57019549953775,True,True,2,False,True,3
KRTAP2-3,9.821470260644453,-5.208436857790266,21.243152407317808,3.697981500148262e-49,1.642696210673003e-46,100.60380660744234,105.42257535493125,True,True,2,False,False,2
CCZ1,2.5933405447591777,3.2195290916565455,21.173429580989907,5.51009919962804e-49,2.3907423434293104e-46,100.79582249908293,105.04731035606478,True,True,2,False,False,2
EIF2S3B,5.683572059011468,-1.1156184121583022,20.385742743986913,5.202174727805366e-47,2.205840315833289e-44,95.74193710941405,100.52263555982168,True,True,2,False,False,2
LRRC37A,3.315419554298557,1.379112949304083,20.239609005813268,1.2198061547538632e-46,5.057316317609518e-44,95.0650287801572,99.69290812114956,True,True,2,False,False,2
IGF2BP3,8.504656464817598,-1.9680900212419328,20.148732170664456,2.0750542367698118e-46,8.416149325090083e-44,94.96176689809103,99.18359169289981,True,True,2,False,False,2
CSNK2A3,6.654098853747065,-2.5109257311001634,19.969508263580185,5.934459670083032e-46,2.3557279588242364e-43,93.02524802609071,98.15430920701358,True,True,2,False,False,2
SERF1A,6.174651383959034,-2.416268151292551,19.892313718394245,9.342606079899942e-46,3.631354200681109e-43,92.16555181305547,97.72155336199718,True,True,2,False,False,2
PSG8,8.346891740098295,-5.286955109778922,19.709559733371837,2.7436277273604657e-45,1.0446502552931471e-42,90.12038353290009,96.66489176028232,True,True,2,False,True,3
TMEM212,9.342735136032204,-5.089551546733529,19.53183075881028,7.852642503674524e-45,2.9301350238211115e-42,90.63822889069746,95.63352540056735,True,True,2,False,False,2
WDR73,3.2996452201280806,2.1138439104739724,19.522275385335817,8.310295204205854e-45,3.0401015220562474e-42,91.22254001584754,95.59668299547616,True,True,2,False,False,2
C21orf140,7.625177980757392,-5.496303696574166,19.435101975135975,1.3940203446144105e-44,5.001584147975203e-42,87.23869490637811,95.09881921390067,True,True,2,False,False,2
PCDHGB4,4.848262857255499,0.8456247182676898,19.366960814145006,2.0900277508331257e-44,7.35729202779125e-42,90.3365008643953,94.71288197171897,True,True,2,True,True,3
KRTAP2-1,8.057393797974123,-5.441774356376329,19.142920890632862,7.945921711590989e-44,2.7453159513546864e-41,86.32345918155808,93.39609264374229,True,True,2,False,False,2
