,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PYURF,8.856007094665308,-2.8317343197108675,48.140045517145616,2.7373967458809733e-99,5.107161108790132e-95,212.6172126937527,217.1149401406069,True,True,2,False,False,2
EIF3CL,7.725444671366611,-0.5796537546269552,47.274677558479596,4.5081493705134214e-98,4.205427140283445e-94,210.28161841987878,215.00662287403426,True,True,2,False,False,2
ZC3H11A,7.785985818570186,-0.36132441340984683,43.107346972406475,6.232335288244757e-92,3.8758893157594147e-88,196.9424080722913,201.27271304616087,True,True,2,False,False,2
FAM156B,8.074155364020859,-2.3872523001793864,42.18226713712095,1.6804355716039785e-90,7.837971614853857e-87,193.17203015756874,198.2659230121893,True,True,2,False,False,2
ZBTB9,9.76281326438626,-5.457738636283948,41.730941055831146,8.569588512826503e-90,3.1976562576760816e-86,187.86143443007796,196.85989987550866,True,True,2,False,False,2
ARL2BP,5.657703736215992,1.010405357812136,38.09120427055872,7.59078558308993e-84,2.3603547770618137e-80,179.1642548939356,183.34799550252097,True,True,2,False,False,2
CYB5D1,5.7426040378829155,-0.36293036251521543,36.48656788951966,4.446984174691802e-81,1.1852483392460706e-77,172.15766441126027,177.12909983892692,True,True,2,False,False,2
PGAM4,9.34542909087324,-3.173104410915895,35.14818293522021,1.0721781116657835e-78,2.500453378668565e-75,167.64795059736778,171.77740990765403,True,True,2,False,False,2
U2AF1,7.082149356320302,-0.5470882360087537,35.011863582818854,1.8914709773234766e-78,3.921019335991567e-75,167.0809779390198,171.3275303198625,True,True,2,False,False,2
H2BC12L,9.681107445929417,-5.379724188127339,34.27410402369839,4.205898110471431e-77,7.84694410470655e-74,161.24226018939558,168.3311727115812,True,True,2,False,False,2
FKBP1C,7.244890050594726,-0.783240569714911,33.95633137180895,1.6249366901599876e-76,2.756040348028626e-73,162.7613373251203,167.07491679545265,True,True,2,False,False,2
RGPD5,8.202233349794309,-3.4452857208113263,33.175776695720124,4.680623997029968e-75,7.277200159382343e-72,158.01369593810827,163.80138050082917,True,True,2,False,False,2
RGPD6,9.046446936575947,-4.3211113866617366,32.40447182469854,1.3729636762375931e-73,1.970414100581906e-70,154.75397683626483,160.50271278558185,True,True,2,False,False,2
NUDT4B,9.116732770147687,-5.436937171236009,32.06932947509753,6.070359617967176e-73,8.089621385172399e-70,150.32115789912817,159.09037457995748,True,True,2,False,False,2
PSG8,9.537525203774038,-5.265594379679905,31.301980761987316,1.9048370203419034e-71,2.3692362859012592e-68,149.06177258909332,155.71321866261502,True,True,2,False,True,3
MAGED4,10.114688102180573,-3.7295165283015406,31.0999259910009,4.767691792277253e-71,5.559426610532294e-68,150.66880792586713,154.86029134825273,True,True,2,False,False,2
WNT16,8.209504766839608,-0.46954761375043147,29.781573359525627,2.1078384918856657e-68,2.3132907495947566e-65,144.7049940995706,148.82935996688795,True,True,2,False,False,2
PSG9,10.428657879515558,-5.088337894659048,29.749650342328966,2.448483522327918e-68,2.537853170892887e-65,144.08242645664325,148.73671252928236,True,True,2,False,True,3
PSG6,9.636316001843483,-5.347086664467361,29.2337217824349,2.7993569844596522e-67,2.748821224161249e-64,140.09966005730533,146.35427377759484,True,True,2,False,True,3
MAGED4B,9.970758200719905,-3.5916312856646004,28.932510474424785,1.1768223578347117e-66,1.0977987365061108e-63,140.79714834531788,144.96955383242457,True,True,2,False,False,2
NOMO3,6.261750863117236,2.3396038495928098,28.798934471784854,2.231910167291886e-66,1.9828927614840342e-63,140.2557623063499,144.3783040894784,True,True,2,True,True,3
KRTAP2-3,10.557064047202147,-5.19534922058088,27.637652362988774,6.339354132809616e-64,5.142318698079522e-61,134.2477055525943,138.82018658631281,True,True,2,False,False,2
ERCC5,4.950240442225513,1.7618852778861043,27.491061704106254,1.3076546577162522e-63,1.0165380395421715e-60,133.96093307125943,138.1387028041788,True,True,2,False,False,2
DEXI,7.705841465880951,-3.0412630525740765,26.807183645032794,3.961001995856319e-62,2.8423236244881285e-59,129.48699018478277,134.8078985913638,True,True,2,True,False,2
ZSCAN32,4.782611821007704,0.10813006677342354,25.44492190356038,4.17075495600042e-59,2.8819916745962903e-56,123.05980017554259,127.8862835988525,True,True,2,False,False,2
TBC1D19,3.7824876652321935,3.039311858831493,25.40578703828824,5.110642107427794e-59,3.405330349938584e-56,123.63986366373223,127.71942325369959,True,True,2,False,False,2
PCDHGB4,5.703203095753635,0.860885154769706,24.539400437564705,4.822397539625452e-57,3.102464513682485e-54,119.08128710506094,123.20739822162228,True,True,2,True,True,3
SMIM11,9.619701190833466,-4.769409572220796,23.815802541449376,2.3089885261629506e-55,1.4359599644207389e-52,114.67229017162727,119.37259124538285,True,True,2,True,False,2
MMP1,13.202484082947231,-2.6807092640495878,23.7049404083883,4.200869953974309e-55,2.5282461526225383e-52,114.7000346572228,118.80689899364654,True,True,2,False,False,2
HMGA2,8.82887442430684,-1.1643924611085208,23.607977221414902,7.099331665043732e-55,4.139132214835029e-52,114.18905401579238,118.31393867976762,True,True,2,False,False,2
TNFSF4,4.855887483602873,1.8092567833860072,23.388665419839754,2.3362502491314814e-54,1.3208309363044257e-51,113.03083383990648,117.15357870694798,True,True,2,True,True,3
GNG5B,9.033009865932982,-5.240561133373003,23.28008016895629,4.2229346211700474e-54,2.3172732713873406e-51,110.44007953232047,116.59144856229851,True,True,2,False,False,2
KRTAP1-5,10.750754544260754,-4.413785121332403,22.873142758094854,3.934016273472161e-53,2.0970554746905743e-50,110.2403589735496,114.38872044382121,True,True,2,False,False,2
