,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PDCD1LG2,5.278487432791074,0.9283115078874072,14.78067472084853,4.58239401051561e-32,7.434236961233889e-30,62.28486849425521,67.07145684312019,True,True,2,True,True,3
FMO4,4.2769910544397565,2.525017029666155,14.745763152715362,5.730227526360496e-32,9.216280599940326e-30,62.06479461664016,66.8565812392892,True,True,2,True,False,2
F2RL2,6.419140887309171,0.10377685215996049,14.687689890045945,8.312483686045759e-32,1.3255214370132967e-29,61.6958508523699,66.49316177743613,True,True,2,False,False,2
SPIN2A,5.2245767398623855,-1.276532224207781,14.570828657383153,1.7583558777579699e-31,2.7801394585873255e-29,60.564823128051515,65.75246660542354,True,True,2,False,False,2
KRTAP2-2,7.597758322788916,-5.416101946704842,14.503733387681589,2.704439880170982e-31,4.2400617516260515e-29,58.90614573657924,65.33038986362676,True,True,2,False,False,2
SLC38A11,5.736091912116228,2.127968253101901,14.491052523896947,2.933775880154098e-31,4.5612880496695835e-29,60.445685653173285,65.25736264615453,True,True,2,False,False,2
CPA4,7.162323626561827,-0.27007615846392946,14.458244355501897,3.6216153017356516e-31,5.584171626816698e-29,60.238456302270585,65.05503159637813,True,True,2,False,False,2
MMP3,8.165258147061884,-1.0647745853400694,14.43887114931683,4.10138661516894e-31,6.272095908131713e-29,60.11519183160169,64.93885712242106,True,True,2,False,False,2
EIF2S3B,4.983161033683928,-1.1293563260665112,14.40958542806258,4.950172695540713e-31,7.508566827699438e-29,59.506968975103014,64.75892308445579,True,True,2,False,False,2
H3C15,6.636147027180979,-5.466899136486755,14.37419693259065,6.213839940590309e-31,9.274528941727472e-29,57.447324372538105,64.5476958775775,True,True,2,False,False,2
GATD3,5.436704699353279,0.28553006855831126,14.315866841213047,9.040111340618496e-31,1.338582200650153e-28,59.326535019053104,64.18077160922655,True,True,2,False,False,2
