,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PSG8,11.796210114974153,-5.223987059836511,60.9307290616644,2.5008900459624006e-115,4.665910558752051e-111,247.5545173571154,254.04666231764364,True,True,2,False,True,3
PSG6,12.109826309333474,-5.301572570520964,58.18407240445155,3.701263173542089e-112,3.452723351438738e-108,241.0116139889149,247.4400267464794,True,True,2,False,True,3
FAM156B,8.666767553322039,-2.3759402184418903,48.68092175657323,4.857661871092599e-100,3.0209799176324876e-96,214.46543417503713,219.9425876726353,True,True,2,False,False,2
EIF3CL,7.766229137616645,-0.5783770647809193,47.573208456832404,1.7063139126792973e-98,7.958674667214413e-95,211.20044141125163,216.67132134753422,True,True,2,False,False,2
PYURF,8.627164594568203,-2.8353584338374804,45.714451166704045,7.886123171249321e-96,2.942628000119972e-92,204.91767740032085,210.75852549578045,True,True,2,False,False,2
ZC3H11A,8.175496346110748,-0.35370573990948073,45.38086386581645,2.4260934558691113e-95,7.543937601025002e-92,204.39969805706843,209.8170842814934,True,True,2,False,False,2
ZBTB9,9.750489114707126,-5.457421215399998,41.861990944489,5.331026741305461e-90,1.420870941607657e-86,188.3682992507557,197.67104797473002,True,True,2,False,False,2
PSG1,12.840683488972326,-5.099049597126026,39.787936935341015,1.129380819374882e-86,2.6338572433846467e-83,185.73050343193373,190.14611331430544,True,True,2,False,True,3
RGPD5,8.66252447914467,-3.4363787978942217,39.68401363623759,1.6718281932263213e-86,3.465699844558164e-83,183.88451646931074,189.87164813091672,True,True,2,False,False,2
ARL2BP,5.638989829736466,1.0106030994842008,38.001787550551114,1.0765156192831698e-83,2.0084551908966098e-80,178.8303048476972,183.50944157469064,True,True,2,False,False,2
PSG3,10.492045580413032,-5.168324625476914,37.9740873997658,1.199769688895724e-83,2.0349184623388656e-80,177.8973022314503,183.49635168907858,True,True,2,False,True,3
RGPD6,9.44361217799483,-4.313352952054833,37.912978054122384,1.5242366460188483e-83,2.3698069253978044e-80,177.3040866241744,183.34399895377203,True,True,2,False,False,2
PGAM4,9.632202493020683,-3.1673531505816963,37.12622941510733,3.415163414511524e-82,4.901284909580116e-79,175.53768115398907,180.31472494934346,True,True,2,False,False,2
CYB5D1,5.649281942556273,-0.3640908060742828,35.471743616324915,2.805330816303867e-79,3.738504074270089e-76,168.13046224575203,173.6777815162761,True,True,2,False,False,2
PSG2,10.442739824919688,-5.3413847179790865,35.105610685126685,1.2797842453226335e-78,1.5917956443322914e-75,166.52884296546455,172.2290192594835,True,True,2,False,True,3
U2AF1,7.056344125815011,-0.5470219026007208,34.8965834728169,3.0606443535497705e-78,3.568902606511129e-75,166.6171257830544,171.42162381915097,True,True,2,False,False,2
PSG9,10.94032605868546,-5.0784984495078564,34.33146646139788,3.2983465810332296e-77,3.61983836249041e-74,164.2542680197505,169.10486750796434,True,True,2,False,True,3
KRT33B,11.589040986341914,-4.5442579305725355,32.90084896756061,1.5502069451221652e-74,1.606789498619124e-71,158.61650731204472,163.00930351468241,True,True,2,False,False,2
MAGED4,10.10469421499469,-3.729160790918544,31.100970471939398,4.744678575051304e-71,4.659024640775378e-68,150.67854798269786,155.03698020191945,True,True,2,False,False,2
PSG7,10.206193153099472,-5.212236175867489,31.05936105858605,5.734381233041781e-71,5.349317533243026e-68,149.54558892477962,154.89881733470395,True,True,2,False,True,3
PSG5,13.894646719239974,-4.398204199716001,29.470380344636407,9.121633948052834e-68,8.10392021756294e-65,143.39244475368315,147.575683122537,True,True,2,False,True,3
MAGED4B,9.948364593542479,-3.5914999744077183,28.867262470432653,1.6082296623228248e-66,1.3638518549980427e-63,140.49376513398414,144.7525479158074,True,True,2,False,False,2
FKBP1C,6.4448757776796,-0.7972529556305566,27.990221437908307,1.122337446174135e-64,9.104108579682973e-62,136.0214461746736,140.55154996172715,True,True,2,False,False,2
NUDT4B,8.70389566911388,-5.443899812591039,27.589351036381622,8.044606430163815e-64,6.253675923648595e-61,129.99145734527696,138.62452123399584,True,True,2,False,False,2
KRT34,13.879721456500686,-4.102575200402443,27.21701074646729,5.09592680721616e-63,3.8029882576892753e-60,132.6656992076124,136.81931843834553,True,True,2,False,False,2
SERF1A,6.847630946526863,-2.4037801110489534,26.98444299800658,1.6275795503557025e-62,1.167913525807167e-59,130.06786271290486,135.69730164110746,True,True,2,False,False,2
PSG11,8.845339037795673,-5.421698711114216,26.922072889196034,2.224633687777423e-62,1.5372218782541995e-59,127.42949132210259,135.4225436745055,True,True,2,False,True,3
KRT33A,10.60672894458575,-4.794056390364334,26.65207854252392,8.650765474302804e-62,5.764190409073836e-59,129.71400356717794,134.10085577486657,True,True,2,False,False,2
PSG4,13.7451106408061,-4.1294274075375865,26.153540290989792,1.0863156926715365e-60,6.988755820059604e-58,127.40841181736465,131.6056328475208,True,True,2,False,True,3
SHOX,11.51850456916042,-4.369778555337519,26.041830742845935,1.9229039050466253e-60,1.1958539385484963e-57,126.86291543530207,131.06848977754947,True,True,2,False,False,2
ERCC5,4.679926226010503,1.7575083406369232,25.746768794182866,8.75271404722044e-60,5.267722128354573e-57,125.30066777226276,129.58575226525605,True,True,2,False,False,2
PABPC3,6.418311755002446,-0.4745754970043184,25.52220134004831,2.79341961150595e-59,1.6286509278708283e-56,124.01022491008047,128.45701318715356,True,True,2,False,False,2
ZC3H11B,6.362466167125089,-1.7755376297268373,25.39832639586877,5.312307421820153e-59,3.0033854414817756e-56,122.49918368544954,127.84502507476002,True,True,2,False,False,2
H3-5,6.606255090795417,-1.2406784777175148,24.53930377334471,4.824581350871113e-57,2.6474180665647754e-54,118.76942693056219,123.36601017113709,True,True,2,False,False,2
NOMO3,5.319764170490935,2.3230148125918366,24.492274072741182,6.19160985451457e-57,3.3004818587336664e-54,118.90789800276441,123.14552654606752,True,True,2,True,True,3
SMIM11,9.662764979143082,-4.768091396241785,24.387576988016747,1.080001892471546e-56,5.445836569686928e-54,117.71267116844038,122.64474363711572,True,True,2,True,False,2
ZC3H11C,8.38271126672127,-3.7629563830236665,24.207689470723274,2.818045063472726e-56,1.3835859670844908e-53,116.49991128969508,121.7123312729761,True,True,2,False,False,2
ZSCAN32,4.625846957972351,0.10581458509727518,23.823963048828258,2.2094847881979136e-55,1.030558942335212e-52,114.63652419864208,119.70432351817549,True,True,2,False,False,2
TOP3B,5.362796038012419,-0.28357402461146,23.39187573199916,2.2956421881871456e-54,1.0446291781709165e-51,112.6098155300931,117.38817777367989,True,True,2,False,False,2
EIF5AL1,4.803781676354641,0.9650938175785426,23.17585014092387,7.464123271374691e-54,3.315670187477086e-51,111.75396452558226,116.23317997132368,True,True,2,False,False,2
KRTAP1-5,10.74757248031978,-4.413306585745531,22.90111737337024,3.372057279920579e-53,1.4630807598018195e-50,110.39552271442777,114.74871032768284,True,True,2,False,False,2
OXTR,8.357463476724536,1.4395285416235135,22.89180487898385,3.5494955365183134e-53,1.5050667778368675e-50,110.33783028507196,114.72041738183007,True,True,2,False,False,2
EIF2S3B,5.92648290609249,-1.1109483648504768,22.793844784868774,6.0916463591257e-53,2.5255965804935153e-50,109.21553231855846,114.20277734537983,True,True,2,False,False,2
EIF3C,3.5474540983122083,3.638293695974261,22.31566990721194,8.655253672931829e-52,3.510457995128025e-49,107.25877788704794,111.57092304480017,True,True,2,False,False,2
DKK1,8.929351850820613,0.6688737411448531,22.218073018457254,1.4929916690136067e-51,5.926541610380183e-49,106.64366949332994,111.04722871612398,True,True,2,False,False,2
GJD3,8.425453053833625,-5.396625362911097,22.1128602924722,2.690893614165694e-51,1.0459167116560282e-48,102.98029127644247,110.47919072680959,True,True,2,False,True,3
C21orf140,7.957589708073514,-5.4900195351780186,21.546250554493678,6.578376622316988e-50,2.5047504620932254e-47,98.98547455240288,107.30331025707616,True,True,2,False,False,2
WDR73,3.4913517598143593,2.1175825073553347,21.348281116142054,2.029076937864254e-49,7.571297685946677e-47,101.71910183663977,106.19713489313452,True,True,2,False,False,2
ALX4,7.090802980518175,-1.100317142958718,21.223239415763942,4.1436109208741785e-49,1.5158303715833245e-46,101.03197210025262,105.50295088886175,True,True,2,False,False,2
DEXI,7.128060571958218,-3.0512340814783885,21.153588712320314,6.172629576081943e-49,2.2146682692492464e-46,99.58240703693613,105.12381165102094,True,True,2,True,False,2
NPIPB13,3.075478788808674,2.0751252096596913,20.67829334076562,9.521336021732463e-48,3.351689927499294e-45,97.80905595353227,102.40686451012029,True,True,2,True,False,2
BOLA2B,5.069630919523367,-0.964592913705209,20.446340168739173,3.6561876748191467e-47,1.263212841650015e-44,95.68964662982278,101.08008574186299,True,True,2,False,False,2
H2BC12L,8.320322586371338,-5.4039293304905565,20.424150667581976,4.1598739937849505e-47,1.4111048927644695e-44,93.82430449326418,100.96937108232174,True,True,2,False,False,2
SMN2,3.1821540772943515,2.239095525050339,20.105310417744626,2.675553733897293e-46,8.91389393095032e-44,94.60873849470792,99.12613291643743,True,True,2,False,False,2
ACKR4,6.84806148977091,0.36646650267844394,19.92397164677406,7.755008501003977e-46,2.5383367298812493e-43,93.66522644042121,98.07964996296424,True,True,2,False,False,2
POLR2J2,4.807041985651373,-0.36736598056810665,19.886780310693265,9.651324380054228e-46,3.051945067096131e-43,92.84079340623015,97.89537988446928,True,True,2,False,False,2
GNG5B,8.60319639233567,-5.247841119403499,19.809865587552125,1.5180916118113108e-45,4.720505866927271e-43,91.14083856075595,97.4592430296929,True,True,2,False,False,2
MSTN,4.8758938040181095,0.2997160321780006,19.49526607718271,9.753462367720221e-45,2.9350056031380026e-42,90.96871631408841,95.63186454339571,True,True,2,False,False,2
INHBE,6.414472854084043,-0.6867824371646145,19.45414847877818,1.2448894074889512e-44,3.686651059606566e-42,90.83606418723386,95.40385543171257,True,True,2,False,True,3
CEMIP,8.083121379266291,3.1405932193018185,19.224161292999177,4.892245697110169e-44,1.4042250457074528e-41,89.57231579825324,94.06650323103173,True,True,2,False,False,2
LHX9,10.505599430756684,-3.0731648941985377,19.059725857448505,1.3066642516704677e-43,3.5850639622670463e-41,88.61744999635746,93.1292124972269,True,True,2,False,False,2
SERF1B,4.307756332476982,0.09852410696881023,18.90854785020869,3.2333638483911665e-43,8.742734683975941e-41,87.17404664957971,92.23776577912578,True,True,2,False,False,2
CBS,6.012765124691568,1.3493104520124648,18.539650647652277,2.983572017768047e-42,7.952071876499779e-40,85.51473268008654,90.02997121165316,True,True,2,False,False,2
MPP4,5.904789594420513,-1.0384099656219734,18.3595453834325,8.87996940609965e-42,2.3334308339380448e-39,84.1637926912422,88.95347898128014,True,True,2,False,False,2
PCDHGB4,4.678185144977668,0.8427865701471563,18.26512090402394,1.5754083635178238e-41,4.082276921965561e-39,83.78383847310072,88.39416372490516,True,True,2,True,True,3
MATR3,4.3681422635393385,3.639517820810939,18.124604343373356,3.7044840526378636e-41,9.467747804118441e-39,83.04279691950458,87.55292757212919,True,True,2,False,False,2
ADAMTS6,5.001297523436377,1.8737660037879516,17.850883248553366,1.9717074131796278e-40,4.904819361025641e-38,81.36956522809902,85.90801526895227,True,True,2,False,False,2
KRTAP3-1,8.759774595860462,-5.2583742812292895,17.63025732509181,7.633598332858683e-40,1.8739479486334796e-37,78.83337944919484,84.56760103289164,True,True,2,False,False,2
TNFRSF11B,8.610565434588025,1.6703976466450985,17.508333426237872,1.616583265004048e-39,3.8667428173308364e-37,79.27742992018159,83.84323593739212,True,True,2,False,True,3
ATP5MGL,7.864564153745374,-4.522313891970014,17.371043930405346,3.770190724101779e-39,8.90385422019834e-37,77.14156709192747,83.00916419933509,True,True,2,False,False,2
BDNF,5.827061214010429,0.893806798049023,17.152238809206835,1.4597383132823228e-38,3.3622639149269503e-36,77.10070718529212,81.68044881649675,True,True,2,False,True,3
TMEM212,9.002127034285497,-5.095489278462226,17.06422597533936,2.5198102852632863e-38,5.733182986848431e-36,75.85675697687869,81.1467924762023,True,True,2,False,False,2
ODAD2,6.318077018522363,-0.04707443375349895,16.946382135674344,5.240343033108462e-38,1.1779407225145129e-35,75.82306012424817,80.4267104912744,True,True,2,False,False,2
