,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PYURF,8.8971559670603,-2.8307817252583387,48.577813436732065,6.713398033555918e-100,9.652736070734813e-96,213.96177534033512,218.78092752161862,True,True,2,False,False,2
EIF3CL,7.929834902780555,-0.5757323627384732,48.44222320062144,1.0347575784675792e-99,9.652736070734813e-96,213.82040608999466,218.78092752161862,True,True,2,False,False,2
ZBTB9,9.93427570734698,-5.4544173431118566,44.80149443111039,1.7295935713765033e-94,1.0756342420390475e-90,198.35208844474712,207.15974788926724,True,True,2,False,False,2
ZC3H11A,8.009777496954012,-0.3570525445489924,44.247902928254646,1.15791263075533e-93,5.400793988000548e-90,200.71545372213296,205.54611239188753,True,True,2,False,False,2
FAM156B,8.232968241350665,-2.384156846451233,44.01780740047455,2.567181167823774e-93,9.57917980961763e-90,199.47298430833658,204.97306639600896,True,True,2,False,False,2
U2AF1,7.347828198056787,-0.5420537436047551,36.32016725886372,8.689051608610454e-81,2.701860597697421e-77,172.30936226569415,176.30511151460038,True,True,2,False,False,2
CYB5D1,5.695082830313018,-0.3635715577777943,35.563848426507626,1.9121635855861195e-79,5.096462288040033e-76,168.51550934019022,173.36792043752862,True,True,2,False,False,2
ARL2BP,5.205795972321242,1.002395424202323,34.097169574351916,8.886811992463904e-77,2.072515641792488e-73,163.3385305505422,167.3599486332601,True,True,2,False,False,2
NUDT4B,9.242713161592672,-5.43442299441059,33.786516425787184,3.348038623172734e-76,6.940484065837077e-73,157.60880284009377,166.15134026635843,True,True,2,False,False,2
PGAM4,9.069357394097342,-3.177925268683043,32.8696299824336,1.7714470200666455e-74,3.3049887053383405e-71,158.11086512649968,162.28810854672622,True,True,2,False,False,2
MAGED4,10.307392868143808,-3.7258111342020745,31.958501553003906,9.91866393298529e-73,1.6822955727064231e-69,154.47437787798475,158.35821214354053,True,True,2,False,False,2
RGPD5,8.083186075895636,-3.447224568564419,31.65595496804822,3.845262265815201e-72,5.978421507776184e-69,151.4293065818168,157.090214845381,True,True,2,False,False,2
RGPD6,8.90928063864995,-4.323375149347791,30.655503298246128,3.630429209060346e-70,5.210224442572222e-67,147.02029273898208,152.62257829657514,True,True,2,False,False,2
FKBP1C,6.737015815743165,-0.7922764995620918,30.151373510401246,3.736296438756525e-69,4.979148761277177e-66,146.15707067329043,150.36535719265135,True,True,2,False,False,2
MAGED4B,10.168708825362284,-3.5878294305979743,29.780684783772713,2.1108263279554875e-68,2.6254457867110354e-65,144.75503196704693,148.7027803394788,True,True,2,False,False,2
ERCC5,4.8353805204334686,1.760007289954633,26.559310409120958,1.3790707956465904e-61,1.6080827396486524e-58,129.3810385745348,133.07489276921626,True,True,2,False,False,2
NOMO3,5.690034629958638,2.329415185326464,26.165637978034187,1.0190117643142076e-60,1.1183354404005984e-57,127.47284681832372,131.13550893479305,True,True,2,True,True,3
H2BC12L,8.901555304473705,-5.393645452093378,24.987178069882784,4.536475631264218e-58,4.2318512926248256e-55,118.41522811492058,125.19954055952765,True,True,2,False,False,2
TOP3B,5.485354589331908,-0.2816779472046243,24.43883226929714,8.207373041300959e-57,7.291664706264381e-54,118.15533497000293,122.3528631469581,True,True,2,False,False,2
ZSCAN32,4.685180340344038,0.10657398652809077,24.348160523074213,1.3295015363585425e-56,1.1274777347200603e-53,117.3885562419476,121.91702688396137,True,True,2,False,False,2
SMIM11,9.628971471623842,-4.769023166577244,23.95300324707561,1.101081821282908e-55,8.931688495510963e-53,115.40347958183526,119.84740447042539,True,True,2,True,False,2
DEXI,7.423019939167156,-3.0461753999977748,23.830050404883544,2.1341107945357848e-55,1.6590043789022557e-52,114.22259614012819,119.22820718500257,True,True,2,True,False,2
HMGA2,8.936022672388841,-1.162238839551231,23.62213364031818,6.562652102690075e-55,4.8975760111955495e-52,114.26324616029333,118.1456844445668,True,True,2,False,False,2
CTAG1B,8.203746507978764,-5.483040407754783,23.274694637779284,4.340767307140189e-54,3.114834448050558e-51,108.18966310758272,116.2956637385625,True,True,2,False,False,2
EIF3C,3.688312446253212,3.6405230414489074,23.156491647046195,8.283348700665511e-54,5.723793952159867e-51,111.84620944109324,115.68720787882687,True,True,2,False,False,2
SERF1A,6.510828572091652,-2.410239938688469,23.126196904269502,9.778111179957487e-54,6.515365010159529e-51,110.1893875993375,115.5576765075708,True,True,2,False,False,2
