,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ZC3H11A,8.058937730547163,-0.36653173208952883,40.219415469167096,1.9298981067516965e-87,3.6477004115713816e-83,186.74280805068784,189.82046577368706,True,True,2,False,False,2
DEXI,8.679136622090624,-3.034145406271512,34.458756385717436,1.7038563799993253e-77,1.6102294719183622e-73,164.38492504308502,167.61233509058343,True,True,2,True,False,2
ZBTB9,9.58031454057241,-5.477964991455933,34.194768864841365,5.2156214617288e-77,3.286015374937868e-73,159.91642510418805,166.89903609003915,True,True,2,False,False,2
CYP51A1,6.296922881756554,1.174452961469496,33.2124538548856,3.5511621896454624e-75,1.6780129136622221e-71,159.7245716055184,162.9659312986964,True,True,2,True,False,2
ARL2BP,5.36309841702547,0.9944388766069371,32.412312353188625,1.1841809865164547e-73,4.476440965229502e-70,156.21974588607205,159.6821282062851,True,True,2,False,False,2
RBM34,5.931531646263168,0.08408519495819494,32.299707881264915,1.9496705467423407e-73,6.141787167329497e-70,155.56417985277216,159.36584074017904,True,True,2,False,False,2
ZNF593,9.41750122725516,-5.480838468764833,32.04003404888119,6.186214531159108e-73,1.6703662979062617e-69,150.79477454228336,158.36532847414838,True,True,2,False,False,2
MGAT2,7.094152536155761,-0.08113328925224035,31.93052998691624,1.0087287598510722e-72,2.3832477862431395e-69,154.18445210692659,158.00990724307954,True,True,2,False,False,2
CYB5D1,5.613288625293267,-0.37564980720045216,31.028102508601535,5.942672556073005e-71,1.2480272664703985e-67,149.45544965274217,154.05163711275915,True,True,2,False,False,2
ZBED6,7.672744777075701,-0.9491695394968445,30.34402545322485,1.3815287225057145e-69,2.611227438408051e-66,147.1529563698449,151.01079574390582,True,True,2,False,False,2
POMK,5.312080421122922,0.601157091748657,28.04872662110142,7.687101876945997e-65,1.3208537506923299e-61,136.37874544716902,140.17941236428356,True,True,2,True,False,2
GJD3,9.302542949582305,-5.399432779318334,27.87622005724075,1.7895347109610943e-64,2.8186662976563036e-61,132.7875796981861,139.42142684365362,True,True,2,False,True,3
ZNF460,5.217444323317144,1.4324045069799638,27.666880801332827,5.0125930701357274e-64,7.287924739895029e-61,134.74697965085102,138.47147183931108,True,True,2,False,False,2
CSNK2A3,7.593237207592964,-2.50404247444316,27.564577332860843,8.307390857833637e-64,1.1215571043136684e-60,133.5254347506786,138.04038758816003,True,True,2,False,False,2
H1-4,6.312674651910572,-0.7922659002100448,27.48761904089817,1.2157860653199514e-63,1.5319714947074934e-60,133.46627907336853,137.72855011508526,True,True,2,False,False,2
H4C3,8.908710604309888,-3.792395999448151,27.241344396231725,4.131763360016261e-63,4.8809037042292096e-60,132.0209799565467,136.5697751916295,True,True,2,False,False,2
H4C5,6.266621024273627,0.17254254729545984,27.127630035626343,7.285875044843927e-63,8.100607307211474e-60,132.06097731915247,136.06316654457598,True,True,2,False,False,2
AMIGO3,8.960825232713892,-5.489142676521969,26.792588483021188,3.90954602745923e-62,4.105240525833718e-59,126.60702842129838,134.4402561520787,True,True,2,True,False,2
MRGPRX3,10.503237224385199,-5.08075704467966,26.692813046449473,6.46432414282453e-62,6.4306416117645495e-59,129.6446360492427,133.99144616927703,True,True,2,False,False,2
DDX47,9.670665343118998,-2.794617208032807,26.662474401275855,7.534113040665029e-62,7.120113529080485e-59,129.8779204761745,133.88959681625636,True,True,2,False,False,2
TNFSF4,5.68707773262074,1.8143283786652513,26.640662190827573,8.411598305910758e-62,7.570839027619964e-59,129.78043124116584,133.82821658946008,True,True,2,True,True,3
PSG5,12.414082345672451,-4.442048894684683,26.06710381095628,1.5553455176231073e-60,1.336253892208834e-57,126.97020100594789,130.95748020452282,True,True,2,False,True,3
H4C2,9.44628796665042,-4.671448409666818,25.375856366746735,5.514807018503162e-59,4.53197249811862e-56,122.48268788954262,127.43360793289551,True,True,2,False,False,2
H4C6,9.014449640431444,-5.43869692408132,24.720152504858966,1.7174479069489075e-57,1.3525617870517207e-54,117.0271278318419,124.0375946073962,True,True,2,False,False,2
ULBP2,6.558856053635222,-0.41556680366237275,24.37477531183671,1.0732637962166778e-56,8.11430360491657e-54,118.11443509937946,122.24596664017784,True,True,2,False,True,3
KISS1,10.40818970928001,-3.1931880959603096,24.050242374548482,6.086227036287929e-56,4.424452969726083e-53,116.55962276495845,120.5498632805272,True,True,2,False,False,2
RABGEF1,4.718377063968547,1.8842668728362955,23.9718883149143,9.271649728630737e-56,6.49049820447591e-53,116.11876305331326,120.16667063597234,True,True,2,False,False,2
PTCHD4,6.6138114810485265,-0.32475528593180514,23.920011018265683,1.2256752162365432e-55,8.273745450745323e-53,115.75493594167756,119.92392262607551,True,True,2,False,False,2
IL1B,7.71562617452934,0.5374868535074857,23.674627480994022,4.6102485063978965e-55,3.0047692075664358e-52,114.52486923471278,118.63422407345921,True,True,2,False,False,2
H2AC17,8.606813761899058,-5.495527397973243,23.570399468927636,8.111405138996462e-55,5.110455617739071e-52,110.27362577479556,118.1031362734653,True,True,2,False,False,2
HMGA2,8.74936918872853,-1.1778641549351425,22.715029795511214,8.813809746526463e-53,5.373865097390216e-50,109.36154796166349,113.44770724265432,True,True,2,False,False,2
ZNF805,4.787881739581232,1.3056268364342105,22.641321348967846,1.325824872470525e-52,7.831067473301686e-50,108.91082487868181,113.0711558177911,True,True,2,False,False,2
DAZ3,8.378769091998533,-5.49982996734775,21.83947505306481,1.1769231809751152e-50,6.740916679882016e-48,100.9785510832339,108.61588854212073,True,True,2,False,False,2
GPR21,8.355143671368516,-5.500316712886413,21.64341302812802,3.5685035582485206e-50,1.9837731104251553e-47,99.90789895764203,107.53649872806177,True,True,2,False,False,2
E2F7,6.876022622884945,-0.5289535702721168,21.615486764956312,4.180942728314172e-50,2.2578285287961765e-47,103.25452592358855,107.40709584729332,True,True,2,False,False,2
COLEC10,10.607280838233818,-3.3658705247447336,21.28157785912728,2.79940449588051e-49,1.4697651215732645e-46,101.46367745950805,105.53381167094452,True,True,2,False,True,3
ZSCAN32,4.61397879926548,0.09363345749538411,20.987693409283583,1.5097736700159744e-48,7.712495172154575e-46,99.18198267435456,103.8760725144715,True,True,2,False,False,2
BDNF,7.199220373200247,0.9074012183265409,20.872788422541525,2.926402015668589e-48,1.4555769604776842e-45,99.1242122771894,103.24092682629761,True,True,2,False,True,3
C22orf23,4.920925815590031,0.5648739195477789,20.790513528575453,4.705184631623143e-48,2.2803255057002315e-45,98.47762623782288,102.79201098629775,True,True,2,False,False,2
IGF2BP3,8.71629048791929,-1.975243117943086,20.453682059115458,3.317091736659209e-47,1.5674087728648926e-44,96.72780235573674,100.86432029903597,True,True,2,False,False,2
TOP3B,5.231582366875083,-0.29711515804092403,20.10589975388939,2.5289507552598653e-46,1.1658462981747978e-43,94.33916345152164,98.85771173925183,True,True,2,False,False,2
CCDC103,8.124401099895694,-5.504453228606411,20.100901996192025,2.604144142914093e-46,1.1719268677433158e-43,91.33084565778594,98.85250970907249,True,True,2,False,False,2
