,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ZBTB9,9.993543937378341,-5.469576687078703,40.779442803273454,2.4048596541420942e-88,4.545425232293973e-84,185.41775575455156,191.90302652778618,True,True,2,False,False,2
ZC3H11A,7.795344287962976,-0.37040075385593996,38.92370147198465,2.626976355390319e-85,2.482624004661621e-81,182.06742288619566,185.60007646530272,True,True,2,False,False,2
DEXI,8.869642225832518,-3.02980297052339,36.471917228037775,4.140740639435027e-81,2.608804627532048e-77,172.56246781565838,176.3401600412338,True,True,2,True,False,2
ZNF593,9.669726492888472,-5.475453568838598,35.87484733874234,4.707250235018095e-80,2.2242934173019254e-76,166.81906922786447,174.19702776762136,True,True,2,False,False,2
ARL2BP,5.4610754386887415,0.9971461747628511,33.312325740120286,2.30413933553775e-75,8.710107516199803e-72,160.0690394854123,163.62164256078768,True,True,2,False,False,2
RBM34,5.940906901440896,0.08518179080966816,32.57163380629388,5.8654109317537556e-74,1.8477022003512954e-70,156.75624986869568,160.56701369634533,True,True,2,False,False,2
CYP51A1,5.990363373728988,1.1698029497378566,31.616474804731407,4.13075182368947e-72,1.1153620031364954e-68,152.88732936626113,156.46660730488566,True,True,2,True,False,2
MGAT2,6.835429308866897,-0.08491650335237495,30.7270777756322,2.360022529157827e-70,5.575848227951511e-67,148.88729690908656,152.5547567763168,True,True,2,False,False,2
H4C3,9.218914067222537,-3.7857855947888166,30.48934249761818,7.056801042318173e-70,1.4820066277872867e-66,147.4136800843797,151.57721913855198,True,True,2,False,False,2
TNFSF4,6.469200685440267,1.829472664294017,30.25461868681633,2.0932724095991527e-69,3.9564941813833584e-66,146.87024033691432,150.59525781218844,True,True,2,True,True,3
CYB5D1,5.4960162943497055,-0.3768671816787886,29.973656386292458,7.752236633203857e-69,1.3320456782198735e-65,144.71526560217296,149.3813151801249,True,True,2,False,False,2
CSNK2A3,7.727369051155467,-2.500653682223251,29.248179710564955,2.3701539178922947e-67,3.733189933506855e-64,141.588962146944,146.0481828733915,True,True,2,False,False,2
AMIGO3,9.04905878533548,-5.486742512449663,28.03909220369972,8.0627736083609e-65,1.172265261320226e-61,132.6555418822671,140.29875267490675,True,True,2,True,False,2
H1-4,6.316467737236519,-0.791380414174469,27.930899761074183,1.3693749072439724e-64,1.8487539372727374e-61,135.61600334795784,139.84317880790167,True,True,2,False,False,2
ZBED6,7.181398442062664,-0.9571812546084749,27.799160060373627,2.614639202967695e-64,3.294619705019493e-61,135.26398096670792,139.2653999271188,True,True,2,False,False,2
H4C5,6.334073202619653,0.1746870311545637,27.63336248063433,5.917637197007956e-64,6.990578791290461e-61,134.53064719647085,138.51312731705931,True,True,2,False,False,2
GJD3,9.244886632246047,-5.399694107987881,27.563945413860946,8.33834926984322e-64,9.270772914665098e-61,131.32270733606316,138.2308239184695,True,True,2,False,True,3
H4C6,9.249647468987819,-5.433595972635585,27.41374992247438,1.754475542856365e-63,1.8422967908626757e-60,130.54709578343554,137.54409253054192,True,True,2,False,False,2
DDX47,9.754125662602217,-2.792176160425582,26.967617217463793,1.623639627472494e-62,1.61517961046619e-59,131.38976386451006,135.37307432224694,True,True,2,False,False,2
POMK,5.109346335619467,0.5983919932626813,26.51789036479488,1.566340782252318e-61,1.4802703562675532e-58,128.9094444814022,133.1577106494076,True,True,2,True,False,2
PSG2,9.727509758804464,-5.3708850350175865,25.343765193338843,6.52098548742124e-59,5.869197461797564e-56,121.80180627467075,127.17504730177687,True,True,2,False,True,3
C22orf23,5.520404785056718,0.5766879752904365,25.300574942285564,8.166736956557654e-59,7.0163406916316465e-56,122.91534073000425,126.99652339453509,True,True,2,False,False,2
ULBP2,6.664016211077305,-0.4127390649931878,25.09131479609817,2.4377196610911196e-58,2.0032756223601412e-55,121.84982739449306,125.94739646268259,True,True,2,False,True,3
ZNF460,4.792154871786681,1.4255929624921915,24.933710244391584,5.57465437459968e-58,4.3902725972628565e-55,121.08633897209319,125.16278879446476,True,True,2,False,False,2
RABGEF1,4.792134565855521,1.8865306477057584,24.468611643174825,6.517312436981304e-57,4.927348894855345e-54,118.73550392907767,122.74479392778524,True,True,2,False,False,2
