,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000446046,18.782064702485137,-4.760463862116453,153.47574806357483,2.9356833706209357e-182,4.774008297303765e-177,400.4871459988017,ENST00000446046,FN1,ENST00000446046 - FN1,405.99437519401175,True,True,2,False,True,3
ENST00000443816,16.832079013961916,-4.844099672142983,113.87023544134705,9.934149534862129e-161,8.077456986796397e-156,351.0184512017107,ENST00000443816,FN1,ENST00000443816 - FN1,357.1141974134327,True,True,2,False,True,3
ENST00000432072,14.604634439395653,-4.884565888035557,80.09349440390031,1.4243421729841664e-135,7.720884139022838e-131,293.8132017507658,ENST00000432072,FN1,ENST00000432072 - FN1,299.59471829896074,True,True,2,False,True,3
ENST00000532636,13.021976524873393,-4.892020863108118,53.85225714446152,9.156987474024465e-108,3.722773257564646e-103,232.23673912302596,ENST00000532636,HSPA8,ENST00000532636 - HSPA8,235.85179568850293,True,True,2,False,True,3
ENST00000523582,13.341787811395191,-4.785031986755898,45.53510619529197,2.505848381057435e-96,5.093763296594501e-92,207.63203269395905,ENST00000523582,TRPA1,ENST00000523582 - TRPA1,210.2098116470742,True,True,2,False,False,2
ENST00000369850,12.376857107354578,-4.891055615761278,45.448040084997544,3.3725062779687217e-96,6.0937441213697065e-92,206.44610566899496,ENST00000369850,FLNA,ENST00000369850 - FLNA,210.03056586438694,True,True,2,False,True,3
ENST00000482512,11.66360557393125,-4.938028876260023,44.63458754913722,5.538879647963024e-95,9.00732608351747e-91,203.04537347077851,ENST00000482512,GOLGB1,ENST00000482512 - GOLGB1,207.3372052069681,True,True,2,True,False,2
ENST00000519510,11.767522517873498,-4.899519916457573,43.55503207465545,2.4307878821142837e-93,3.593588412631135e-89,199.63480191210544,ENST00000519510,PLAT,ENST00000519510 - PLAT,203.65092201535919,True,True,2,False,True,3
ENST00000512512,11.65736770484136,-4.114672924905029,42.81526693146947,3.396178974021376e-92,3.944904462538258e-88,197.29131492730664,ENST00000512512,IGFBP7,ENST00000512512 - IGFBP7,201.2550634468255,True,True,2,False,False,2
ENST00000544884,11.409064351064625,-4.942664724508286,42.38211238682555,1.6190065334754362e-91,1.7552189498251697e-87,195.27911300542877,ENST00000544884,BLTP2,ENST00000544884 - BLTP2,199.7623094836106,True,True,2,False,False,2
ENST00000621863,11.389999765165737,-4.942996674815371,42.22727085416824,2.838613646153647e-91,2.885095944609413e-87,194.73227962993195,ENST00000621863,AP2M1,ENST00000621863 - AP2M1,199.26534493471115,True,True,2,False,False,2
ENST00000413095,11.369411499591404,-4.943374479640733,42.068171547612174,5.063408974308898e-91,4.843597455306547e-87,194.1667056069993,ENST00000413095,OS9,ENST00000413095 - OS9,198.74724536995637,True,True,2,False,False,2
ENST00000569696,11.032575531679992,-4.465875517067151,40.61500469308984,1.089208038219296e-88,8.856350558761096e-85,189.04979958995114,ENST00000569696,RPL4,ENST00000569696 - RPL4,193.53859812554836,True,True,2,False,False,2
ENST00000619499,11.96739888372069,-4.720582438676558,40.23043544511759,4.6330178601770237e-88,3.4246425655544892e-84,188.40457783372446,ENST00000619499,missing,ENST00000619499 - missing,192.18615070565363,True,True,2,False,False,2
