,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000446046,15.54477401299117,-4.818424787243402,80.72434829444094,4.002810277922309e-136,6.50937007395726e-131,296.81813413262125,ENST00000446046,FN1,ENST00000446046 - FN1,299.7654044935143,True,True,2,False,True,3
ENST00000443816,14.604757847862906,-4.883614369470724,79.72790928044188,3.048152554520137e-135,2.4784528420803233e-130,293.28890201525735,ENST00000443816,FN1,ENST00000443816 - FN1,298.4284275777268,True,True,2,False,True,3
ENST00000432072,12.184182262206257,-4.927651373656677,50.10108183475438,8.276132580691795e-103,2.2431078004534994e-98,220.60725764939596,ENST00000432072,FN1,ENST00000432072 - FN1,224.84547679819804,True,True,2,False,True,3
ENST00000604619,11.84089072320662,-4.930721472734542,46.866870566673605,2.852638520107571e-98,5.798700951748665e-94,210.43567275433065,ENST00000604619,MTCO1P22,ENST00000604619 - MTCO1P22,214.68536482281024,True,True,2,False,False,2
ENST00000445125,12.264828754732427,-4.924586049606898,46.38109526666688,1.4453733194311685e-97,2.3504660920589662e-93,209.36435041475968,ENST00000445125,,ENST00000445125 - nan,213.28580000291,True,True,2,False,False,2
ENST00000532636,12.175912409577284,-4.906513020408234,46.1059837943597,3.6467364422402e-97,5.391202547610012e-93,208.42918514237613,ENST00000532636,HSPA8,ENST00000532636 - HSPA8,212.45564518124678,True,True,2,False,True,3
ENST00000512512,11.696814068422523,-4.113077795632024,42.642509161076006,6.369903189982544e-92,6.474210354718508e-88,196.7959097598552,ENST00000512512,IGFBP7,ENST00000512512 - IGFBP7,200.75966153626652,True,True,2,False,False,2
ENST00000604952,11.142252089216637,-4.946586851049676,40.41972749009513,2.2850605538609842e-88,1.8579827363443663e-84,188.26307279819807,ENST00000604952,MTRNR2L6,ENST00000604952 - MTRNR2L6,192.79765646267754,True,True,2,False,False,2
ENST00000519510,11.196885260978132,-4.909016406107616,39.108296142602754,3.402676862007082e-86,2.3055971304149652e-82,183.6155961874565,ENST00000519510,PLAT,ENST00000519510 - PLAT,187.9766379238647,True,True,2,False,True,3
ENST00000569696,10.596169371524226,-4.472930843696716,37.61763451508134,1.1856230221042497e-83,6.426867195153104e-80,177.7651210851722,ENST00000569696,RPL4,ENST00000569696 - RPL4,182.34632023693084,True,True,2,False,False,2
