,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000446046,18.822113055942513,-4.760463862112924,153.72288875712783,2.246515443456872e-182,3.653283414149565e-177,400.72277730035177,ENST00000446046,FN1,ENST00000446046 - FN1,406.26193513119784,True,True,2,False,True,3
ENST00000443816,17.46374971783957,-4.8333148264639485,126.29059753796413,3.501608886881706e-168,2.8471581859235156e-163,367.8924791356413,ENST00000443816,FN1,ENST00000443816 - FN1,374.27504878895763,True,True,2,False,True,3
ENST00000356005,13.476272156013472,-4.905791690475688,63.123139239516966,8.635630837869615e-119,4.6810876228478555e-114,256.3847436634355,ENST00000356005,FN1,ENST00000356005 - FN1,260.95117012034746,True,True,2,False,True,3
ENST00000432072,13.332167394944772,-4.908417375502395,62.010223644156234,1.509561471610714e-117,6.137122162833357e-113,253.52406063877635,ENST00000432072,FN1,ENST00000432072 - FN1,258.37775957916534,True,True,2,False,True,3
ENST00000369850,13.368463399229158,-4.873748741437246,55.081797787357026,2.542205112462683e-109,8.26826790777363e-105,235.97028472167213,ENST00000369850,FLNA,ENST00000369850 - FLNA,239.65900972010812,True,True,2,False,True,3
ENST00000532636,13.106748037809123,-4.891230204644285,54.687120331727066,7.970114974090401e-109,2.160166828477635e-104,234.58081707648012,ENST00000532636,HSPA8,ENST00000532636 - HSPA8,238.69866421726087,True,True,2,False,True,3
ENST00000471562,11.75907443717911,-4.937019905377637,45.27898804252943,6.012973309108663e-96,7.521767073286545e-92,205.19328337109323,ENST00000471562,FILIP1L,ENST00000471562 - FILIP1L,209.82002746194487,True,True,2,False,False,2
ENST00000519510,11.842583382349336,-4.898905545591655,44.15551613610797,2.938459475108165e-94,3.4132305703006416e-90,201.66496512323928,ENST00000519510,PLAT,ENST00000519510 - PLAT,206.0049991453313,True,True,2,False,True,3
ENST00000544884,11.399456678475199,-4.94355772203703,42.14018706405041,3.896192393778565e-91,3.7270518063310013e-87,194.40728910521167,ENST00000544884,BLTP2,ENST00000544884 - BLTP2,199.00928556980483,True,True,2,False,False,2
ENST00000482512,11.367804839189098,-4.944133520001959,41.85538574323658,1.1012461961138352e-90,9.949147578446217e-87,193.3976539685899,ENST00000482512,GOLGB1,ENST00000482512 - GOLGB1,198.02741621348932,True,True,2,True,False,2
ENST00000621863,11.332278322317705,-4.944780654417367,41.537799173798106,3.5324492254649553e-90,2.7354613954529096e-86,192.2649512112742,ENST00000621863,AP2M1,ENST00000621863 - AP2M1,197.01601787549387,True,True,2,False,False,2
ENST00000488683,11.319311922037397,-4.945009767976987,41.255326531485174,1.0022761059200213e-89,7.40864274294154e-86,191.2702333393187,ENST00000488683,CLIC4,ENST00000488683 - CLIC4,196.01967074055173,True,True,2,True,True,3
ENST00000445125,11.324711507786276,-4.943383911449732,41.145312644894005,1.5068559029319767e-89,1.065412638846948e-85,190.89314513015785,ENST00000445125,,ENST00000445125 - nan,195.65637072605716,True,True,2,False,False,2
ENST00000413095,11.157235660236394,-4.947963370425947,40.108890348218736,7.339393565599893e-88,4.774128726551419e-84,187.0663669613015,ENST00000413095,OS9,ENST00000413095 - OS9,191.8539363198597,True,True,2,False,False,2
ENST00000315741,9.5989977193126,-4.343693144270156,39.41300661408357,1.0441574888005317e-86,6.288921882546017e-83,183.29187190010384,ENST00000315741,RPL5,ENST00000315741 - RPL5,189.27577306430538,True,True,2,False,False,2
ENST00000220959,10.962960730046,-4.951494217169202,38.574111373909226,2.696908281822057e-85,1.4147458864190415e-81,181.311283817221,ENST00000220959,UBR5,ENST00000220959 - UBR5,186.1624426031195,True,True,2,False,False,2
