,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000443816,14.84960863564827,-4.8800542130079405,83.36498595611367,2.0484579211996417e-138,3.3312022714548573e-133,300.2992637026937,ENST00000443816,FN1,ENST00000443816 - FN1,305.0404840868969,True,True,2,False,True,3
ENST00000446046,15.226721295781466,-4.825088212627032,74.80079048798204,9.996761568832772e-131,8.128366831617927e-126,284.6657052059807,ENST00000446046,FN1,ENST00000446046 - FN1,288.0303616955893,True,True,2,False,True,3
ENST00000432072,13.201657199383668,-4.9100621236342175,60.97015279696883,2.293328237013517e-116,1.2431367930104604e-111,250.90096617344923,ENST00000432072,FN1,ENST00000432072 - FN1,255.3693074651734,True,True,2,False,True,3
ENST00000617924,12.666005414036412,-4.919749244897688,53.95585601686891,6.777041728278969e-108,2.755206314631815e-103,232.05905680141814,ENST00000617924,THBS2,ENST00000617924 - THBS2,236.15277225124208,True,True,2,False,True,3
ENST00000532636,12.03995297628861,-4.909906063691069,44.60472598343351,6.162829748537092e-95,9.110903397337291e-91,203.3816981154922,ENST00000532636,HSPA8,ENST00000532636 - HSPA8,207.32577159064323,True,True,2,False,True,3
ENST00000220244,11.62186151694997,2.219576061206312,41.12052605827983,1.6566512593559356e-89,1.584733104685072e-85,194.00984218265802,ENST00000220244,CEMIP,ENST00000220244 - CEMIP,195.25931689955485,True,True,2,False,False,2
ENST00000445125,11.185996264118238,-4.945197443099316,40.79889336991153,5.488241404681068e-89,4.958321206829085e-85,189.5858527570544,ENST00000445125,,ENST00000445125 - nan,194.11866568741482,True,True,2,False,False,2
ENST00000604952,11.110705833653787,-4.948085147998554,40.03858780302958,9.606988181684787e-88,7.101310991389e-84,186.81332141080958,ENST00000604952,MTRNR2L6,ENST00000604952 - MTRNR2L6,191.45686839782317,True,True,2,False,False,2
ENST00000413095,11.085476339091649,-4.948540042889956,39.85492802110997,1.930905115232078e-87,1.3652338688653936e-83,186.13107315463435,ENST00000413095,OS9,ENST00000413095 - OS9,190.8032369720425,True,True,2,False,False,2
ENST00000619499,11.887732334287463,-4.722012905222136,39.675854011621695,3.8234609399931823e-87,2.5907134085903804e-83,186.33948162709976,ENST00000619499,missing,ENST00000619499 - missing,190.1626294333908,True,True,2,False,False,2
ENST00000394649,11.017889046293813,-4.949806569403395,39.27878399573976,1.7547496334271662e-86,1.1414295415517031e-82,183.9830672884765,ENST00000394649,MYO1D,ENST00000394649 - MYO1D,188.67969616486909,True,True,2,False,False,2
