,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000443816,15.755475478217726,-4.769857117407887,81.91375753352672,7.929767227946857e-138,1.289538746608718e-132,301.3859143161762,ENST00000443816,FN1,ENST00000443816 - FN1,303.686947681549,True,True,2,False,True,3
ENST00000538098,16.218434707756217,-4.758329010814947,79.26315020735437,1.777737022658814e-135,1.4454779731238816e-130,296.8250295181709,ENST00000538098,WDR74,ENST00000538098 - WDR74,298.96762204510793,True,True,2,False,False,2
ENST00000446046,17.19863127263507,-4.686808210539081,76.41863470734633,7.191268619416718e-133,3.8981470096318223e-128,291.9693699006188,ENST00000446046,FN1,ENST00000446046 - FN1,293.3703905887457,True,True,2,False,True,3
ENST00000482512,13.212323204373723,-4.831002084077648,65.95350043905458,2.0154833154726975e-122,8.193947419054251e-118,264.889310115607,ENST00000482512,GOLGB1,ENST00000482512 - GOLGB1,269.6016452111991,True,True,2,True,False,2
ENST00000356005,13.78889412463663,-4.81715345946259,65.72160615098839,3.572434066105314e-122,1.1618984556600924e-117,265.11206727422723,ENST00000356005,FN1,ENST00000356005 - FN1,269.25240061324797,True,True,2,False,True,3
ENST00000557538,13.194334450361076,-4.831423037798867,65.35283242833576,8.911624967523772e-122,2.4153474203645263e-117,263.4877519251677,ENST00000557538,HIF1A,ENST00000557538 - HIF1A,268.5206127441814,True,True,2,False,False,2
ENST00000623936,12.687690878931367,-4.8436036874426325,58.845936097119576,2.0722622031409465e-114,2.808260662289839e-110,247.0561577019893,ENST00000623936,,ENST00000623936 - nan,252.25179491903896,True,True,2,False,False,2
ENST00000497492,12.712416667337667,-4.765712540476927,57.21231583675673,1.9158117484163163e-112,2.3965331271343182e-108,242.93748799362325,ENST00000497492,ENO1,ENST00000497492 - ENO1,247.80516688070355,True,True,2,False,True,3
ENST00000432072,12.601580181709448,-4.845783156686614,55.801010674236835,1.0518602976043656e-110,1.140356810642813e-106,238.96818742894592,ENST00000432072,FN1,ENST00000432072 - FN1,243.9426786521422,True,True,2,False,True,3
ENST00000512512,12.657935940050994,-4.021822389629085,55.70224550769482,1.3969289762389062e-110,1.4198036882248182e-106,238.9119315460776,ENST00000512512,IGFBP7,ENST00000512512 - IGFBP7,243.72350124304177,True,True,2,False,False,2
ENST00000531873,12.219623866921554,-4.831354758556905,54.481137113970156,4.841568986846305e-109,4.3740886035608116e-105,234.97798622106345,ENST00000531873,CD44,ENST00000531873 - CD44,240.29573658545277,True,True,2,True,True,3
ENST00000416123,12.445169425760962,-4.849458674415262,54.39803009976465,6.178770994270278e-109,5.288377574148593e-105,234.9767965599855,ENST00000416123,COL12A1,ENST00000416123 - COL12A1,240.10592326230395,True,True,2,False,True,3
ENST00000625282,12.140226849143314,-4.834886025986261,53.94538082793281,2.3460091702900582e-108,1.7861417683417267e-104,233.40649256786955,ENST00000625282,SPTAN1,ENST00000625282 - SPTAN1,238.8887918145057,True,True,2,False,False,2
ENST00000480283,12.181042068657995,-4.840363560554152,53.43711870307761,1.062017796364973e-107,6.908213361794877e-104,232.0334113205001,ENST00000480283,ATRX,ENST00000480283 - ATRX,237.5361386253841,True,True,2,False,True,3
ENST00000621863,12.030061289459487,-4.859491543730627,52.45365183000413,2.0463256976212808e-106,1.147494775679906e-102,229.07690420066652,ENST00000621863,AP2M1,ENST00000621863 - AP2M1,234.72609837523487,True,True,2,False,False,2
ENST00000540756,11.452914971246953,-4.644100788384812,51.961003209703,9.175573042729122e-106,4.8133280264793866e-102,227.1875961276361,ENST00000540756,TTC3,ENST00000540756 - TTC3,233.2922907431287,True,True,2,False,False,2
ENST00000369850,12.606602906366627,-4.81154073622018,51.63567112753708,2.4886828050837654e-105,1.2263927204930968e-101,227.3480855074309,ENST00000369850,FLNA,ENST00000369850 - FLNA,232.35701727951175,True,True,2,False,True,3
ENST00000409435,12.094071312183367,-4.8353512605534155,51.34458804393598,6.105653930286951e-105,2.8368612632664688e-101,225.979411601689,ENST00000409435,SCN9A,ENST00000409435 - SCN9A,231.5183961403879,True,True,2,False,False,2
ENST00000560441,12.335818885987722,-4.825426611206785,50.803182623540806,3.280041596047503e-104,1.4816676787479028e-100,224.63663272294647,ENST00000560441,UACA,ENST00000560441 - UACA,229.8653410360376,True,True,2,False,False,2
ENST00000445125,12.060748459439809,-4.857222377226307,50.21480431607084,2.0756865044658315e-103,9.122922685303608e-100,222.60391634279185,ENST00000445125,,ENST00000445125 - nan,228.04771907677804,True,True,2,False,False,2
ENST00000414679,11.770253663275472,-4.86575470187631,50.01643529074905,3.882975055082183e-103,1.6191010345063195e-99,221.71593830379794,ENST00000414679,PLCB4,ENST00000414679 - PLCB4,227.47405312816105,True,True,2,False,False,2
ENST00000493804,11.315682735247947,-4.5979467084693715,48.07272879323223,2.0198030012852557e-100,7.299119201533517e-97,215.5719963334353,ENST00000493804,MCFD2,ENST00000493804 - MCFD2,221.36300033687195,True,True,2,False,False,2
ENST00000525975,11.491866912675086,-4.872452082240568,47.40548056215381,1.8184390093986622e-99,5.798324543302166e-96,213.48580022776767,ENST00000525975,HIPK3,ENST00000525975 - HIPK3,219.29059992345196,True,True,2,False,False,2
ENST00000488500,8.688391630410965,2.6558416787761576,47.128592201969745,4.5618882506582496e-99,1.4266428217731625e-95,215.39926679164293,ENST00000488500,EEF1A1,ENST00000488500 - EEF1A1,218.39025982735882,True,True,2,False,True,3
ENST00000485478,12.202532936472101,-4.782105383834178,47.01857141815874,6.582998466861123e-99,2.0198626616621808e-95,212.98718872455626,ENST00000485478,LRRC17,ENST00000485478 - LRRC17,218.04255431460874,True,True,2,False,False,2
