,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000511880,18.222867380118874,-4.613932424544955,104.50947542652024,9.22698105233137e-154,1.5004916587301275e-148,337.45500696449915,ENST00000511880,PPEF2,ENST00000511880 - PPEF2,340.37680093622953,True,True,2,False,False,2
ENST00000613167,11.7565940696881,2.8023671663834184,95.96028924263135,1.0894887454864413e-147,8.858632989550254e-143,324.949833421173,ENST00000613167,PLLP,ENST00000613167 - PLLP,327.088275835554,True,True,2,False,False,2
ENST00000445125,16.253389354259404,-4.948770926198874,84.2730167689077,1.7435749376291835e-138,9.451338545241927e-134,301.0819122556227,ENST00000445125,,ENST00000445125 - nan,306.30024608472803,True,True,2,False,False,2
ENST00000538098,14.527313556855486,-4.971356250402949,68.0306849599567,1.9453361088554102e-123,7.90876395055167e-119,266.0630589831391,ENST00000538098,WDR74,ENST00000538098 - WDR74,271.93965456087517,True,True,2,False,False,2
ENST00000356005,14.133474524636227,-4.976162091402568,62.504771905707614,1.5357919363772461e-117,4.995009693873355e-113,252.9393084961584,ENST00000356005,FN1,ENST00000356005 - FN1,258.58367615551316,True,True,2,False,True,3
ENST00000443816,13.975691049046414,-4.978082586080957,60.82346846999166,1.1917026351017768e-115,3.2299113753375154e-111,248.67899912118003,ENST00000443816,FN1,ENST00000443816 - FN1,254.41449062345694,True,True,2,False,True,3
ENST00000523412,15.132053672142273,-4.823278690559993,58.72232173907633,3.207815001083569e-113,7.452212506803e-109,245.32796110577425,ENST00000523412,FAM83A,ENST00000523412 - FAM83A,248.97326416727066,True,True,2,False,False,2
ENST00000446046,14.466194106417909,-4.924075486191979,57.029584339385885,3.327220663545441e-111,6.763407803821995e-107,240.0012509435563,ENST00000446046,FN1,ENST00000446046 - FN1,244.46507807433886,True,True,2,False,True,3
ENST00000432072,12.853163441383806,-4.991772930743111,48.49914175074346,3.772146800571793e-100,5.576604660990772e-96,214.03570257950807,ENST00000432072,FN1,ENST00000432072 - FN1,219.3295888199299,True,True,2,False,True,3
ENST00000416123,12.376283647863675,-4.997587859168789,44.04547024025637,1.1009849680540492e-93,1.0531892676761735e-89,199.57251065965238,ENST00000416123,COL12A1,ENST00000416123 - COL12A1,204.87825031808688,True,True,2,False,True,3
ENST00000378491,17.114553060951806,-2.9969467583448774,42.09276304168751,1.1290656810281718e-90,8.743269573752442e-87,196.3999231067613,ENST00000378491,NRSN1,ENST00000378491 - NRSN1,198.15661887766322,True,True,2,False,False,2
ENST00000372915,12.080496328737976,-5.001194416655692,41.47347652981821,1.0762239957431432e-89,7.609371573380433e-86,190.64379167832743,ENST00000372915,MACF1,ENST00000372915 - MACF1,195.99293740808062,True,True,2,False,False,2
ENST00000369850,12.361822929452789,-4.963856610989209,39.262833380363766,4.24677733718325e-86,2.2277771953959358e-82,183.20125060216154,ENST00000369850,FLNA,ENST00000369850 - FLNA,188.0109733105137,True,True,2,False,True,3
ENST00000482512,11.542208192690893,-5.007760220563971,37.189346830408084,1.4212248272281916e-82,5.2527177591783753e-79,174.69671509593445,ENST00000482512,GOLGB1,ENST00000482512 - GOLGB1,180.2454767354552,True,True,2,True,False,2
ENST00000366789,11.397585379674208,-5.00952107966688,36.03278360920909,1.536536843915546e-80,4.461993242099038e-77,170.15106589323455,ENST00000366789,STUM,ENST00000366789 - STUM,175.8034565790776,True,True,2,False,False,2
ENST00000409435,11.373116127066098,-4.987293729365201,35.04872560088936,9.063041529381901e-79,2.3028622086063823e-75,166.30901419990914,ENST00000409435,SCN9A,ENST00000409435 - SCN9A,171.85972918676563,True,True,2,False,False,2
