,logFC,AveExpr,t,P.Value,adj.P.Val,B,ensembl_transcript_id,gene_symbol,label,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ENST00000446046,17.841852171802913,-4.776282965118454,107.82051128772576,8.370541941344961e-157,1.3612175305015176e-151,344.8209871900197,ENST00000446046,FN1,ENST00000446046 - FN1,347.38196949982813,True,True,2,False,True,3
ENST00000443816,15.572555385181197,-4.8657784621328934,92.94949306491169,3.5767094103561884e-146,2.9082224215606165e-141,318.07572860529405,ENST00000443816,FN1,ENST00000443816 - FN1,323.59695606932036,True,True,2,False,True,3
ENST00000432072,13.581082268812768,-4.90201622948124,63.59323568299701,2.6275976583046e-119,1.4243331039783136e-114,257.80270327911643,ENST00000432072,FN1,ENST00000432072 - FN1,262.1409968943537,True,True,2,False,True,3
ENST00000532636,12.371446958802153,-4.9027366275353375,47.89892083429555,9.474787048814243e-100,2.5679831164636202e-95,214.2315452433811,ENST00000532636,HSPA8,ENST00000532636 - HSPA8,217.80246302321405,True,True,2,False,True,3
ENST00000445125,12.019408725565068,-4.928947219052994,47.56453355617522,2.8312916698181317e-99,6.577495019226066e-95,212.78078552926368,ENST00000445125,,ENST00000445125 - nan,216.86192985774656,True,True,2,False,False,2
ENST00000569696,10.99493866639895,-4.465464573246691,40.584560562870074,1.22496644867213e-88,1.328026959220412e-84,188.96324822098595,ENST00000569696,RPL4,ENST00000569696 - RPL4,193.13345346003388,True,True,2,False,False,2
ENST00000315741,9.62909671048899,-4.341306523637086,39.93866703091882,1.4046033487296664e-87,1.3436270386495197e-83,185.29687049705024,ENST00000315741,RPL5,ENST00000315741 - RPL5,190.81919001592019,True,True,2,False,False,2
ENST00000604952,10.849395210404932,-4.951712462418518,37.989608113247364,2.695217116247449e-84,1.9922554883825462e-80,179.12471659720694,ENST00000604952,MTRNR2L6,ENST00000604952 - MTRNR2L6,183.51754003136534,True,True,2,False,False,2
ENST00000512512,11.019980409234176,-4.125141636553336,37.74707953861766,7.054473173131384e-84,4.9878192496288075e-80,178.63951072583993,ENST00000512512,IGFBP7,ENST00000512512 - IGFBP7,182.5998086494056,True,True,2,False,False,2
ENST00000482512,10.749190756683891,-4.953511773753136,37.37255246427189,3.147412213804874e-83,1.895674719292402e-79,176.71280491193153,ENST00000482512,GOLGB1,ENST00000482512 - GOLGB1,181.26464751896978,True,True,2,True,False,2
ENST00000619499,11.535623004032265,-4.7273301033333865,37.13080397562597,8.315925761271092e-83,4.663227059647948e-79,176.56167121067003,ENST00000619499,missing,ENST00000619499 - missing,180.3645146359906,True,True,2,False,False,2
ENST00000413095,10.629973229267314,-4.95570783245219,36.367928525634305,1.8438152094464384e-81,9.37003841750562e-78,172.7555376382323,ENST00000413095,OS9,ENST00000413095 - OS9,177.3641200572397,True,True,2,False,False,2
ENST00000519510,10.788320063397924,-4.916171595792364,35.32995007610772,1.3565756394080314e-79,5.96233325623065e-76,168.83318617064774,ENST00000519510,PLAT,ENST00000519510 - PLAT,173.21100517713612,True,True,2,False,True,3
ENST00000620755,10.454603943393163,-4.958855012197171,35.041666998124306,4.553655163537422e-79,1.851288506736139e-75,167.39003269377523,ENST00000620755,NOMO1,ENST00000620755 - NOMO1,172.07800008777224,True,True,2,True,False,2
ENST00000220959,10.389493092943777,-4.96003992031197,34.63134376647074,2.5859559570698526e-78,9.779724598574405e-75,165.68998287360466,ENST00000220959,UBR5,ENST00000220959 - UBR5,170.41357065055817,True,True,2,False,False,2
ENST00000615393,10.357747783446321,-4.960700286395846,34.05073689176967,3.101147763297471e-77,1.1206858872609661e-73,163.30231082494342,ENST00000615393,missing,ENST00000615393 - missing,167.97477089135813,True,True,2,False,False,2
ENST00000621863,10.266636859952087,-4.962249898839683,33.45256398273797,4.1454462238288156e-76,1.375780540651106e-72,160.77296835426014,ENST00000621863,AP2M1,ENST00000621863 - AP2M1,165.46710545958604,True,True,2,False,False,2
ENST00000391877,10.226140593870692,-4.937340946231652,33.285523817421044,8.603817338735713e-76,2.7434368149513755e-72,160.0686389503602,ENST00000391877,DEGS1,ENST00000391877 - DEGS1,164.7769152491374,True,True,2,False,False,2
ENST00000544884,10.156570511157692,-4.9642896852408445,33.098288404910505,1.9568234681705557e-75,5.78579331625265e-72,159.213435867212,ENST00000544884,BLTP2,ENST00000544884 - BLTP2,164.03072121100817,True,True,2,False,False,2
ENST00000406957,10.52362535323674,-4.9036891149371575,32.86456069060362,5.484224037199166e-75,1.5376629533264282e-71,158.52807432871936,ENST00000406957,XPO1,ENST00000406957 - XPO1,163.05327790159146,True,True,2,False,False,2
ENST00000610363,10.155291981370869,-4.964332259078205,32.85885877852634,5.624227704952738e-75,1.5501896769142614e-71,158.2078123438934,ENST00000610363,NOMO1,ENST00000610363 - NOMO1,163.04516430693022,True,True,2,True,False,2
ENST00000554167,10.694428376724668,-4.8581270526410485,31.83891397017669,5.3829629164643736e-73,1.3263294385991462e-69,154.27525514713196,ENST00000554167,FRMD6,ENST00000554167 - FRMD6,158.59595611028388,True,True,2,False,False,2
ENST00000604604,10.086281474952173,-4.424209257165316,31.806453956787458,6.23468538142678e-73,1.5132605025785416e-69,153.98927224029205,ENST00000604604,MORC4,ENST00000604604 - MORC4,158.46410482041154,True,True,2,False,False,2
ENST00000523582,11.417077706846502,-4.818907901592661,31.209038902433704,9.490775292738021e-72,2.1142327097329544e-68,151.9233846492334,ENST00000523582,TRPA1,ENST00000523582 - TRPA1,155.8270943619155,True,True,2,False,False,2
ENST00000306090,9.805617409433037,-4.9706524072829925,30.639166480547207,1.3191977554347616e-70,2.7258709946637184e-67,148.3801155088585,ENST00000306090,GNAS,ENST00000306090 - GNAS,153.27041322248772,True,True,2,False,False,2
ENST00000344528,10.55275478081096,-4.8776064133195876,30.482247628106443,2.73943494344006e-70,5.499838401262007e-67,148.19599186378002,ENST00000344528,SH3BP4,ENST00000344528 - SH3BP4,152.56848252038301,True,True,2,False,False,2
ENST00000534555,9.928103901756382,-4.838723512871196,30.385472531094624,4.304728470348039e-70,8.537011510341441e-67,147.4217075852876,ENST00000534555,RPS3,ENST00000534555 - RPS3,152.128790224285,True,True,2,False,False,2
ENST00000317840,12.029155852424294,-4.62468363104735,30.380633874123173,4.403228310843591e-70,8.62714443264319e-67,148.5136864631771,ENST00000317840,COL3A1,ENST00000317840 - COL3A1,152.11828766871525,True,True,2,False,True,3
ENST00000389993,9.797507682141081,-4.97079828539147,30.363064398309483,4.780322090338464e-70,9.254475932510012e-67,147.14699995696876,ENST00000389993,PSME4,ENST00000389993 - PSME4,152.04809391151545,True,True,2,False,False,2
ENST00000466397,9.416352040165293,-4.404285497707858,30.07434750956384,1.8532741835123672e-69,3.4641315830204727e-66,145.82798873659527,ENST00000466397,RPL29,ENST00000466397 - RPL29,150.72815416176786,True,True,2,False,False,2
ENST00000354558,9.700303831809123,-4.972558397779531,29.89427676915878,4.33459458654477e-69,7.832130796265671e-66,144.97990677900466,ENST00000354558,CKAP5,ENST00000354558 - CKAP5,149.91238153228005,True,True,2,False,False,2
ENST00000611931,9.653003716671657,-4.973445536514826,29.738919538141545,9.047761833631825e-69,1.6168648674562718e-65,144.24597100627452,ENST00000611931,NBPF19,ENST00000611931 - NBPF19,149.1875420374197,True,True,2,False,False,2
ENST00000318424,9.633127803373467,-4.948819623548681,29.657682512360687,1.3307990298278714e-68,2.3270380454904134e-65,143.88016344784347,ENST00000318424,CD276,ENST00000318424 - CD276,148.82343481083885,True,True,2,True,True,3
ENST00000558492,9.610782258547697,-4.964459009319627,29.373578455385044,5.159598613327539e-68,8.650040479374478e-65,142.56202123442228,ENST00000558492,PPIB,ENST00000558492 - PPIB,147.51046704398365,True,True,2,False,True,3
ENST00000591645,9.86595460215294,-4.455868817257797,29.36518739037564,5.3710114325793595e-68,8.822564436020762e-65,142.85077087275064,ENST00000591645,TPM4,ENST00000591645 - TPM4,147.49071846447126,True,True,2,False,False,2
ENST00000320481,9.569793827618774,-4.974972790157038,29.29434625566293,7.540987727934573e-68,1.2141736874422971e-64,142.16834606596043,ENST00000320481,ARHGAP21,ENST00000320481 - ARHGAP21,147.1713821988344,True,True,2,False,False,2
ENST00000605528,9.560462533508819,-4.955386982524679,29.008459061572193,2.98275520265494e-67,4.70927816558977e-64,140.86735335737848,ENST00000605528,RPS10-NUDT3,ENST00000605528 - RPS10-NUDT3,145.81591131104886,True,True,2,False,False,2
ENST00000634879,9.548593453243086,-4.9620023114060645,28.755448324893756,1.0149166756945569e-66,1.5570353754853665e-63,139.68322652956195,ENST00000634879,EIF4G3,ENST00000634879 - EIF4G3,144.62007724574508,True,True,2,False,False,2
ENST00000603246,10.491180134998432,-4.82955475406996,28.56501956297058,2.563052045230268e-66,3.7549866990571726e-63,139.4136553483657,ENST00000603246,MTCO2P22,ENST00000603246 - MTCO2P22,143.73977611561023,True,True,2,False,False,2
ENST00000566753,6.696436784165195,-0.886205954824697,28.5541361122301,2.7027444281597503e-66,3.924288383101238e-63,139.25043949460454,ENST00000566753,BLOC1S6,ENST00000566753 - BLOC1S6,143.69567582749647,True,True,2,False,False,2
ENST00000582463,9.463569978717668,-4.946978444631231,28.320994968652055,8.451213315521058e-66,1.1746464182649868e-62,137.61457981937681,ENST00000582463,RPL36,ENST00000582463 - RPL36,142.59930858394594,True,True,2,False,False,2
ENST00000614329,9.717535835304066,-4.899026567024473,28.318499616421057,8.555252732055177e-66,1.1790298299040788e-62,137.77840088522825,ENST00000614329,NBPF14,ENST00000614329 - NBPF14,142.59558384337438,True,True,2,False,False,2
ENST00000604646,9.44786201038297,-4.977205119207335,28.266864586288303,1.1021917777548604e-65,1.5062052680545833e-62,137.33084436805285,ENST00000604646,MTRNR2L11,ENST00000604646 - MTRNR2L11,142.35068234537212,True,True,2,False,False,2
ENST00000503277,9.58744390911371,-4.15475674475608,28.25816819861922,1.1502717744039221e-65,1.5588099662797151e-62,137.6129616201365,ENST00000503277,RPL9,ENST00000503277 - RPL9,142.31635307760988,True,True,2,False,True,3
ENST00000297183,9.42810411845921,-4.965443927311023,28.1441960411789,2.014508981498294e-65,2.685241398125021e-62,136.74988681999346,ENST00000297183,ANKHD1,ENST00000297183 - ANKHD1,141.7725051355195,True,True,2,False,False,2
ENST00000508075,9.567405249353175,-4.960738482309906,28.094170365305892,2.5774733585933472e-65,3.397996692331136e-62,136.60367505076817,ENST00000508075,NEDD4,ENST00000508075 - NEDD4,141.53708971579795,True,True,2,False,False,2
ENST00000414306,9.236779204757198,-4.981020713574862,27.295521518931583,1.3701736753377543e-63,1.638365022672247e-60,132.59492176065612,ENST00000414306,SBDS,ENST00000414306 - SBDS,137.6614067724742,True,True,2,False,False,2
